#pt_bbZ-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1632.5732      7.1447281      1439.1933      6.5983144      2143.7735      9.4020253
              5      1832.8759      7.1662784       1601.303      6.4967656      2132.4594      7.9807724
             10      1379.7779      5.7146346      1200.3774      5.2327809      1587.5376      6.1272212
             15      1068.6918       4.420449      925.87331      4.0633031      1232.4734      4.7406594
             20      868.99784      3.8795678       751.0028      3.5613131      1004.8487      4.1783959
             25      717.00369      3.5580021      618.00406      3.2623375      832.15868      3.8386161
             30      604.45749      2.9887135      519.85476      2.6663439      705.95049      3.3770196
             35      504.61731      2.7007599      431.91452      2.4188361      592.38031      3.0322846
             40      429.17601      2.5928451      365.81909      2.3671085      506.06075      2.8651183
             45      364.02671      2.3437655      309.15999      2.0848958      431.06608      2.6584373
             50      304.45692      2.2995496      257.27307      2.0367294       362.8355      2.6269466
             55      256.99629      1.8666869      216.03304      1.6368493      308.17376      2.1613162
             60      214.03729      1.5673387      179.09706      1.3763015       258.0461      1.8186193
             65      181.85998      1.6415294      151.54377       1.422787      220.31034      1.9564451
             70      157.74012       1.405548      130.93351      1.2212911      192.05566      1.6471589
             75      139.79982      1.7404041      116.08124       1.502178      170.00425      2.0597805
             80      116.21338      1.1528994      96.000785     0.99460123      142.22132      1.3798322
             85      99.090842      1.0126089       81.60677     0.89541765      121.66739      1.1809972
             90      88.559686      1.0932322      72.635965     0.93037827      109.32301      1.3189911
             95      76.604822      1.3113419        63.0546      1.1614903      94.055427      1.4883528
            100      65.478551     0.71664186        53.4337     0.60770678       81.26661     0.88078021
            105      59.298841     0.85289379       48.53955      0.7417206      73.276284      1.0082427
            110      51.960244      0.9774009      42.331159     0.85040534      64.613086       1.136767
            115        46.6976      1.2760819      37.972015      1.1469128      58.235276      1.4219249
            120      39.175629     0.56333419      31.872307     0.48262748      48.693704     0.71643846
            125      36.041944     0.62132426      29.169004     0.52353249      45.121418     0.76084043
            130      33.156553     0.97944982      26.927781     0.83733956      41.391193      1.1713299
            135      26.773968      0.4988287      21.723224     0.42826396      33.381131     0.61053844
            140      24.777197     0.56531255       20.16513       0.490113      30.745691     0.67702591
            145      23.170871     0.82598471       18.80976      0.7409716       28.90091     0.92148501
