#   y_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
            0.8      1777.6497      28.678435      1449.8405      23.854973      2208.4314      36.341052
            0.9      1910.7473      46.063786      1558.1221      38.281811      2375.2636      56.298596
              1      1793.6344      35.021038      1472.9275      30.481254      2209.3345      41.399288
            1.1      1790.4661      29.848086      1467.0678      26.377326      2212.8722      34.928062
            1.2      1790.0784      33.397187       1466.672      28.854534       2212.694      39.394332
            1.3      1758.4806      44.141914      1448.1519      38.658921      2158.0969      53.042733
            1.4      1700.9868      31.520071      1393.5473      26.326717      2101.9862      38.787865
            1.5      1637.8906      31.640705      1341.7124      27.924676      2026.1323      36.545949
            1.6      1613.4332      35.288898      1320.0063      29.666835      1997.4652      42.914686
            1.7      1540.8975      28.565764      1256.6261      24.860016      1917.6253      33.783932
            1.8       1470.212       30.18638      1196.8894      25.461292      1833.1631      36.630985
            1.9      1387.1536      26.504703      1128.9073      22.665903       1731.632       31.86271
              2       1375.195      27.209294      1124.2739      23.223873      1706.5316      32.731021
            2.1      1285.5714      25.356107      1048.3846      21.584182       1600.145      30.704626
            2.2      1185.2309      41.693021      970.97221       35.55123      1465.8499      49.271431
            2.3      1067.1479      21.326812      875.02251      18.510343      1317.6873      25.806397
            2.4      990.48898      34.915707      806.70475      30.277571      1235.7398      40.186598
            2.5      906.08107      22.321267      737.49968      18.816207      1131.2954      27.272056
            2.6      820.53166      20.505393      669.86396      18.007912      1021.0722      23.902021
            2.7      708.17361      19.400061      576.32951      16.677119      884.47012      23.127201
            2.8      645.80419      16.984699      523.63307      14.445547      810.52462      20.652862
            2.9      564.48649      19.607944      462.15236      17.628474      699.22351      22.151253
              3      484.93772      18.572601      390.90876      15.772213      612.88252        22.2004
            3.1      371.26652      13.437883       298.2059      11.280685      471.28507       16.60715
            3.2      315.79711      14.161492      253.98872      12.227955      400.43957      16.673257
            3.3      266.28798      21.387925      213.97194      17.105846      339.00331      28.436726
            3.4      197.82992      9.2925106      156.51723      7.5464486      255.83936      11.958121
            3.5      135.82299      9.8521905      109.83796      8.8507512      170.78296      11.043157
            3.6      98.001303      6.3492967      78.101771      5.2767643      125.63466      8.1088357
            3.7      64.083476      6.6030062      50.356865      5.5698977      83.236978      7.8592974
            3.8      40.040332      5.9634521      32.424965      5.2095058      50.049878      6.9536745
            3.9       20.38076      2.7378227      15.967756      2.1902815      26.728654      3.6084553
              4      10.119257      1.8734518      8.0216313      1.4564473      12.967257      2.6793204
            4.1      7.4109555      1.7130425      5.9547821      1.4003529      9.3442782      2.2077875
            4.2      2.0269051     0.86841113      1.4829162     0.61999788      2.9230223      1.3149888
            4.3      2.7685699      1.3717416      2.2177039      1.1654301      3.4966425      1.6208699
            4.4     0.73722908     0.56235547     0.56233521     0.44880213      1.0280391     0.74751695
            4.5     0.21941342     0.21940245     0.16539665     0.16538839      0.3003296     0.30031459
            4.6              0              0              0              0              0              0
            4.7              0              0              0              0              0              0
            4.8              0              0              0              0              0              0
            4.9              0              0              0              0              0              0
              5              0              0              0              0              0              0
