#   total-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      9405.3901      25.909875      7684.5071      22.496946      11667.816      30.537649
              1      9405.3901      25.909875      7684.5071      22.496946      11667.816      30.537649
