#  y_bbZ-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4              0              0              0              0              0              0
           -4.3     0.65824026     0.38001619      0.4474972     0.25974191      1.0104804     0.58790396
           -4.2     0.21941342     0.21940245      0.1286648     0.12865837     0.39615085     0.39613104
           -4.1     0.21941342     0.38001619     0.11370389     0.57009078     0.24592179     0.28470732
             -4      1.5358939     0.72767559      1.0833408     0.48006036      2.2497877       1.189029
           -3.9      1.9942179     0.85906565      1.4731229     0.66573708      2.8199609        1.17044
           -3.8      4.8774805      2.3528868      3.9101675      2.0171545      6.1997877       2.767797
           -3.7      6.6751064      1.2627235       4.810905     0.92570463      9.7605089       1.873943
           -3.6      11.021626      1.7368868      8.0562626      1.2825459      15.679291      2.5088494
           -3.5      20.033593      2.6639747      15.443548      2.1021691       26.60867      3.5845604
           -3.4      25.088498      2.9811454      18.964749      2.3618914      34.255827      3.9710804
           -3.3      37.908392      3.6690806       28.89919      2.8697423      51.141838      5.0046826
           -3.2      51.532431      4.3332809      40.776289      3.8862098      66.634213      5.3875719
           -3.1      70.223499      4.9425582       54.24319      3.9446926      93.243447      6.6554768
             -3       88.42041      5.3103855      67.568799      4.1597951      119.15823      7.1495739
           -2.9      103.01786      5.6026327      79.060274       4.274313      137.97734      7.9719645
           -2.8      126.36241      6.3765673      98.805101      5.0996494      165.42407      8.5297334
           -2.7      166.12596      9.6781981      130.17761      8.4811605      217.22452       11.42859
           -2.6      182.90513      7.9816307      144.48402      6.5634198        236.226       10.55506
           -2.5      223.55382      8.0164691      173.53832      6.4608896      295.53028      10.463146
           -2.4      240.37008      9.8630966      187.45368      8.1042345      315.89365      12.543138
           -2.3      312.92678      20.941816      248.45118      17.143168      402.50493      26.338034
           -2.2      341.20316       16.80548      269.75923      14.439432      440.91973      19.940576
           -2.1      341.68271      11.298859       270.9881      9.4007368      439.00135      14.282328
             -2      370.30849      11.338446       291.9053      9.2558067      479.73827      14.571593
           -1.9      412.82592      17.979609      329.23969      14.801588      526.87408      22.860139
           -1.8      416.63783      11.442525      329.76899      9.3007927      536.23888      14.955931
           -1.7      452.36191      18.825891      356.72837      16.110522      586.39166      22.422811
           -1.6      476.89653      16.238027      382.36932      13.862398      605.07081      19.810102
           -1.5      463.50753      11.836905      368.66523       9.494714      592.89258      15.539735
           -1.4      524.12752      21.942327      419.45851       18.92854      665.51951      26.288682
           -1.3      528.62268      18.178685      422.85475      15.240057      671.16116        22.5147
           -1.2      554.89058      23.087252      443.39533       19.22487      704.71921      28.858648
           -1.1      555.86093      20.813833      443.23204      17.734095      708.82549        24.9774
             -1      538.09608      13.960499      427.04405      11.330593      689.89632      18.077672
           -0.9      582.59749      17.825564      465.05987      15.069626      741.52064      21.827441
           -0.8      614.81395      40.280141      492.54504      34.018485      779.06309      47.971444
           -0.7      597.03695      18.064036       476.7436      15.148755      759.11664      22.609233
           -0.6      611.79098      42.945612      490.77436      36.865068      773.91234      50.332898
           -0.5      591.03567      17.747304        467.603      14.962292      760.91795      21.707599
           -0.4      661.55549      29.629781      531.44073      25.490781      836.32245      34.940495
           -0.3      578.46012      15.215407      466.08211      12.958118      725.82571       19.64259
           -0.2      602.95078      40.520303      487.23636       38.72859      757.03583      41.256259
           -0.1      601.19404      17.405652      480.49195      14.905397      763.70438      21.014986
              0      601.03058      27.683809      478.78228      24.120993      766.72792      32.075551
            0.1      622.48004      23.388556      495.45709      20.301917      795.47282      27.444623
            0.2      582.14428      18.146254      463.61472      15.578806      742.88756      21.787806
            0.3      572.92073        14.7208      455.83893      12.110143       731.4321      18.750716
            0.4      634.55797      24.631435      507.67878      20.708027      805.53319      30.096473
            0.5      609.80126      20.152926      487.26242      17.554181      775.07887      23.651529
            0.6      559.44896      13.955767      446.47468      11.477189      711.46668      17.926339
            0.7      575.25277      28.122176      461.26402      23.944961      727.81046      33.486671
            0.8      538.77137      15.747616      427.28971      12.063044      691.31138      22.285325
            0.9      569.44032      16.272546      453.63351      13.599106      726.79724      20.159802
              1       538.9997      15.316736      434.66121      13.326324      677.52529      19.331807
