# pt_Z-mbbZ1000        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      491.67846      4.2090034      421.78166      3.6829695       620.3859      5.2795286
              5      1166.6628      5.6310995      1006.1829      5.0267752       1438.335       6.789421
             10       1363.059      5.7769253      1179.7606      5.2157049      1643.1307      6.7169922
             15      1309.7813      5.6898493      1136.4167      5.1506739      1553.7618      6.5068597
             20      1152.1775       4.978226      1001.0865      4.5466791      1354.4858      5.5728903
             25      987.17506      4.7831995      857.00437      4.3864923      1156.6993       5.296616
             30      822.27731      3.7570946      712.19363      3.4262925      963.21947      4.2020342
             35      695.54759      3.8039224      602.25755      3.4968023      813.40905      4.1824508
             40      573.57024      3.1653117      494.88976      2.8853883      672.79986      3.5171274
             45      476.62982      2.9110801      409.61195      2.6489233      561.07147      3.2331184
             50      391.28417      2.4296295      335.28382      2.2067376      462.23738      2.7295696
             55      330.62577      2.4436876      282.58688      2.2098652      391.35024      2.7237669
             60      273.87124      1.9182584      233.74953      1.7586191      324.26733      2.1848265
             65      229.87526      1.6562663      195.60976      1.4829173      273.19491      1.8876852
             70      193.00607      1.4506462      163.59628      1.2965108      230.62482      1.6677651
             75      165.12738      1.4920552      139.79601      1.3529858      197.30841      1.6679041
             80      142.02293      1.4978337      120.30711      1.3675883      169.70312      1.6726577
             85      121.48666      1.2233246      102.75542      1.1028232      145.36797      1.3864803
             90      104.36939      1.2074141      88.212347      1.0817257      124.93596       1.378076
             95      89.442384      1.3913655      75.459074       1.219221      107.30478      1.6078696
            100      77.099515      1.0635902      64.979297     0.94291685      92.642044      1.2342023
            105      66.210988     0.86017474      55.749677     0.76102188      79.701543      1.0047922
            110      57.710341       0.946133      48.500342     0.85759688      69.553374      1.0822164
            115      49.474186     0.71936709      41.537146     0.64151489      59.710153     0.85745358
            120      42.739413     0.62885499      35.699134     0.55022184      51.866707     0.74092893
            125      39.656297      0.7349774      33.168151      0.6389338       48.12083     0.88820826
            130      33.825061     0.71374719      28.212995      0.6465258      41.194447     0.79749424
