#    y_j1-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5       19.13711      2.8643072      16.722547      2.5304257      21.765028      3.6365768
           -4.9       32.25128      4.5832596      27.550251      4.0628498      37.636681      5.0927227
           -4.8      41.968995      4.8014433      34.767192      4.0575026      51.552665      5.8189957
           -4.7      58.987989      6.0260019      50.071464      5.1719857      69.458581      7.2524601
           -4.6      78.053588       7.190722      65.762541      6.1974363      93.281307      8.4588945
           -4.5       271.9185      16.780407      227.45446      14.907727      329.32951      18.975387
           -4.4      312.88557      12.595396      260.61005      10.713032      380.02789      15.189636
           -4.3      367.36526      12.909219      307.26346       10.96037      443.17161      15.620425
           -4.2      479.79232       15.37859      403.72701      13.143259      574.35115      18.490419
           -4.1      542.95001      17.315531      455.61634       14.79324      654.12826      20.777275
             -4      667.58436      23.050606      563.41324      20.275459      796.25473      26.290672
           -3.9      771.22473      28.175749      649.20835      24.657282      923.65084       32.39556
           -3.8      886.83274      24.021975      752.16186      22.026903      1051.4614      26.934444
           -3.7      1034.5422      32.317927      880.74809      29.036709      1219.4484       35.86449
           -3.6      1162.4861      29.427108       984.4585      25.944994      1382.4946      33.672107
           -3.5      1345.5474      28.035614      1142.4212      24.645678      1593.7157       32.57123
           -3.4      1451.1066      30.250559      1221.5312      25.976158      1739.6144      35.986605
           -3.3      1660.9005      36.691697      1403.0418      32.678969      1982.7116      41.492039
           -3.2      1820.0019      30.154964      1537.0739      26.313844      2173.2564      35.729733
           -3.1      2022.3259      38.071113      1714.9487      33.520239       2398.794      44.265333
             -3      2245.7103      36.695348      1901.6432      32.388453      2672.4433      42.527728
           -2.9      2445.4566      37.638779      2065.4805      33.122088      2918.1259      43.476518
           -2.8      2658.3364      54.644347      2253.5284      49.068019      3156.1758      60.881519
           -2.7      2806.1514      53.796335      2372.1322      46.436826      3346.2598      63.196036
           -2.6      3016.7436      46.948537      2561.4272      42.416946      3574.9968      55.554335
           -2.5       3156.414      40.454784      2672.7199      35.950257      3756.6832      46.570171
           -2.4      3320.9723      44.716263      2810.7322      39.012637      3953.9991      52.305558
           -2.3      3516.4686       49.17228      2977.0711      42.874484      4185.0595      57.378301
           -2.2      3684.8889      45.530697      3112.8431      39.795601      4399.6425      53.238408
           -2.1      3804.2712      49.403924      3214.1467      43.586419      4540.4847      56.800871
             -2      4071.7502      64.152843       3449.649       58.90663      4842.6181      70.304044
           -1.9      4256.9878       66.32609      3588.9427      58.350991      5094.5522      75.593021
           -1.8      4320.2857       53.94805      3651.6236      48.198359      5154.1354      60.998483
           -1.7       4481.485      59.482122      3788.3979      51.755919      5344.1922      69.856384
           -1.6      4540.2927      77.086986      3837.3353      68.468108      5415.1298      87.057201
           -1.5      4742.5712      65.557719      4008.4254      59.394171      5654.1065      72.151125
           -1.4      4781.0892      63.248915      4033.1963      54.675701      5717.8604      74.189768
           -1.3      4886.6953      55.460772      4129.4613      49.070979      5831.8859      63.449416
           -1.2      4896.9098      55.443977      4129.8646      48.560286      5856.5982      64.361834
           -1.1      5100.7185      54.448662      4303.2634      47.868794      6098.6135      62.860638
             -1      5315.8891      82.582248      4489.4661      72.086165      6345.0733      95.256055
           -0.9      5151.9749       61.70761      4344.5048      54.348363      6162.5172      70.831818
           -0.8      5374.7323      76.249936      4536.5142      67.210423      6423.5186      87.091132
           -0.7      5301.6472      69.219562      4464.6603      60.442175      6352.2605      80.280597
           -0.6      5413.6317      72.108599      4573.6496      64.409472      6460.5489      81.125426
           -0.5       5582.457      91.557392      4709.0182      80.148501      6676.5322      105.63211
           -0.4      5430.1886      57.401706       4573.843      50.447859      6507.1477      66.203927
           -0.3      5555.4993      70.271315      4702.1392      62.381735      6611.0223       80.25446
           -0.2      5465.5993      61.188795      4608.4405      53.941738      6540.4437      70.581564
           -0.1      5524.7753      61.736776      4671.4204      55.408123      6584.5068      71.011924
              0      5574.0566      60.426304      4710.5487       54.23892      6643.5382      68.343516
            0.1      5458.1487      57.464438      4595.5165      50.183687      6542.8425      67.159954
            0.2      5536.5525      74.242374        4678.62      65.603298      6603.7407       84.94753
            0.3       5433.839      58.690858      4595.8009      52.530982      6474.1463      66.743988
            0.4      5366.9737      58.961387      4534.6366      53.422838      6404.9982      65.983189
            0.5      5538.5778      65.110736       4682.118      58.427215      6602.8525      74.264341
            0.6      5382.7652      73.152142      4546.0021      64.452672      6423.7905       83.48938
            0.7      5289.7346      63.744407      4457.0078      56.922859      6336.9437      71.802416
            0.8      5247.8456       61.30425      4430.7267      54.403506      6266.0684      69.629198
            0.9      5145.6676      60.931722      4340.6719      53.314404      6152.7509      70.310932
              1       5092.442      73.726679      4310.3233      71.062394      6066.1763      76.380449
            1.1      4942.9697      51.228154       4168.114      45.125754      5914.5988       59.44268
            1.2      4905.3791      61.142429      4142.5662      53.734254      5858.3769      70.993943
            1.3      4887.4375      61.561544      4133.8002      55.338675      5828.4359      70.743143
            1.4      4627.8007      53.780007      3896.0256      47.163263      5548.3194      62.206108
