# total-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      33321.882      55.567266      28837.569      50.984398      39734.497      63.785941
              1      33321.882      55.567266      28837.569      50.984398      39734.497      63.785941
