#         pt_j1        central        num_err    min (scale)        num_err    max (scale)        num_err
            160      19.099106     0.34270271      15.196961     0.27757006      24.395982     0.44711458
            165      18.631762     0.89441349      14.891681     0.76765232      23.700537      1.0516087
            170      16.255389     0.35667998       12.86626     0.29172561      20.921994     0.45396771
            175      15.509263     0.53939247      12.358728     0.45090817      19.810865     0.66696703
            180      13.909819     0.48101895       11.10874     0.41356036      17.715884     0.57311284
            185      12.570027     0.33219713      9.9338186     0.27214404      16.209166     0.42251844
            190       11.71088      0.5562531       9.331143     0.48332123      14.948898     0.64969448
            195      10.631805     0.29567967      8.3965258     0.23998306      13.699897     0.38342734
            200      9.5813887     0.29628657      7.5761413      0.2457757        12.3439     0.37803265
            205      8.2415319     0.25026518      6.4852768     0.20118967      10.668759      0.3266101
            210      8.0804767     0.22243804      6.3310326      0.1794312      10.522048     0.29054762
            215      7.6180168     0.32999557       5.991546     0.27612478      9.8697257     0.40533778
            220      7.0285168     0.25946023      5.5257352     0.22233876      9.1173489     0.32636554
            225      6.9651643     0.44332871      5.4201094     0.34853921      9.1671223     0.59755839
            230       6.170826     0.22673115      4.8328549     0.18502415      8.0382451     0.29179715
            235      5.5409254      0.3064652      4.3735667     0.25595306      7.1449896      0.3780685
            240      5.5971593      0.4132179      4.4376153     0.35542025      7.1823732     0.49253047
            245      4.4406097     0.15349898      3.4579486      0.1199299      5.8107832     0.21096399
            250      4.1930419     0.18396622       3.281502     0.15287406      5.4633743     0.23223475
            255      4.2105584     0.32436997      3.3371234     0.28119501      5.4073842      0.3796784
            260      3.8082941     0.14959381      2.9505758     0.11798307      5.0259114     0.20367628
            265      3.6972153     0.21510136      2.8972026     0.17595058      4.8186176     0.27474638
            270      3.4000967     0.15120592      2.6616254      0.1244227      4.4334735     0.19454218
            275      3.2761955     0.26885998      2.5561993     0.22184622      4.2845717     0.33356585
            280       2.934158     0.24582725      2.2530509     0.18881829      3.9142693     0.33071045
            285       2.868207     0.19917212      2.2103218     0.16862875      3.8159806     0.24149687
            290       2.441039      0.1225833      1.8864391     0.09609734       3.223672     0.16404455
            295      2.0876375      0.1033532      1.6136428    0.078670079      2.7578905     0.14426937
            300       2.202044     0.12161162      1.7418618     0.10304524       2.835118     0.15679683
            305      2.0715169     0.14623871      1.6062066     0.11992563       2.727614      0.1851028
            310      2.1204398     0.19055084      1.6458203     0.16380385      2.7957971     0.22755209
            315      1.9868483      0.1440721      1.5339613     0.11319338      2.6307045     0.19483222
            320      1.7636412     0.12910243      1.3482184     0.10204683      2.3639276     0.17188692
            325      1.7156109     0.10408319      1.3289309    0.082483367      2.2627853     0.13922786
            330      1.4904625     0.08508828       1.133826    0.064364016      2.0071488     0.11876665
            335      1.6654915     0.20660963      1.2553014     0.14315904      2.2749565      0.3222938
            340      1.2812146    0.079786146      0.9789732    0.059743661      1.7187521     0.11349328
            345      1.2301408    0.087884823     0.94503877    0.068812848       1.637367     0.11829268
            350      1.1557241    0.076718432     0.87295251    0.058202086      1.5735223     0.10688508
            355      1.1883054     0.11530752     0.91674575    0.094615437      1.5740699     0.14548577
            360      1.0111991    0.071636044     0.77301212    0.053663814      1.3517674     0.10124767
            365     0.92633724    0.069874312     0.71183596    0.053875328      1.2348021    0.097190892
            370     0.87672584    0.069448824      0.6867629    0.054343039      1.1356895    0.098116988
            375     0.91784852    0.069915655     0.70332775    0.053627781      1.2234435    0.096320273
            380     0.87895757    0.082700394     0.67198324    0.067392219      1.1819191     0.10767996
            385      1.0921591     0.33292482     0.84494626     0.26680049      1.4388554     0.41909877
            390     0.88812573    0.097037118     0.69325447    0.075001424      1.1578878     0.13275684
            395     0.72730874    0.075229128     0.54639631    0.056439806     0.99901989     0.10770478
            400     0.78496751     0.12289452     0.63046536     0.11730979     0.98889536      0.1262804
            405     0.83961634    0.080214872     0.63856078    0.063379803      1.1332249     0.10798158
            410      0.7228541    0.069748786     0.56326402    0.052922469     0.94283201     0.10373712
            415     0.70756293    0.078198228     0.53570849    0.063641276     0.96347749     0.10116042
            420     0.68292751    0.063086286     0.51661128     0.04956598     0.92731307    0.084685185
            425     0.49572549    0.049187377     0.36990659     0.03742118     0.68564089    0.068432442
            430     0.50930594    0.049932953     0.37673196    0.037044263     0.71063989    0.070962233
            435     0.49002739    0.054248274     0.37222324    0.039515552     0.66043866    0.080636189
            440     0.34377934     0.04373155     0.26836458    0.033451705     0.44718816    0.061758657
            445     0.41271543    0.048421534     0.30758313    0.036722651     0.57340503    0.068305523
            450     0.38778996     0.04427716     0.29653888    0.033389619     0.51972615    0.062306699
            455     0.35036895      0.0416664     0.26177285     0.03048139     0.48239721    0.060386843
            460     0.40965208     0.04956271     0.31018223    0.036255137     0.55576168    0.074143474
            465     0.88745479     0.48171886     0.73514826     0.42797798      1.0857768     0.53676213
            470     0.31779856    0.048445207     0.23098274    0.033728751     0.45348369    0.073430523
            475     0.40711443    0.045011673     0.30674436    0.033741669      0.5552829    0.063508741
            480     0.27823208    0.036689233     0.20895207    0.027205161     0.38064324    0.052717912
            485      0.4140009      0.1453807     0.32316391     0.12607193     0.54634346       0.168415
            490     0.47569007     0.17993885     0.38781408     0.15854802     0.59133229     0.20203792
            495     0.27740012    0.050773573      0.2161561    0.038992908     0.36067401    0.072367631
            500     0.27740012    0.050773573      0.2161561    0.038992908     0.36067401    0.072367631
