#  pt_Z-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      490.55048      4.2075243      420.75548      3.6815797       619.1056      5.2778941
              5      1163.2574      5.6064888       1003.144      5.0064678      1434.4334      6.7605997
             10      1358.9134      5.7733119      1176.0961      5.2125891      1638.3269      6.7126805
             15      1305.0429      5.6777172      1132.3043      5.1410776       1548.189      6.4915726
             20       1146.896      4.9441978      996.51622      4.5206939      1348.2386      5.5281113
             25      982.70741      4.7766918      853.16604      4.3814146      1151.3839      5.2880904
             30      818.14732       3.751677      708.64698      3.4219345      958.32663      4.1951096
             35      691.93335       3.801047      599.16383      3.4944902      809.09472      4.1786344
             40      569.68434      3.1561784      491.56332      2.8778074       668.1636      3.5057796
             45      473.61526      2.9075501      407.05782      2.6462249      557.44128       3.228251
             50      388.29383      2.4215171      332.73033      2.1998496       458.6652      2.7196739
             55      327.95223      2.4398476      280.32224      2.2067091      388.13464       2.718893
             60      271.44014      1.9146369      231.70228      1.7557949      321.32158      2.1801076
             65      227.39571      1.6489773      193.51137      1.4767158      270.19969      1.8787094
             70      190.86121      1.4411081      161.78993      1.2886564      228.02511      1.6559369
             75      163.50177      1.4893305      138.43456      1.3509183      195.32655      1.6641018
             80      140.03573      1.4810933      118.62964      1.3545193      167.30713       1.651157
             85      119.92001      1.2148903      101.43256      1.0959088      143.48174      1.3760273
             90       102.9049      1.2013001      86.951246      1.0764655       123.2124      1.3706115
             95      88.177437      1.3880823        74.4043      1.2165657      105.75162      1.6014428
            100      75.883285      1.0589069      63.938205     0.93892875      91.131182      1.2279689
            105      65.152416     0.85447065      54.879923     0.75590091      78.359269      0.9973667
            110      56.703925     0.94041557      47.681074     0.85313635      68.299125      1.0746657
            115      48.338387     0.69442721      40.608981     0.62248841      58.300383     0.82553454
            120      41.941046     0.62425922      35.049404     0.54660818       50.86867     0.73463797
            125      38.849813     0.73154909      32.523483     0.63630239      47.090476     0.88366491
            130      33.150567     0.71083938      27.673174     0.64430492      40.331668     0.79340796
            135      28.292823     0.50892599      23.788494     0.44766006      34.039859     0.63881284
            140      25.855642     0.59110633      21.553754     0.53027603      31.468679     0.66901262
            145      22.768372     0.56952251      19.055183     0.51273781      27.532399     0.66114109
            150      20.110716      0.4134614      16.738247     0.36474212      24.470315      0.4875444
            155      17.783442     0.36369762      14.756144     0.31252292      21.698609      0.4437303
            160      15.776264     0.36456378      13.039713     0.31772639      19.383319     0.43673947
            165      14.777888      0.4477775      12.252741     0.38865638      18.091754     0.52631297
            170      13.264956     0.81015056      11.115866     0.77836787      15.999357     0.81623036
            175       11.00826     0.30127881      9.0845733     0.26492023      13.540211     0.35565704
