#   y_j1-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4              0              0              0              0              0              0
           -4.3              0              0              0              0              0              0
           -4.2              0              0              0              0              0              0
           -4.1              0              0              0              0              0              0
             -4              0              0              0              0              0              0
           -3.9              0              0              0              0              0              0
           -3.8              0              0              0              0              0              0
           -3.7     0.21941342     0.21940245     0.17222346     0.17221485     0.27476536     0.27475161
           -3.6     0.88243021     0.44121243     0.67912292     0.34005281       1.172162     0.58708119
           -3.5     0.76196647     0.44203047     0.55061451      0.3243844      1.1080726     0.64524296
           -3.4      1.6040894     0.60779082      1.2616927     0.48218882      2.0514134     0.78465776
           -3.3       2.813771     0.96715857      2.2349553     0.76651776       3.587581      1.2705684
           -3.2      10.435805      5.1590597      8.1123797      4.3257761      13.783553      6.1744927
           -3.1      8.6608494      1.5312097       6.588352      1.1187468       11.61614      2.2221098
             -3       14.55781      1.8891414      11.122045      1.4346069      19.541955      2.6300428
           -2.9      16.096364      2.0555715      12.741788      1.5723954      20.650268      2.9188994
           -2.8      23.545375       2.955458      18.710888      2.4164932      30.010007      3.7967738
           -2.7       25.36002      2.5315227      19.787296      1.9324979      32.977464      3.5229778
           -2.6      42.123856      3.3364389      32.611117      2.5597048      55.526844      4.6132244
           -2.5      44.723129      3.3394232      34.482193      2.5179733      59.373888      4.7118222
           -2.4      60.245029      3.9220071      45.881268      3.0457787      81.302613      5.3105594
           -2.3      66.054269      4.7669284      51.458799      3.8993434      86.552452      6.1796835
           -2.2      81.544544      5.6014549      63.268126      4.4923442      107.48519      7.3873933
           -2.1      97.843622      18.604087      77.346754      16.033677       126.1547      21.598542
             -2      91.062622      5.3430195      70.676837      4.1508592      119.90283       7.327239
           -1.9      92.513482      4.8141896      71.583224      3.6552373      122.27219       6.774441
           -1.8      109.54366      5.7354536       84.61228      4.4453668      144.98762      7.9605573
           -1.7       133.8633      10.937747      103.64297      7.5481938       176.7301      16.976747
           -1.6      125.64131      7.1287404      96.987197      5.7779047       166.2731      9.2538455
           -1.5      131.30313      6.0872259      101.29922      4.7276655      174.14363       8.313317
           -1.4      149.68367      10.985845      117.47183      9.4324921      194.78194      13.034835
           -1.3      149.35761      6.5915998      116.00302      5.1066472       196.4426      9.0256305
           -1.2      142.07513      6.2572833      111.26002      4.8168904      184.88138      8.7423848
           -1.1      164.35499      8.3120604      128.10257      6.6567708       215.6096      10.873829
             -1      161.76093      6.5545528      125.51408      5.0898077      212.93202      9.1471359
           -0.9      183.41903      10.905562       143.8703      9.4407095      239.11745      13.042574
           -0.8      180.69695      14.809003      142.69471      12.718062      233.30265      17.708201
           -0.7      174.84895      8.6799561      136.79379      7.6548089      228.29733      10.374149
           -0.6      211.46553      20.454705      168.35106      17.582333      270.39099      24.155933
           -0.5      185.12354      8.1987928        142.817       6.683133      245.57669      10.638833
           -0.4      207.13997      15.722166      161.59615      13.146254      271.42152      19.191845
           -0.3      184.50423      7.9330552      143.70907      6.3394645      242.06355      10.508805
           -0.2       183.2974      9.2447701      142.60458      7.5154828       240.6454      12.038719
           -0.1      228.12162      14.766623      178.70104      11.865819      297.52456      18.909818
              0       192.4699      8.4705339      151.15307      6.9866362      248.85863      11.619906
            0.1      205.63422      17.959076      159.44816       14.34117      270.74989      22.835631
            0.2       175.2339      7.1480924      135.31891      5.5603576      231.46694      9.7051423
            0.3      185.62054      8.2320734      146.10596      6.9046945      240.17317      11.188987
            0.4      188.54543      8.4694705      144.66962      6.6632617      251.51062      11.422266
            0.5      204.27797      26.329702      161.45743       23.26312      264.04157      29.704012
            0.6      184.30628      11.610521      145.53915       9.937426      237.25229      13.825197
            0.7      173.04841      7.9214072       132.6114      6.1237561      231.70693       10.89943
            0.8      163.57929      7.7989776       127.2896      6.2510201      214.58492      10.206125
            0.9      153.38338      6.7030441      117.76118      5.0809792      204.69123      9.3989432
              1      185.45388      9.1631949      142.79008      7.3295341      247.04009      12.165628
            1.1      159.32565      7.3540665      123.47719      5.8688933      210.02417      9.7124825
