#   y_j1-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4     0.22275978     0.22274864     0.18278212     0.18277298     0.27503909     0.27502535
           -4.3              0              0              0              0              0              0
           -4.2     0.68250837     0.39442846     0.51583799      0.2996563     0.93090503     0.53773667
           -4.1     0.45818996     0.44879933     0.41158659     0.30814213      0.4846536       0.725372
             -4       3.970447      2.2921254      3.4622961      1.9615989      4.4409554      2.7130494
           -3.9      4.3650504      1.0900754      3.4879218     0.82678268      5.5148436      1.5121068
           -3.8      10.232749      1.6112016      7.8919945      1.2762436      13.685291      2.1324603
           -3.7      9.7831734      1.6515401      8.0329793      1.3135688      11.844402      2.3476936
           -3.6      19.343783      2.2433206      15.202631      1.7374729       25.20291      3.0826451
           -3.5      22.867922      2.4448969      18.012518      1.8968586      29.649855      3.3568838
           -3.4      34.607129       2.922739      26.483419      2.2437407      46.385011      4.0556208
           -3.3      45.612637      4.5206629      36.840775      3.7884176      56.979659      5.7167087
           -3.2      71.599733      6.9717438      58.285402      5.8960491      88.464413       8.412376
           -3.1       93.96575      7.1848587      74.597899      5.9956833      120.36296      8.8781611
             -3      102.05921      6.3879132      80.462824      5.3214286      132.14063      8.0953121
           -2.9      140.15119      12.328686      111.72406      10.395492      178.63226       14.88886
           -2.8      146.66779      7.4114193      115.62872      5.9851656      189.39273      9.5978487
           -2.7      211.60375      37.622316      168.72771      31.774407      269.59758      44.677475
           -2.6      217.14428      12.952835      174.17616      11.224118      275.13067      15.366256
           -2.5      225.12716      8.9051867      178.72791      7.2327004      288.02141      11.627125
           -2.4      266.39984      10.392438      210.38485      8.4938501      344.18602       13.27485
           -2.3      278.22276      9.3027616      222.36797      7.7484815      353.59785      12.081555
           -2.2      314.30486      10.347081      249.73871      8.5232311      402.83913      13.333452
           -2.1      343.24914      20.442612      271.69425      17.473415      442.41443      24.248851
             -2      343.71882      10.774817       274.1184      8.8483401      438.21475      13.990293
           -1.9      402.31296      20.506978      321.66907      17.738976      511.57888      24.138774
           -1.8      403.41291      10.818367      317.69263      8.6450942      522.40794      14.389812
           -1.7      455.74416       17.08313      362.88061      13.542576      583.07557      23.236064
           -1.6      446.85917      14.892495      354.61879      12.291913      572.78712      18.704099
           -1.5      475.82312      14.431963      376.47411      12.259993      613.03512      17.655651
           -1.4      491.76202      15.704626      392.18291      13.253357      627.31536      19.238058
           -1.3      516.18658      17.692032      409.61336       14.89577       663.2049      21.619406
           -1.2       496.4373      12.751528      394.68927      10.323742       635.0547      16.824681
           -1.1      548.24984      15.203628      438.11267      12.655125      697.77127      18.993736
             -1      577.01528       41.93843      459.37967      35.964526      737.52197      49.425172
           -0.9      575.12048      17.069228      457.21331      14.513018      737.52107      20.798794
           -0.8      588.83321      23.544403      470.76934      20.309822       749.4027      27.854728
           -0.7      573.01998      15.300597      452.91925      12.923947      739.45055       18.91786
           -0.6      607.60755      25.571424      484.92935      22.097636      774.74368      30.151481
           -0.5      570.95214      14.030183      452.72266      11.441424      733.03199      18.273054
           -0.4      628.90024      24.123731      497.65483      20.449036      810.33433      28.978793
           -0.3      609.42302      16.256562       485.7141      13.411509      777.76397      20.615525
           -0.2      562.93565      14.771954      448.68689      12.530053      718.38693      19.228401
           -0.1       658.6647      25.191499      524.63073      21.387606      842.07397      30.322086
              0      601.53048      16.939106      479.88316      14.238947      765.39662      21.321772
            0.1      615.53107      22.886247       483.2931      18.388479      799.81709      29.155675
            0.2       594.8547      22.177465      472.20175      17.984868      761.83042      28.434373
            0.3      593.11595      16.872332      474.79808      14.457519      752.44212      21.052346
            0.4      586.38069      20.224135      466.49429      17.758779      750.10109      23.723237
            0.5       600.4998      29.043544      479.86133      25.443475      764.58345      33.368159
            0.6      583.34343      22.545474      466.03763       19.59246      742.02624      26.285785
            0.7      546.14787      13.591298      431.45798      10.929592      704.80665      18.031706
            0.8      561.03994      16.979088      444.65273      14.226308       721.2127      20.844528
            0.9      552.27412      18.372105      438.33958       15.89924      709.35448      21.955316
              1      544.07057      14.484003      429.96342      11.835881      702.02521      18.779578
