# pt_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.078075645    0.019226296    0.056848268    0.014031335     0.11135229     0.02796833
              5     0.20815475    0.032045286     0.15923084    0.027519122     0.28172045    0.050596285
             10     0.29517509    0.038483939     0.21919801    0.027828312     0.41141196    0.056878156
             15     0.53403063    0.058399287      0.3988057    0.046219284     0.74309732    0.078131401
             20     0.69769532    0.089620389     0.50407799    0.061795489      1.0052873     0.13734178
             25     0.71094427     0.05956858     0.52428168    0.044334462     0.99971888    0.087667806
             30     0.95328193    0.069021627     0.71565966    0.052363418      1.3128366     0.10206545
             35     0.99407746    0.078534983     0.72053899    0.057374441      1.4250311      0.1134359
             40      1.2110193     0.13287157     0.91048848     0.10592463      1.6691428     0.17642762
             45      1.1045373    0.093477014     0.81669866    0.070754227      1.5473662     0.13027453
             50      1.4148816    0.088847684      1.0382294    0.064980609      2.0036287     0.12908605
             55      1.2266839    0.077812469     0.90093318    0.057521235      1.7343563     0.11154238
             60      1.6552603     0.10061391      1.2309758    0.077125134      2.3052674     0.13865397
             65      1.5325317    0.088806594      1.1370731    0.066217521      2.1393476     0.12817732
             70      1.4460092    0.086777717      1.0639017    0.063753697      2.0399426     0.12487847
             75      1.7781712     0.11195109      1.3559413    0.092379924      2.4059072     0.14570098
             80      1.8135605     0.11435542      1.3608018    0.089104048      2.5026162     0.15557217
             85      1.8545033     0.10286417      1.3973914    0.079250703      2.5434672     0.14137786
             90      2.0716126     0.21111944      1.5283211     0.14481218      2.9160361      0.3298111
             95      1.6842516     0.10151589       1.288473    0.079679044      2.2655758     0.13687064
            100      1.7868973    0.095928658      1.3370735    0.072189313      2.4712531     0.13554595
            105      1.9994137     0.11624872       1.485419    0.089411508      2.7894304     0.15934969
            110      1.9945568     0.10943714      1.5209217    0.087380842      2.6986704     0.14608632
            115       1.988287     0.12160744       1.477232    0.089752163      2.7746386      0.1751235
            120      2.1048546     0.11766551      1.5636994    0.091602016      2.9238478     0.15788123
            125      2.2241968     0.12283651      1.6793116    0.095368939      3.0490662     0.17137451
            130      2.6476438     0.40594185      2.0260217     0.32297268       3.594562     0.54426213
            135      2.0077589     0.10126415      1.5125808    0.076382227      2.7499267     0.14208886
            140      1.9957224     0.11380135      1.5238708    0.089338088      2.6879533     0.15346782
            145      2.3591751     0.26194221      1.8231697     0.21763218      3.1371128     0.32159773
            150      2.5047973     0.21848016       1.923985     0.17596837      3.3513588     0.27824372
            155      2.2183941     0.10940888      1.6743203    0.082665513      3.0264729     0.15208411
            160      2.2563806     0.12042108      1.7084584    0.091838572      3.0638931     0.16638638
            165      2.4014801      0.1262292      1.8708075     0.10297352       3.154583     0.16809913
            170      2.2370421     0.11691529      1.7343785    0.093137035      2.9591929     0.15531475
            175       2.392951     0.11911747      1.8214977    0.091973961      3.2354902     0.16398977
            180      2.8757471     0.30783894      2.2542388     0.26694762      3.7582676     0.35809308
            185       2.604395     0.20344276      2.0162089     0.16137595       3.446204     0.26460904
            190      2.6631217     0.13383953      2.0891852     0.10726659      3.4620486     0.17726991
            195      2.7458822      0.1299917       2.156857     0.10405839      3.5592124      0.1703998
            200      3.3271208     0.13589221      2.6255689     0.10757662      4.2824101     0.18133655
            205      3.2917537     0.14181406      2.6194869     0.11366233      4.1802938     0.18608683
            210      3.2600633     0.15252912      2.6068452     0.12251364      4.1190667     0.19976849
            215       3.106741     0.12628143      2.4832843    0.098841092      3.9254694     0.17299332
            220      3.5511788     0.22293926      2.8568312     0.19640212      4.4681666     0.27281912
            225      3.7889966     0.29049689      3.0512514     0.24637259      4.7536584     0.35120192
            230      2.9877955     0.13693342      2.3592694     0.10671388      3.8395475     0.18617026
            235      3.3645744     0.36015666      2.6966016     0.29225831      4.2452065     0.45040923
            240      3.3456573     0.46830073       2.731253     0.39807712      4.1259359     0.55671238
            245      2.7829682      0.2044287      2.2764312      0.1792771      3.4014602     0.25108669
            250      2.5756736     0.11553666      2.0251526    0.090103317      3.3255651     0.15569059
            255      2.2537521     0.14762465      1.8032892     0.11978778      2.8381561      0.1893446
            260      2.3697242     0.13144273      1.8825159     0.10940701      3.0253675     0.16551005
            265      2.3797843     0.20692949      1.9170285     0.17952948      2.9863229     0.24494345
            270      1.8500777     0.10223937      1.4522278    0.079112797      2.3942888     0.13912847
            275      1.7783168     0.13629221      1.4319563     0.12766256       2.226847     0.14636579
            280      2.0085428      0.1552215      1.5979832     0.13162426      2.5551578      0.1867481
            285       1.573649     0.10328911      1.2386046    0.082670966      2.0307256     0.13556671
            290      1.3974023    0.090908474      1.0916528    0.071296307       1.816936     0.12132204
            295       1.456836    0.098241259      1.1516131     0.07909949      1.8675755     0.12816677
            300      1.6749054     0.20857012      1.3602007     0.18297943      2.0748244     0.24204232
            305      1.3110353    0.085696582      1.0345293    0.068092287      1.6817234      0.1132823
            310      1.0969727    0.074071712     0.86995668     0.05780314      1.3908726     0.10461112
            315       1.132754    0.082681585     0.88832034    0.064986168      1.4652911     0.11117371
            320     0.91376572    0.081179806     0.74097182    0.065707992      1.1258617     0.10608619
            325     0.74967645    0.064065236     0.59728559    0.050882007     0.94898562     0.08474546
            330       0.860255    0.071427813     0.68452084    0.057540002      1.0868659    0.093909942
            335     0.82992014    0.066233441     0.63875162    0.050507515       1.099607    0.091028196
