# pt_bbZ-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.34560783    0.057403594     0.27403263    0.050673052     0.44712737    0.067131854
              5     0.97232013     0.07276904     0.74980793    0.057435083      1.2987826     0.10268796
             10      1.5543333     0.10203216      1.1956872    0.081432043      2.0862094      0.1354956
             15      2.2249968     0.10942316      1.6810411     0.08438347      3.0463774     0.14969193
             20      3.3538947     0.15528938        2.55434     0.11717817      4.5461326     0.21965619
             25      3.9324425      0.1628831      3.0156486     0.13010699      5.2878695     0.21708678
             30      4.8054168     0.19814493      3.7169045     0.16303073      6.3976893     0.25723022
             35      5.4593632     0.21129786      4.1950893     0.17293849      7.3283406     0.27008355
             40      6.5211955      0.2413402      5.0519241     0.19422639      8.6681805     0.31635045
             45      6.5729849     0.20556144      5.0925625     0.16429034      8.7299753     0.27196204
             50      7.2371773     0.21838884      5.5954522     0.17077999      9.6360184     0.29597666
             55      7.6754216     0.24263239      5.9365611     0.19659258       10.21993     0.31389812
             60      8.3540385     0.23140501      6.4779614     0.18450466      11.080272     0.30627613
             65      8.7173391     0.23754387      6.7779322     0.18998201      11.525362     0.31961857
             70      9.1060716      0.2720731      7.1283863     0.22284836      11.940232     0.35148747
             75      10.966037     0.49246352       8.683118     0.42312257      14.186045     0.59287396
             80      10.435305     0.26880025      8.1470545     0.21881865       13.71454     0.34738592
             85      10.365977     0.25267478      8.0760516     0.20258369      13.651384     0.33030179
             90      11.833355     0.36013319      9.2462007     0.27933851      15.538576     0.49495637
             95      11.337495     0.29027373       8.923795     0.23681717      14.735023     0.37407416
            100      12.852855     0.28897931      10.093994     0.23423218      16.740474     0.37528391
            105      13.780659     0.33869908      10.917511     0.28142028       17.75703     0.43507761
            110      15.074806     0.41769103      11.982795     0.35896343      19.335675     0.50195497
            115      17.630112      1.1608593      14.129986      1.0498141      22.430134      1.2775745
            120      18.498315     0.40322265      14.832529      0.3394387      23.423263     0.50171001
            125      19.317183     0.38729826      15.446118     0.32000115      24.547229     0.48922514
            130      20.041979     0.57173811      16.085455     0.46887107      25.387364     0.73391016
            135      18.169044     0.42205389      14.668954     0.36313285       22.78389     0.51898536
            140      17.944265     0.44029657      14.591883     0.37826473      22.273549     0.54033806
            145      17.261894     0.49149114      13.874746     0.41798982      21.771128     0.59281113
            150      16.547832     0.51493985      13.329157     0.43478509      20.797999     0.62382444
            155      14.597681     0.32185409       11.68153     0.26526494       18.49927     0.41147923
            160      14.034986     0.41349463      11.262949     0.35126584      17.718354     0.50218702
            165      13.396021     0.55417071      10.800982     0.47850769      16.824981     0.65227855
            170       11.86051     0.31855589      9.5274094     0.26692931      14.963324     0.39480646
            175      11.626828     0.91556182      9.3226321     0.77941342      14.711528      1.0840221
