#  pt_Z-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       458.6871      4.0788425      393.48826      3.5666347      580.17129      5.1399293
              5      1079.8171      5.4587942      932.21551      4.8823959      1332.4214      6.5847054
             10      1251.8207      5.5878471      1085.2157      5.0595199      1508.2034      6.4866816
             15      1188.4425      5.3781846      1033.9162      4.8927136      1406.1586      6.1314155
             20      1031.1547      4.6886294      898.63062      4.3124294      1208.0503      5.2077554
             25       870.9394      4.3590654      758.92333      4.0391443       1015.759      4.7742514
             30      714.56044      3.4270439       621.3726      3.1512492      832.69111      3.8011336
             35      592.43143      3.3979867      515.09917      3.1340048      688.89805      3.7252873
             40      478.04844      2.6967071      414.11489      2.4824381      557.53841      2.9642066
             45       392.1607      2.5196028      338.25952      2.3183953      459.12178      2.7659984
             50      315.04012      2.0975579      270.71494      1.9205674      370.54962      2.3347071
             55      259.72217      1.9557925      222.51891      1.7959532      306.14771      2.1476799
             60      210.67417      1.6733976      180.20211      1.5514686      248.35078      1.8989893
             65      171.69775       1.304723      146.14802      1.1768559      203.69364      1.4851693
             70      140.92242      1.1543863      119.33787      1.0312207      168.28691      1.3298757
             75      117.23817      1.1957382      99.094616      1.1008281      140.10403      1.3176038
             80      97.208401      1.0781368      81.989855       1.004253      116.45706      1.1714253
             85      80.523635     0.90770793      67.759823     0.82886232      96.703452      1.0238664
             90      67.563268     0.88581014      56.608292     0.79901167      81.505635     0.99878865
             95      53.935003     0.61942423      44.975862     0.53961821      65.396396     0.74258289
            100      44.948703     0.54945721      37.318018     0.47899315       54.70746     0.67807949
            105        37.8493     0.50158654      31.368341     0.43758318      46.178564     0.60696804
            110      30.879856     0.43194464      25.380215     0.36549132      37.998549     0.53606039
            115      25.944076     0.40519006      21.308381     0.34861957      31.923665     0.51834574
            120      21.594479      0.3543793       17.60573     0.29540924      26.838953     0.44527798
            125       19.14701     0.33532836      15.590882     0.27746381      23.836072     0.42668306
            130      16.122713     0.30737521      13.094524     0.25677599      20.132869     0.38351335
