# pt_bb-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      864.95947      4.5079621      733.79946      3.9669593      1074.0181      5.6364605
              5      1818.9217      6.0929268      1553.1386      5.4532546      2223.1194      7.2702954
             10      1817.5332      6.2772286      1560.3543      5.6847201      2190.2693      7.2245312
             15      1488.9208      5.6136145      1283.5921      5.0790046      1772.6854      6.4332484
             20      1156.3437       4.780375      999.73138      4.3358722      1367.5602      5.4305889
             25      881.66721      4.4327026      764.41197      4.0616667      1035.8987      4.9163769
             30      670.10445      3.7139884      581.38404         3.3696      785.07949      4.1728428
             35      516.73569      3.3755366      449.02926      3.1009554      603.34109      3.7018191
             40      401.72649      2.7260808      349.35839      2.4946761      467.69861      3.0103789
             45      311.33271      2.6685197      271.10062      2.4586569       361.4226      2.9206544
             50      252.62246      2.5013291      220.19325      2.3368438      292.95021      2.6876113
             55      197.06488       2.048359      171.36247      1.8788557      228.92306      2.2467558
             60      162.90598      1.8926773      142.13772      1.7542347      188.28524      2.0304805
             65      129.98555       1.449819      113.02731      1.3252751      150.65037      1.6169519
             70      105.51974      1.5419589       91.47648      1.4003336      122.99736      1.6908241
             75      89.852543      1.3722455       77.84348      1.2257055      104.56708      1.5489455
             80      74.450644      1.0569057       64.82098     0.96812591      86.254423      1.1641683
             85      62.882836     0.92722691      54.633138     0.85433196      73.099475      1.0488113
             90      52.860282      1.0397034      45.941291      0.9701493      61.281318      1.1242343
             95      45.244206     0.84930295      39.249405      0.7824791      52.673282     0.91763739
            100      37.542871     0.63438554      32.381356     0.57001626      44.025753     0.72456341
            105      31.691754     0.59619006      27.294983     0.54082331      37.194505     0.67255982
            110      27.272006     0.53811707       23.50041     0.48767068      31.997397     0.61195477
            115      23.824867     0.49550518      20.517675     0.44454302       27.92019     0.57073997
            120      20.830937     0.60351655      17.919288     0.56933832      24.471424     0.64932636
            125      19.028896     0.60507545      16.422268     0.56221403      22.235766     0.65266099
            130      15.992871     0.39898434      13.746692     0.35935826      18.805716     0.46190381
            135      13.804054     0.46582535      11.936468     0.43419922      16.078875     0.50880496
            140      12.150675     0.45500629      10.440888     0.41667556      14.214191     0.50212269
            145      10.045092     0.31348841      8.6061895     0.28480445      11.829777     0.36075221
            150      9.5614363     0.38441073      8.1127452     0.34664985      11.374014     0.42960121
            155      7.6070291     0.25053151       6.476191      0.2217552      9.0161831     0.29625318
            160      6.9564671     0.26139573      5.9182945     0.23495924        8.24009      0.3008009
            165      6.4610701     0.29366303      5.5176414     0.26528275      7.6087532     0.33423394
            170      5.4024672     0.23031892      4.5820916     0.20571137      6.4129571     0.26535914
            175      4.3823582     0.21113846      3.7080335     0.18938576      5.2312871     0.24175939
            180      4.4285788      0.1968499      3.7578301     0.17260799      5.2552813     0.23319684
            185      3.9001559     0.19061456      3.2958388     0.16809765      4.6471107     0.22764081
            190      3.4429313     0.16180075       2.880591     0.14062053      4.1726831     0.19543762
            195      2.8501671     0.15218231      2.4088137     0.13271235      3.3848478     0.19173473
            200      2.5983437     0.13693277       2.156887     0.11926989      3.1671681     0.16512627
            205      2.5676862     0.16277715      2.1787043     0.14556583      3.0528294     0.18760361
            210      2.0890255     0.14081158      1.8027047     0.11599106      2.4345318     0.22986498
            215      1.7324251     0.10958989      1.4244171    0.093857385      2.1323816     0.13563731
            220      1.5615375     0.10318981      1.2908826    0.089649609      1.9041444     0.12429509
            225       1.332038     0.11238356      1.0932063    0.098032455      1.6408498      0.1335855
            230      1.1851075    0.084866402     0.97431894    0.071566307      1.4479966     0.10674714
            235      1.2263482     0.11189776      1.0095945    0.093667785      1.5035824     0.14078514
            240      1.5795874     0.47361186      1.3606458     0.45255903      1.8322727     0.47553524
            245     0.99245231     0.10174506     0.81763011    0.089126462      1.2133304     0.11949252
            250     0.76627856    0.070032094     0.61943933    0.059785146     0.95704659    0.086573656
            255     0.73255968    0.068104188      0.6021479    0.054712763     0.89488345    0.091247892
            260     0.70747644    0.066344323      0.5816676    0.056325131     0.86606581    0.082867196
            265     0.63370582    0.063908669     0.51108056    0.052354978     0.79364324    0.080736006
            270      0.4888304    0.066290702      0.3946428    0.055658093     0.61225296    0.082812828
            275     0.40425588    0.046935558     0.33083832     0.03692048     0.49252045    0.063998801
            280     0.43172426    0.052578369     0.34596849       0.043291      0.5448629    0.066981934
            285     0.36052672    0.042963156     0.29048626    0.033179461     0.44922011    0.065915546
            290     0.28900235    0.053925119     0.25584161    0.045930795     0.31229307    0.064833992
            295     0.35524236     0.04298582     0.28502536    0.033946137      0.4463162    0.056626656
            300     0.30915107    0.058911811     0.24724648    0.053891287     0.39534212    0.065799973
            305     0.32022437    0.048657749     0.25132637    0.040225271     0.41513005    0.060602648
            310      0.2531275    0.035208328     0.21232637    0.028871054     0.29712771    0.056655375
            315     0.20037565    0.033048683     0.15722804    0.025569726     0.25980436    0.044619583
            320     0.12544481    0.024610237     0.10376145    0.019751813     0.15016003    0.034254779
            325     0.20656582    0.032609899     0.16143877    0.025162439     0.26802011    0.044159973
            330     0.17028079     0.02770541     0.13064581    0.021437525     0.22737777    0.037278415
            335     0.11242257    0.027919917    0.096826067    0.021001835     0.12569855    0.040641532
            340     0.14724626    0.027139849     0.11229274    0.020229179     0.19735307    0.037892693
            345     0.11938716    0.023814777    0.094860112    0.018579648     0.15100201    0.032329285
            350     0.11041062    0.025166597    0.090226178    0.019023163     0.13526279    0.036907847
            355     0.15253196    0.028450224     0.12551341    0.022730959     0.18403978    0.038300781
            360     0.10113319    0.021087516    0.079931173    0.017015922     0.12830879    0.027905027
            365     0.08338559    0.022802606    0.070375307    0.017659862    0.096085275    0.032043707
            370    0.065824025    0.021044252    0.054586704    0.015227183     0.07815028    0.031156464
            375    0.070277321     0.02059564    0.056182569    0.014980351    0.088631957    0.030124047
            380    0.061435757     0.02058168    0.053336425     0.01562813    0.067413185    0.028766482
            385    0.065824025     0.01699484     0.04808838    0.012467214    0.092796983    0.024106145
            390    0.043882683    0.015200647    0.033901006    0.011104984    0.057022793    0.022096463
            395    0.021951174    0.014556347    0.019764693    0.010212971    0.022706257    0.015778873
            400     0.03510637    0.015200712    0.026379665    0.010589126    0.047746257    0.022807964
            405    0.055199778    0.018299848    0.043588603     0.01344304    0.070590726    0.026146134
            410    0.039494415    0.015821335    0.033722805    0.011301698    0.044609609    0.022297898
            415    0.043886817    0.015201841    0.032223352    0.010676785    0.061779888    0.022934237
            420     0.02632961    0.012411276    0.020921005   0.0091553179    0.033190502    0.017792438
            425    0.021941342    0.014553644    0.015560893    0.019025686    0.023662905    0.015900729
            430    0.038993856    0.015549143    0.033541788    0.012859685    0.043998212    0.019800483
            435    0.040918436    0.016518378    0.029551397    0.011562546    0.058452404    0.024615121
            440    0.026700336    0.010905073    0.020222235   0.0083273028    0.035938547    0.014885482
            445    0.039494415       0.013164    0.030258883    0.010164593    0.052747598    0.017812871
            450    0.030717878    0.011609686    0.023110838   0.0088354833    0.041774749    0.016087219
