#   m_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
              1              0              0              0              0              0              0
              2              0              0              0              0              0              0
              3              0              0              0              0              0              0
              4              0              0              0              0              0              0
              5              0              0              0              0              0              0
              6              0              0              0              0              0              0
              7              0              0              0              0              0              0
              8              0              0              0              0              0              0
              9              0              0              0              0              0              0
             10              0              0              0              0              0              0
             11              0              0              0              0              0              0
             12              0              0              0              0              0              0
             13              0              0              0              0              0              0
             14              0              0              0              0              0              0
             15              0              0              0              0              0              0
             16              0              0              0              0              0              0
             17              0              0              0              0              0              0
             18              0              0              0              0              0              0
             19              0              0              0              0              0              0
             20              0              0              0              0              0              0
             21              0              0              0              0              0              0
             22    0.021941342    0.021940245    0.019039665    0.019038713    0.024103911    0.024102706
             23    0.021941342    0.021940245     0.01549609    0.015495315    0.032567038    0.032565409
             24    0.021941342    0.021940245    0.011169274    0.011168715    0.046618435    0.046616104
             25    0.043882684    0.031028192    0.031281564     0.02213232    0.060968717    0.045238765
             26    0.021941342    0.021940245    0.011461453     0.01146088    0.043780445    0.043778256
             27    0.021941342    0.021940245    0.013149163    0.013148505    0.039734079    0.039732092
             28    0.021941342    0.021940245    0.014356983    0.014356265    0.037118995    0.037117139
             29              0              0              0              0              0              0
             30    0.021941342    0.021940245    0.013252514    0.013251851    0.039314526     0.03931256
             31    0.021941342    0.021940245    0.014139106    0.014138399    0.036653632    0.036651799
             32    0.021941342    0.021940245    0.015365363    0.015364594    0.033070391    0.033068737
             33    0.043882684    0.031028192    0.029444692    0.020902959    0.069849722    0.049679928
             34    0.062432404    0.047634986     0.05327877    0.039336338    0.079013967    0.057455897
             35     0.13824526    0.064683751     0.10535307    0.047678059     0.18944581    0.095547503
             36    0.021941342    0.021940245     0.01679609     0.01679525    0.028975978    0.028974529
             37     0.13586313    0.055596419     0.09253408    0.038429974     0.21476089     0.08790948
             38    0.087765368    0.043880489    0.072393856    0.036330141      0.1015419    0.051540603
             39    0.065824026    0.038001619     0.04398324    0.025526387     0.10502793      0.0610739
             40     0.17758269    0.062787762     0.12292514    0.043578489     0.27292179    0.096701505
             41     0.15733073    0.059513741     0.11938715    0.045241499     0.21390838    0.081392476
             42     0.18381118    0.083658984     0.15154693    0.064404703     0.22852458     0.12306682
             43     0.35475699    0.092659167     0.26762832    0.065477429     0.48313687     0.14640998
             44     0.33407711    0.086346751     0.24070279    0.062500268     0.48385195     0.12533593
             45      0.1911961    0.074969653     0.14985252    0.058526813     0.25268939     0.10652511
             46     0.22290224     0.07051475     0.16254637    0.051571479     0.32004637     0.10166118
             47     0.30701565    0.095557185     0.23892291    0.074626832     0.41646649     0.13374652
             48     0.31946202    0.094804438     0.26598938    0.077489716     0.38220782     0.12375767
             49       0.328638    0.089962418     0.24689386    0.070518619      0.4581419     0.12397771
             50     0.42033912    0.099467927     0.30889609    0.073867058      0.6036028     0.14317375
             51     0.35716481      0.1020586     0.28379721    0.080861633     0.46057486     0.13739069
             52     0.48074023     0.10520179     0.35900224    0.079399554     0.67311396     0.14751708
             53     0.47959052     0.10949883     0.36310949    0.086155112      0.6613039     0.14906322
             54     0.48676817     0.12201962     0.39792067     0.10583543     0.61227766     0.15295805
             55     0.39189051     0.09535644     0.29551676    0.072328814      0.5412648     0.13198668
             56     0.56392012     0.11930145     0.44127877    0.094981879     0.74945139     0.15857192
             57      0.6240341     0.13958924     0.50522961     0.10892198     0.78549218     0.19209379
             58     0.64056594      0.1267499     0.47828827    0.094058494     0.90809105     0.18453601
             59     0.62520225     0.13850618      0.5067324     0.11542856     0.78826983     0.17610579
             60     0.68962068     0.14360485     0.58171475     0.12860605     0.81704637     0.19654159
             61     0.75017823     0.13614625     0.57692514     0.10258327      1.0098765     0.20216404
             62     0.81386091       0.160525      0.6440329      0.1273819      1.0559073     0.21600877
             63      1.0537777     0.17048253     0.84338604     0.13604551      1.3539257     0.22719472
             64      1.2325944     0.18078073     0.96585531      0.1437711      1.6245307     0.24018031
             65      1.3280939     0.22868916      1.1163335       0.206396      1.5963659     0.26358871
             66      1.3759436     0.18970581      1.0794777     0.15107978      1.8122151     0.25050062
             67      1.4565375     0.20272301      1.1543162     0.16046911      1.8906464     0.27063067
             68      1.2958754     0.18599141      1.0572862     0.15196951      1.6235754     0.24819611
             69      1.0477943      0.1787573     0.86221174     0.14700498      1.2940838     0.24112938
             70      1.7451233     0.23808897      1.4501648     0.19819087      2.1387179     0.30641726
             71      1.5968207     0.21646027      1.2772575     0.18177359      2.0578654     0.27224398
             72      1.9974168      0.2549629      1.6413475     0.21901706      2.4863419     0.30861387
             73       1.633281     0.22389982      1.3244299      0.1850101      2.0569715     0.28695485
             74       2.140433     0.28377565      1.7646938     0.25359986      2.6506737      0.3281062
             75       2.850785     0.30806599      2.4080564      0.2686953         3.4031     0.37423428
             76      2.2438469     0.27713099      1.8885615     0.23545927      2.7002765      0.3529236
             77      2.4763285     0.26899503      2.0412899     0.22099989      3.0434481     0.34620465
             78      3.4662738     0.32827442      2.8524469     0.28307407      4.2885872     0.40175154
             79      2.9972392     0.30146604      2.4772994     0.25666588      3.6856852     0.37478521
             80      4.3594582     0.35494158      3.5458059      0.2980225      5.4877173     0.44442222
             81      4.3938911     0.61448205       3.789098     0.55302062      5.0837475     0.67648582
             82      4.2090001     0.37401057      3.4895954     0.31273774       5.160786     0.46946875
             83      5.5071978     0.42088621      4.5492899       0.361748      6.8031269     0.51219077
             84      5.2301219     0.41560405      4.2933536     0.34522737       6.496567      0.5223065
             85      6.9163381     0.49791755      5.8073501     0.43865774      8.3307891     0.59295803
             86      8.0315319     0.51004572      6.8273291     0.44430225      9.4921866     0.62433253
             87      9.7649298     0.56607593       8.140927     0.48036636      11.861152     0.69571615
