#  pt_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      11.823185     0.41184465      9.9761556     0.36313342      14.192551     0.47288022
              5      38.552347     0.64292141      32.383976     0.56901394      46.524357     0.75966078
             10      72.919066      1.0142478      61.367436     0.89810508      87.838751      1.1630387
             15      114.41286      1.3755292      96.195952      1.2309842      137.92926      1.5441997
             20      172.55981      1.6288197      145.53391      1.4369778      206.97482      1.8620359
             25      240.28663      1.8599261      203.47968      1.6485353      286.37832      2.1172841
             30      327.68084      2.0864063      279.26394      1.8480962      387.00113       2.379075
             35       360.9396      2.1627971      307.25737      1.9170229       426.5472      2.4694392
             40      357.36651       2.419446      303.63874      2.2150653      423.06355       2.666265
             45      330.41449      2.3255661      279.94413      2.0591587      392.40256      2.6529006
             50      291.28744      2.2660622      245.70877      2.0033555      347.89246      2.5935369
             55      253.20202      1.8567615      212.51206      1.6263777      304.23071       2.153084
             60      212.62335      1.5626697      177.71961      1.3714848      256.69384      1.8147452
             65      181.82532      1.6315619      151.33507       1.413168      220.60294      1.9473887
             70      158.11548      1.4253823      131.07796      1.2354207      192.81476      1.6744121
             75      140.26999      1.7401179      116.32759      1.5012748      170.84658      2.0606852
             80      117.30094      1.1753892      96.760279      1.0117216      143.82118      1.4089118
             85      100.10283      1.0190757      82.370826     0.90013565      123.02991      1.1903867
             90      90.347536      1.2653048      74.010589      1.0629862      111.69968      1.5406531
             95      77.797764      1.3150984      63.983529      1.1642999      95.617647      1.4937098
            100      66.568056     0.72111021      54.248921     0.61041012      82.757155     0.88816765
            105      60.441313     0.85713956      49.420553     0.74466349      74.789813      1.0147943
            110      53.230986      1.0035093        43.3178      0.8716453      66.292754      1.1692417
            115       47.60919       1.278428      38.653253      1.1484176      59.490235      1.4258601
            120      39.999629     0.56739057       32.48508     0.48540422      49.835378     0.72238215
            125      37.139404     0.64397867      30.037739     0.54326504      46.532221     0.78760408
            130      34.120032     0.98752986      27.684558     0.84399119      42.645527      1.1814896
            135      27.929765     0.51712047      22.642728     0.44451454      34.863795     0.63094434
            140       25.68541     0.57235744      20.879164     0.49574929      31.926427     0.68605856
            145      23.990336     0.83154985      19.446292     0.74526779      29.985899     0.92935819
            150      20.914794     0.54117026      16.845104     0.45578662      26.306878     0.65894335
            155      18.841141     0.54269395      15.189914      0.4777556      23.662752     0.62225505
            160      17.423147     0.48539796      14.037743     0.41553457      21.902294     0.58145212
            165      15.704813     0.58669926       12.67892     0.50592858      19.699282     0.69099337
            170      13.593042     0.33774054      10.956378     0.28316516      17.076221     0.41970997
            175      12.918233     0.91944949      10.351602      0.7824481      16.362242      1.0894114
            180      11.999328     0.62213448      9.6485045      0.5359947       15.14866      0.7329862
            185      9.6801442     0.30399565      7.7185509     0.24742683      12.329007     0.38782187
            190      9.0961075      0.2670746      7.3118322     0.22406669       11.45892     0.33389826
            195      8.0331967     0.24892677      6.4363176     0.20862375       10.15401     0.31256907
