#  pt_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2.0790857     0.12679607      1.6880997     0.10744124      2.6164896     0.15560719
              5      6.9487688     0.24738115      5.6394268     0.20854169      8.7399058     0.31064668
             10      12.947845     0.34465973      10.475579     0.29515081      16.360682      0.4149751
             15      18.454435     0.39840182      14.928449     0.33866291      23.317374      0.4838367
             20      25.770984     0.59496616      20.903276     0.50234031      32.422901     0.72663395
             25      31.244809     0.50244656      25.334046     0.42599954      39.323345     0.61840956
             30      38.439216     0.75033537       31.25565     0.65490036      48.192848     0.87248527
             35      46.868689     0.85030342       38.26495     0.75446883      58.476478      0.9793043
             40      53.755319     0.87712106      43.883507     0.74164589      67.003893      1.0633976
             45      64.078312     0.86646768      52.485483     0.77022279      79.527979      1.0058667
             50       75.88839      1.0283292      62.206509     0.89856546      94.067889      1.1957326
             55      87.898496      1.2524467      72.184703      1.0767135      108.59404      1.4726872
             60      103.91989      1.0387107      85.991434     0.91600355      127.04944      1.2085242
             65      110.00538      1.3225947      90.812489      1.1222439      134.80133      1.5836181
             70      109.59194      1.1384872      90.443757     0.98430395      134.35011      1.3468103
             75      107.45837      1.3911836      88.910042      1.2108576      131.23471      1.6459987
             80      97.599121      1.0968553      80.393317     0.94675075      119.86088       1.310075
             85      86.205388     0.90094486      70.704195     0.77157046      106.37549      1.0857185
             90        81.6318      1.2322102      66.746708      1.0327093      101.14469      1.5032186
             95      72.223288      1.2682333      59.410478      1.1255786      88.729856      1.4364513
            100      63.374792     0.70683498      51.635707     0.59858996      78.803441     0.87083197
            105      58.684847     0.84950448      47.951625      0.7381136      72.677423      1.0053295
            110      52.201201      1.0004304      42.474314     0.86915204       65.01542      1.1652497
            115      47.146308      1.2757155      38.274813      1.1460923       58.91241      1.4226107
            120      39.681179     0.56582645      32.214103     0.48399827      49.460182     0.72057429
            125      36.854804     0.64277465      29.798983     0.54221049      46.192157     0.78612915
            130      33.833119     0.98673039      27.450275     0.84335192      42.288866      1.1804526
            135      27.722464     0.51618502      22.473298     0.44377587      34.607241      0.6297679
            140      25.446653     0.57107571      20.686514     0.49471729      31.625491     0.68445356
            145       23.81446     0.83102264      19.302964     0.74486737      29.767791     0.92863685
            150      20.814975     0.54069266      16.762777     0.45540854      26.185159      0.6583247
            155      18.715665      0.5421518      15.086408     0.47732061      23.509348      0.6215293
            160      17.313021     0.48483899      13.949446     0.41510119      21.762568     0.58071129
            165       15.64278     0.58643306      12.628315     0.50572826      19.622373     0.69062358
            170      13.474263     0.33675675      10.861003     0.28236218      16.926078     0.41850567
            175      12.814496     0.91903261      10.264497     0.78206362      16.237909      1.0889543
            180      11.934347     0.62188909      9.5967286     0.53581103      15.065233     0.73264182
            185      9.5729658     0.30305548      7.6302544     0.24659439      12.197764     0.38675529
            190      9.0230446     0.26637706      7.2515205      0.2234851      11.370042     0.33307978
            195      7.9796759     0.24844696      6.3929008     0.20824412      10.087736     0.31197388
            200      7.3674565     0.21654727      5.8753391     0.17665661      9.3656027     0.28011748
            205      6.8693518      0.2632526      5.4996014     0.22705979      8.6843886     0.31518508
            210      5.9640902     0.29890907       4.807438     0.25870672      7.4735314     0.35349046
            215      5.3557942      0.1881686      4.3063496     0.15388054      6.7306541     0.24454742
            220      5.5092582     0.26228501      4.4364814      0.2294221      6.9295335     0.31956227
            225      5.3609045     0.30850677      4.3037424     0.26071784      6.7588755     0.37505009
            230      4.3949244     0.25341774       3.515349      0.2314388      5.5681764     0.28360425
            235      4.5310796     0.36982165      3.6336028     0.29992292      5.7131284     0.46479297
            240      4.4512716     0.48180175      3.6117627     0.40903198      5.5387432     0.57433583
            245      3.7409898      0.2467533      3.0731663     0.21669263       4.550833     0.30262821
            250      3.1828861     0.13226311      2.5073978     0.10497824      4.1022781     0.17537077
            255      2.7616145     0.15874793       2.206715     0.12878667      3.4863188     0.20385097
            260      2.8204382     0.14289701      2.2360686     0.11877912      3.6124762     0.18007141
            265       2.780423     0.21188097      2.2383127      0.1830853      3.4903359     0.25250496
            270      2.1436325     0.10887636       1.684467    0.084432834       2.771225     0.14812215
            275      2.0201587     0.14050913      1.6188921     0.13044269      2.5460444     0.15315062
            280      2.3438237     0.16048237      1.8604402     0.13553899      2.9920258     0.19446604
            285         1.8178     0.11666892      1.4349427    0.093715723      2.3374606     0.15270856
            290      1.5750392    0.096703319      1.2290413     0.07568718      2.0513634     0.12932029
            295      1.6566684     0.10840201      1.3096634    0.087129431      2.1234428     0.14107511
            300      1.7937859     0.21125151      1.4675869     0.18517409      2.1977085     0.24568499
            305       1.416201    0.088696206      1.1192677    0.070507171      1.8131294     0.11710467
            310      1.1777258    0.076986532     0.93242875      0.0599001      1.4971164     0.10858766
            315      1.2292841     0.08614859     0.96531531    0.067516472      1.5873294     0.11614308
            320      1.0097801    0.083864359     0.81566199    0.067742044      1.2513774     0.10959543
            325     0.81739601    0.066433183     0.65249173    0.052918085       1.032308    0.087609007
            330     0.88827456    0.072353709      0.7066624    0.058268758      1.1227446    0.095068469
            335     0.85206059    0.066969447      0.6570981    0.051172741      1.1261671    0.091807492
            340     0.93579768     0.10894537     0.75869609    0.091255419      1.1523515      0.1350882
            345     0.71206952     0.06150582     0.56188695    0.046232386     0.91160279    0.087105062
            350     0.67055567      0.0587009     0.52505564    0.044995297     0.86659963    0.080982213
            355     0.79174516     0.10599607     0.61934146    0.087952388      1.0287407     0.13039317
            360     0.69332482    0.080203038      0.5524571    0.067626827     0.88012952    0.098801362
            365     0.70244103    0.093401745     0.55036894    0.078858997     0.91287441     0.11289507
            370     0.70031689     0.11855924     0.55623125     0.10075575     0.89400357     0.14076862
            375     0.59089074    0.058158324     0.46830165    0.045392338     0.75222081    0.084492319
            380     0.41904661    0.053136407     0.32519519    0.041118912     0.55052139    0.072959943
            385     0.46886359    0.048871453     0.36226045     0.03787173     0.61727614    0.065826737
            390     0.45458057    0.049775274     0.35365564    0.039420811       0.593579    0.066524185
            395      0.4566932    0.049628187     0.34767441     0.03734321     0.61156347    0.068874126
            400     0.38083889    0.045298351     0.29206156    0.034462027      0.5068723    0.062884008
            405     0.40796638    0.044102301     0.31223475     0.03366011     0.54308522    0.060569818
            410     0.31759118    0.043475686      0.2694437    0.035502069     0.35981955    0.060768354
            415     0.46163186    0.053589727     0.36404223    0.043512311     0.59194603    0.071712363
            420     0.91791724     0.50185203     0.78826726     0.44549654      1.0665613     0.55971751
            425     0.16069866    0.031439811     0.13787064    0.023531256      0.1805438    0.043357853
            430     0.25145766    0.036677742     0.18807587    0.026795485     0.34437553    0.052545782
            435     0.27152403     0.06837009     0.22481184    0.063241351     0.32810346    0.072692622
            440     0.25715174    0.072115312     0.20688156    0.061028938     0.32112101    0.085713971
            445     0.24735442    0.035321041      0.1879533    0.027104789     0.33232469    0.047793149
            450      0.1855171    0.029954637     0.14292939    0.022623129     0.24447564    0.041904427
