# y_bbZ-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      1.1279665     0.58219804     0.74728492     0.40861933      2.3701397      1.2307763
           -4.9      1.1961955     0.78770392     0.88726814      0.6092305      1.6903464       1.321213
           -4.8      6.2035084      1.8524898      4.7581397      1.5114666       8.822257       2.464012
           -4.7      14.831035      3.4170637      12.391559      2.8267626      22.418704      6.8192036
           -4.6      71.396215      9.8195006      61.171173      8.4034736      91.726234       12.59559
           -4.5      118.79018      9.5046098      100.48034      8.0942369      158.04756       14.08716
           -4.4      220.85592      13.548622      188.94161      11.711506      282.30366      18.837265
           -4.3      386.82287      17.646605      331.73866      15.423999      478.47039       22.72094
           -4.2      631.24539      21.501011      545.76321      18.650673      776.05116       28.68119
           -4.1      881.05576      26.108658      757.93304      22.479157      1097.3864      35.033665
             -4      1231.4638      31.955468      1064.0662      28.279785      1498.7546      39.354132
           -3.9      1555.0479      39.915248       1347.365      35.268242      1880.8627      48.230106
           -3.8      2021.8932      58.362948      1749.2896      53.712359      2457.9992      65.217752
           -3.7      2369.3108       43.43648      2049.2121      38.414962      2865.4284      54.080357
           -3.6      2627.2918      45.373091      2278.8044      40.192622       3142.214      56.851998
           -3.5      3011.5567      52.308826      2608.9159      46.394024      3620.7499      63.466567
           -3.4      3128.2272      47.957852      2712.6794      42.778949      3784.2547      59.869354
           -3.3      3530.7044      56.909839      3064.9614      51.181613      4234.1536        68.7352
           -3.2      3762.8579      58.959227      3256.0856       52.26255      4538.0473      73.828113
           -3.1      3780.2512      53.904649      3282.9698      48.583198      4486.0806      68.707343
             -3      4134.8205      56.906118      3575.0885      50.540675      4979.4693      70.354322
           -2.9      4011.9915      50.660703      3480.9599      45.295138      4771.7886      62.520478
           -2.8      4267.5897      66.158154       3690.608      60.214725      5117.9162      76.413842
           -2.7      4363.0828      64.554909      3778.9288        57.4009      5212.6332      80.254363
           -2.6      4407.9162       78.19363      3827.6022      71.352698       5232.058      87.413145
           -2.5      4490.4862      74.741189      3880.6174      67.275297      5361.1182      87.623975
           -2.4      4449.0078      70.794211      3851.8072      63.964774      5302.6262      82.946114
           -2.3      4594.4025      74.442319       3965.573      66.686775      5500.8184      87.881009
           -2.2      4511.0656      69.182874      3899.8287      62.598519      5383.1106      82.314012
