#pt_bbZ-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1627.4939      7.1371212      1434.2058      6.5903688       2137.879      9.3942623
              5      1821.1119      7.1543678      1590.5752      6.4851816      2118.9846      7.9666799
             10      1364.9095      5.6994139      1187.1907      5.2195227      1570.2829      6.1077786
             15      1052.6076      4.3916917      911.90317      4.0394549      1213.4912       4.703459
             20      853.82368      3.8481942      737.97108      3.5371564      986.78699       4.135346
             25      701.98562      3.5310861      605.14601      3.2398517      814.25773      3.8045614
             30      589.35641      2.9273683      507.18858      2.6161719      687.68134      3.2997807
             35      491.35233      2.6602359      420.90391      2.3863572       576.1365      2.9796347
             40      416.87074       2.534062      355.64934      2.3197239      490.93269       2.790242
             45      352.60392      2.3223082      299.78558      2.0678172      416.89801      2.6298257
             50      294.21546      2.2800297      248.85553      2.0213898       350.1941       2.600266
             55       247.8357      1.8382402      208.49492       1.613226      296.88032       2.125845
             60      205.16702      1.5379145      171.79826      1.3806926      247.21839       1.732191
             65      173.24782      1.4850656      144.52817       1.345508       209.6203      1.7225236
             70      150.09203      1.3593532       124.6825      1.1971248      182.58285      1.5647593
             75       131.8279      1.6502918      109.57243      1.4491398      160.15575      1.9155009
             80      109.99334      1.0876712      90.893303     0.94932987      134.60857      1.2852499
             85      93.071224     0.93278059      76.678916     0.82313409      114.20405      1.0945986
             90      83.885513      1.0798862      68.831079     0.91968545       103.5061      1.3013365
             95      71.737045      1.2887444      59.061468      1.1431754      88.052922      1.4595654
            100      61.132622     0.69065432      49.923483     0.58605545      75.797354      0.8491605
            105      55.013795      0.8129931      44.977563     0.70607256      68.093995     0.95908821
            110      47.981566     0.91401696       39.07029       0.789295      59.694709      1.0726664
            115      43.186546      1.2535687        35.1239      1.1284557      53.843999      1.3939598
            120      36.286771     0.54358576       29.56451     0.46703636      45.023753     0.69216147
            125      32.772709      0.5957288      26.522603     0.50228913      41.020868     0.72945401
            130      30.370135     0.96453041      24.666195     0.82484828      37.913924      1.1529507
            135      24.179508      0.4343177      19.631535     0.37245205      30.115577     0.53936571
            140      22.097521     0.46358428      17.959723     0.39645309      27.458995     0.57158004
            145      20.813476     0.76940236      16.869816     0.69104248      26.006018      0.8578566
            150      17.786238     0.44730998      14.346189     0.37812309      22.317813     0.54592937
            155      16.253243     0.52520008      13.165812     0.46517977      20.284398     0.59631926
            160      14.793337     0.43098774      11.906848     0.36740241      18.611309     0.51963655
            165      12.783894     0.32178902      10.281798     0.26828208       16.09447     0.40333402
            170      11.470557     0.29526675      9.2357258     0.24658297       14.42755     0.37005725
            175      9.9644596     0.41683272      7.9161088     0.33606217      12.740624     0.53246239
            180      9.4655661     0.44431595      7.5572888     0.37048299      12.040634     0.54809905
            185      7.8798928     0.22700679      6.2773886     0.18551934      10.045449     0.29081269
            190      7.4759781     0.23517417      5.9840214     0.19545526      9.4629801      0.2959775
            195      6.5958672     0.22168045       5.290371     0.18646107      8.3244739     0.27882974
            200       5.956976     0.17988133      4.7418866     0.14365846      7.5840454     0.23919651
            205      5.3876375     0.17967903      4.2795019     0.14473268      6.8749376      0.2341229
            210      4.8067259     0.27241581      3.8632571     0.23745629      6.0427696      0.3193456
            215      4.2132617     0.15286789      3.3864547     0.12118857      5.2896251     0.20674524
            220       4.018894     0.16017263      3.1985378     0.13339524      5.1199584     0.21976086
            225      3.9341465     0.15032612      3.1389527     0.11956256      4.9900977     0.20365959
            230      3.2460153      0.1411798      2.5600494     0.10928184      4.1758733     0.19374081
            235       3.439933     0.34971453      2.7314504     0.28032207      4.3814451      0.4437074
            240      2.7300331      0.1220125      2.1781059    0.098994021       3.462732     0.16105527
            245      2.5192941     0.11070242      2.0595215    0.093381551      3.0650651     0.17400924
            250      2.4492095     0.10914948      1.9196804    0.085088672      3.1753186     0.14761995
            255      2.1408404     0.10104842      1.6918572    0.079157475      2.7405626     0.13682896
            260      2.1559997     0.12361102      1.7044578     0.10321625      2.7721888     0.15566014
            265      1.8102981    0.095574317      1.4250876    0.073345982       2.331394     0.13130272
            270      1.6094505    0.090253961      1.2674749    0.070540026      2.0748092     0.12256575
            275      1.5053563     0.11973591      1.2106348      0.1141167      1.8858873     0.12578187
            280      1.6845587       0.133165      1.3309332     0.11158741      2.1596985     0.16260226
            285      1.2743722    0.090045097      1.0063814    0.071138576      1.6353269      0.1210364
            290      1.1494827    0.083958933     0.90313508    0.066072345      1.4831613     0.11196509
            295      1.1255435    0.074130428     0.88540548    0.056946331      1.4481719     0.10198942
            300      1.2332635    0.094507601      1.0103621    0.079260189       1.501685     0.12401655
            305      1.0091292    0.075113466     0.79711559    0.060324132      1.2935485    0.098200786
            310     0.85935736    0.065667207      0.6872645    0.051867305      1.0760162    0.091764266
            315     0.86475244    0.066775727     0.66774581    0.050583076      1.1402834    0.093051327
            320     0.76494427    0.073302477     0.61584005     0.05910704     0.95176048    0.096348987
            325      0.6553283    0.058903417     0.51820313    0.046569946     0.83813724    0.078379128
            330     0.64434494    0.063576915     0.51489799    0.051573647     0.80886179    0.082484473
            335     0.61585601    0.055764917     0.47309821    0.041560928     0.81749877    0.078503436
            340     0.55085142    0.051079157     0.44919967    0.040896263     0.66879408    0.072586722
            345     0.47482047    0.051594777     0.37950191    0.038738876     0.59787698    0.073847277
            350     0.49891902    0.049063333     0.38854503    0.037787968      0.6489146    0.067465182
            355     0.49122114    0.050738284     0.37989464    0.038088884     0.64600771     0.07131226
            360     0.36938191    0.043883776     0.29242916    0.034142415     0.47057153    0.060967943
            365      0.4415637    0.046796438     0.34406335    0.036586255     0.57613843    0.062953367
            370     0.45751968    0.080918472     0.35831441    0.066737529         0.5932    0.099423207
            375     0.35053253    0.042226849     0.26734411    0.031360843     0.46994171    0.061243788
            380     0.28187453    0.045133864     0.21633698    0.035086953     0.37625319    0.061888496
            385     0.28120292    0.035692294     0.21274033    0.026963487      0.3800419    0.049442039
            390     0.27490124    0.036579963     0.21756983    0.028537192     0.34974861    0.050031487
            395     0.27524057    0.037929274     0.21069978    0.028079232     0.36552816    0.053842961
            400     0.22424716    0.034143883     0.17338615    0.025860377     0.29559934    0.048171597
            405     0.22852649    0.032292596     0.17496045    0.024699978     0.30401963    0.044523084
            410     0.16192246    0.031051459     0.14483286    0.025911365     0.17198534    0.042909323
            415     0.30377688    0.037518264     0.23592648    0.028538665      0.3954514    0.054858407
            420     0.19013978    0.032923519     0.15088078    0.025408773     0.24140425    0.044874746
            425    0.093142909    0.024628525    0.080000022    0.018322015     0.10430257      0.0367064
            430     0.14591487    0.027590297      0.1105067     0.02036742     0.19706056    0.039365426
            435     0.13068816    0.026322466     0.10415519    0.021075935     0.16481363    0.034430845
            440     0.19192682    0.069403248     0.15079318    0.058888215     0.24835073    0.081750301
            445     0.18431051    0.028437901     0.13929184    0.021618678     0.24902067     0.03881973
            450     0.11522715    0.023452369    0.089005922    0.017691302     0.15126547    0.033227702
            455     0.16624559    0.028258119     0.13120346    0.022619135     0.21196609    0.037241555
            460    0.092157992    0.021940853    0.074630949    0.016286268     0.11247341    0.033023982
            465     0.11471218    0.023340266    0.087254748      0.0175338     0.15366648    0.032455544
            470     0.13641364    0.029667829     0.10849665    0.023881885     0.17461005      0.0390773
            475    0.084254305    0.022984688    0.068303352    0.016379815     0.10297117    0.034894226
            480     0.14079531    0.026392609     0.11089654     0.02022231     0.17921899    0.036498273
            485     0.10351844    0.031412311    0.089065363    0.030234791     0.10847553    0.031100573
            490    0.064423465    0.017430616    0.050370391    0.013728296    0.083570167    0.023563476
            495    0.099008941    0.028033201    0.071737653    0.019446617     0.14169765     0.04250718
            500    0.071476539    0.022940716    0.058923464    0.018149205    0.087737429    0.031198221
            505    0.048407711    0.017030775    0.037874861    0.012607283    0.062764916    0.024676664
            510    0.065824025    0.019127062    0.054931285    0.015200635    0.076627598    0.025527946
            515    0.048342572    0.014575133    0.035419106    0.010772689    0.068127375    0.020796392
            520    0.057047488     0.01699484    0.045353408    0.013051795    0.071112291    0.022907034
            525     0.06667084    0.017228061    0.051097542    0.013466641    0.087810649    0.023833604
            530    0.079349612    0.018705131    0.058325363    0.013824805     0.11153263     0.02646662
            535    0.043882683    0.013876229     0.03404514    0.010863892    0.057449385    0.018480452
            540    0.043882684    0.017551976     0.03494324     0.01226761    0.054889275    0.027146614
            545    0.053549722    0.016678509    0.041514972    0.012569395    0.070505587     0.02383706
            550    0.043882683    0.016418576    0.034911508    0.012007033     0.05475877    0.023651519
            555   0.0050822346    0.016216798   -0.011661675    0.022950203    0.012222682    0.013275033
            560    0.031351509    0.011863675    0.024623128   0.0094197591    0.040048268    0.015496811
            565    0.027455419    0.015381257     0.01917486    0.010463469     0.04066905    0.023583121
            570    0.039494415    0.013164147    0.028696648   0.0096434678    0.055829944    0.018847244
            575    0.030731174    0.011614718    0.021431061   0.0081306684    0.045757877    0.017381576
            580    0.035106147    0.013876229    0.026439106    0.010119982    0.047874302    0.020591959
            585    0.031598772    0.011956209    0.022591285   0.0085708334    0.045718436    0.017447021
            590              0   0.0062056382  -0.0042102794    0.009607883    0.001722011   0.0044720467
            595    0.030717878    0.011609686    0.024490168   0.0093568579    0.037870614    0.014739372
            600    0.034201677    0.013322653    0.027034525    0.010738349    0.043491508    0.017040954
            605    0.013164805   0.0098119756    0.010161006   0.0067521271    0.017357988    0.015140731
            610    0.013801229    0.010112611    0.012436313   0.0081410094    0.014376648    0.010847806
            615   0.0043882683   0.0076003236   0.0032143017   0.0046176854   0.0062138547    0.013169126
            620    0.022686593     0.01191116    0.020169943    0.018884803    0.022801452    0.011115976
            625     0.02632961    0.012411276    0.022128268   0.0098611157    0.029832738    0.016014497
            630    0.021801565    0.011504394    0.016818994    0.008670656    0.028482011    0.016728973
            635    0.017886705    0.010888938    0.015873408    0.021495722     0.01832514   0.0096033748
            640   0.0087765366   0.0062056382   0.0063731845   0.0045267143    0.012471509   0.0088747328
            645    0.017553073    0.012411276    0.014847709   0.0088227543    0.019857207    0.018562433
            650   0.0087765366   0.0062056382   0.0065903909   0.0046599382    0.011919888   0.0084285374
            655    0.013164805   0.0076003236    0.011077095   0.0063987959    0.014913073   0.0086120573
            660   0.0087765366   0.0062056382   0.0056578101   0.0049971153   0.0098919554    0.007036338
            665              0   0.0062056382  -0.0099048045    0.018138633   0.0041407821   0.0031623662
            670     0.02632961    0.010748481    0.017942905   0.0073838801    0.040661564    0.016805878
            675   0.0043882683   0.0043880489   0.0037353073   0.0037351204   0.0046453631   0.0046451309
            680    0.030717878    0.011609686     0.02404257   0.0091805095    0.038876313     0.01507486
            685   0.0043882683   0.0043880489   0.0030344135   0.0030342618   0.0065707263   0.0065703978
            690   0.0087765366   0.0062056382   0.0059830168   0.0042335373    0.013408827   0.0094894187
            695    0.018213855    0.009124433    0.013633967    0.006907345    0.025057654    0.012658594
            700    0.017553073    0.010748481    0.015208603   0.0083672869    0.018800894    0.014720011
            705   0.0087765366   0.0062056382   0.0066589944   0.0047637442    0.011729944   0.0084797284
            710              0   0.0062056382  -0.0023817879   0.0091183478  0.00098000022   0.0044989112
            715   0.0087765366   0.0062056382   0.0057223464   0.0040463401     0.01404838   0.0099342748
            720   0.0043882683   0.0043880489   0.0026306146   0.0026304831   0.0076918441   0.0076914592
            725    0.013164805   0.0076003236     0.01072771   0.0062160125    0.015820782   0.0092140816
            730   0.0087765366   0.0062056382   0.0061945251   0.0044191612    0.012958213   0.0092832495
            735   0.0043882683   0.0043880489   0.0027693854   0.0027692469   0.0072763128   0.0072759492
            740   0.0043882683   0.0043880489   0.0032431284   0.0032429662   0.0060385475   0.0060382453
            745  -0.0043882683   0.0043880489   -0.011936313    0.011935716  -0.0010267485   0.0010266972
            750              0   0.0062056382  -0.0029267039    0.012990658   0.0011003351   0.0030896443
            755   0.0043882683   0.0043880489   0.0038883797   0.0038881853   0.0047406705   0.0047404335
            760              0              0              0              0              0              0
            765   0.0043882683   0.0043880489   0.0029675977   0.0029674493    0.006757095   0.0067567575
            770   0.0087765366   0.0062056382   0.0060101677   0.0042498848    0.013286257   0.0093950273
            775   0.0043882683   0.0043880489   0.0032577653   0.0032576024   0.0060329609   0.0060326592
            780   0.0087765366   0.0062056382   0.0068108379   0.0048777003     0.01133095   0.0082358304
            785              0              0              0              0              0              0
            790              0              0              0              0              0              0
            795   0.0043882683   0.0043880489   0.0028253632    0.002825222   0.0071136313   0.0071132754
            800   0.0087765366   0.0062056382   0.0071303912   0.0050421676    0.010529833   0.0074500629
            805              0   0.0062056382  -0.0045141899    0.010803919   0.0017480447   0.0041625821
            810              0              0              0              0              0              0
            815              0              0              0              0              0              0
            820              0              0              0              0              0              0
            825   0.0087765366   0.0062056382   0.0067163128   0.0047533428    0.011499218   0.0081483513
            830    0.013169274   0.0076029045   0.0091417878   0.0053109944    0.019584134    0.011416822
            835   0.0043882683   0.0043880489   0.0032293855    0.003229224   0.0060939665    0.006093662
            840   0.0087765366   0.0062056382   0.0058321788   0.0041361488    0.013844692   0.0098240302
            845              0              0              0              0              0              0
            850              0              0              0              0              0              0
            855              0              0              0              0              0              0
            860              0              0              0              0              0              0
            865   0.0087765366   0.0062056382   0.0069582124   0.0049960581    0.010885363   0.0079967503
            870              0              0              0              0              0              0
            875              0   0.0062056382  -0.0041703911    0.011404308   0.0015852514   0.0038208641
            880              0              0              0              0              0              0
            885   0.0043882683   0.0043880489   0.0025943017    0.002594172   0.0078751955   0.0078748017
            890              0              0              0              0              0              0
            895              0              0              0              0              0              0
            900              0              0              0              0              0              0
            905              0              0              0              0              0              0
            910              0              0              0              0              0              0
            915  -0.0043882683   0.0043880489  -0.0078574296   0.0078570369  -0.0025393296   0.0025392026
            920              0              0              0              0              0              0
            925              0              0              0              0              0              0
            930              0              0              0              0              0              0
            935              0              0              0              0              0              0
            940              0              0              0              0              0              0
            945   0.0043882683   0.0043880489   0.0033374303   0.0033372634   0.0046311734   0.0046309418
            950              0              0              0              0              0              0
            955   0.0043882683   0.0043880489   0.0027709496   0.0027708111   0.0072660335   0.0072656698
            960   0.0043882683   0.0043880489    0.003772514   0.0037723253   0.0047113966   0.0047111611
            965              0   0.0062056382 -0.00044167542    0.010713564  0.00017296073   0.0037460783
            970              0              0              0              0              0              0
            975              0              0              0              0              0              0
            980              0              0              0              0              0              0
            985   0.0043882683   0.0043880489   0.0030743016   0.0030741479   0.0064813408   0.0064810168
            990              0              0              0              0              0              0
            995              0              0              0              0              0              0
           1000              0              0              0              0              0              0
