#   y_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8     0.53193856     0.38183718     0.37270393     0.27053667     0.82077651     0.58545736
           -4.7      2.5812235     0.96223335      2.0534693     0.80453424      3.3431396      1.1824876
           -4.6      7.3006412      2.1884334      6.0836256       1.862367      8.6986256      2.5821099
           -4.5      15.233734      2.7253086      12.226012       2.207325      19.210251      3.4761755
           -4.4      34.638158      4.4043863       28.46401      3.6927417      42.379658      5.4289306
           -4.3      97.367431      13.842879      83.229945      12.481901      112.86632      14.701791
           -4.2      143.65205      10.255827      122.78423      9.0294303      165.48199      11.558132
           -4.1      193.40618      11.522409      160.99816      10.029391      233.83717      13.438117
             -4      331.29571      17.182718      281.73858       16.30419       389.6935      18.338473
           -3.9        447.137      21.565971      377.66924      19.617804      530.60395        23.5166
           -3.8      597.60474      18.851758       503.6704      16.443142       711.5409      21.875317
           -3.7      808.80225      22.352707      679.70933      19.313259      968.27558      26.176294
           -3.6      990.27461      23.826174      835.73533      20.697486      1178.8842      27.961551
           -3.5       1222.605      26.541047      1037.9372      23.330814      1444.9805       30.72569
           -3.4      1413.4531      30.840654      1201.6154      27.494168      1667.7208       34.97729
           -3.3      1613.7603      28.389451      1367.0709      24.688629      1915.0892      33.447044
           -3.2      1874.5538      30.644534      1588.3002      26.701227      2225.3892      36.046087
           -3.1      2151.1628      35.971536       1832.468      32.125928      2534.2524      44.880933
             -3       2447.549      46.343894      2071.7884      40.894577      2914.4135      52.891141
           -2.9      2635.9145      38.084002      2238.4558      33.621806      3121.7308      44.680906
           -2.8      2886.9799      39.072762      2443.5752      34.103458      3439.9297      45.702292
           -2.7        3167.64      47.557699      2692.4337      41.754475      3748.5739      55.426716
           -2.6      3308.1551       44.01438      2811.5846      38.653987      3916.0453      51.125989
           -2.5      3520.7476      56.532887      2980.0564      50.862508      4193.9645      63.094624
           -2.4      3688.4831      46.209013      3124.0551      40.449476      4390.2786      53.924958
           -2.3      4006.7018      67.918521      3388.3828      59.320994       4778.732      78.179047
           -2.2      4053.1868      53.798131      3435.0901      48.747436      4820.1678      60.475092
           -2.1      4231.3883      70.626847      3583.6491      62.914582      5035.5121      78.869661
             -2      4360.7638      55.359685      3686.1451      48.497701      5204.6175      64.505807
           -1.9      4526.7522      67.525628      3821.8587      58.659836      5411.1967      78.541703
           -1.8      4568.7111      65.499215      3868.5797      59.231197      5437.5403      72.579477
           -1.7      4610.4126      57.746275      3899.8963      51.506073      5496.6483      65.162062
           -1.6      4713.9348      51.355863      3975.8473      45.397554      5638.3221      59.848653
           -1.5      4786.8212      56.331032      4044.7142       49.30245      5713.3149      66.114721
           -1.4      4915.2646      60.510829       4147.341      53.324123      5876.0016      69.445496
           -1.3      5011.4735      58.392438      4228.2983      51.407017      5990.4117      67.228899
           -1.2      5058.6208      59.349025      4270.9975      52.390339      6044.8278      69.204562
           -1.1      5055.7656      55.339629      4258.1468      48.321066      6057.5779      64.486682
             -1      5058.3536      57.166535      4270.7001      50.599679      6040.0322      65.961195
           -0.9      5080.7797      58.590066      4281.7939      50.741671      6080.3985      69.069071
           -0.8      5206.3759      72.649365      4397.6225      63.549261      6212.7372      83.920043
           -0.7      5180.8283       58.65947      4367.3188      51.806703      6199.8916      67.312671
           -0.6       5186.826       70.52992      4375.2149      61.722896      6199.8665      81.287455
           -0.5      5460.8943      97.379052       4611.962      88.363815       6523.819      107.93642
           -0.4      5370.2904      66.932799      4523.4522      59.579189      6435.1569      75.692187
           -0.3      5178.2912      53.966407      4360.8187      47.361282      6202.4867      62.781526
           -0.2      5301.3111      75.210235      4474.3113      69.079289      6334.9238      81.801268
           -0.1      5231.4951      56.466425      4409.3338      49.725766      6261.1457      65.435134
              0      5316.0497      67.862971      4470.3813      59.841611       6382.399      77.555216
            0.1      5224.4331      58.035532      4400.5563      51.706052      6258.4033      66.009741
            0.2      5231.1602      69.489901      4409.7111      62.352239      6258.4292      77.573796
            0.3       5198.018      67.236089      4379.3141      59.553045      6223.7987      76.851163
            0.4      5250.7399      69.870398      4421.5099      59.888721      6290.0263      83.135517
            0.5      5303.9051      71.688415      4471.2618      64.300501      6347.1749      80.037845
