qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NNLO.QT-CS.42.VT2.QCD)

independent    0.5            1              -4337.3668      +- 6.6945676      
independent    1              1              -2864.9341      +- 4.5650284      
independent    2              1              -1973.0241      +- 3.2304466      
