# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 20
             -8      6.2234468     0.88500564      6.2234468     0.88500564      6.2234468     0.88500564
           -7.9      10.006443      2.8684229      10.006443      2.8684229      10.006443      2.8684229
           -7.8      11.821282       2.396546      11.821282       2.396546      11.821282       2.396546
           -7.7      9.5168159     0.84353883      9.5168159     0.84353883      9.5168159     0.84353883
           -7.6      13.782476      1.2058516      13.782476      1.2058516      13.782476      1.2058516
           -7.5      15.057921      1.3837849      15.057921      1.3837849      15.057921      1.3837849
           -7.4       18.45726       1.968133       18.45726       1.968133       18.45726       1.968133
           -7.3      19.215674      1.4570894      19.215674      1.4570894      19.215674      1.4570894
           -7.2      21.582104      1.6418314      21.582104      1.6418314      21.582104      1.6418314
           -7.1      26.928181      1.8149418      26.928181      1.8149418      26.928181      1.8149418
             -7       33.95153      2.7881466       33.95153      2.7881466       33.95153      2.7881466
           -6.9      36.852504      2.4947921      36.852504      2.4947921      36.852504      2.4947921
           -6.8      44.246072      6.9021401      44.246072      6.9021401      44.246072      6.9021401
           -6.7      43.508876      3.2646215      43.508876      3.2646215      43.508876      3.2646215
           -6.6      53.812929      2.9775907      53.812929      2.9775907      53.812929      2.9775907
           -6.5      65.047146      4.7703812      65.047146      4.7703812      65.047146      4.7703812
           -6.4      67.208212      2.9992118      67.208212      2.9992118      67.208212      2.9992118
           -6.3      72.147649      3.4034723      72.147649      3.4034723      72.147649      3.4034723
           -6.2      90.732739       5.156507      90.732739       5.156507      90.732739       5.156507
           -6.1      96.836398      4.0219965      96.836398      4.0219965      96.836398      4.0219965
             -6      112.62284      4.8859557      112.62284      4.8859557      112.62284      4.8859557
           -5.9      124.53712      5.8320649      124.53712      5.8320649      124.53712      5.8320649
           -5.8      149.45412       4.944551      149.45412       4.944551      149.45412       4.944551
           -5.7      147.13366      4.7062843      147.13366      4.7062843      147.13366      4.7062843
           -5.6       173.3994      5.9082234       173.3994      5.9082234       173.3994      5.9082234
           -5.5      191.97662      5.4037598      191.97662      5.4037598      191.97662      5.4037598
           -5.4      239.88211      10.818192      239.88211      10.818192      239.88211      10.818192
           -5.3       240.7835      9.4500937       240.7835      9.4500937       240.7835      9.4500937
           -5.2       276.5486      7.0287843       276.5486      7.0287843       276.5486      7.0287843
           -5.1      310.48344      8.5520692      310.48344      8.5520692      310.48344      8.5520692
             -5      346.29442      10.442564      346.29442      10.442564      346.29442      10.442564
           -4.9      390.22897      8.0840455      390.22897      8.0840455      390.22897      8.0840455
           -4.8      434.32154      10.841228      434.32154      10.841228      434.32154      10.841228
           -4.7      469.82665      9.1322356      469.82665      9.1322356      469.82665      9.1322356
           -4.6      519.26351      9.1845774      519.26351      9.1845774      519.26351      9.1845774
           -4.5      581.76322       10.73747      581.76322       10.73747      581.76322       10.73747
           -4.4      649.29031      10.871342      649.29031      10.871342      649.29031      10.871342
           -4.3      711.21041      12.772131      711.21041      12.772131      711.21041      12.772131
           -4.2      764.58516       10.90345      764.58516       10.90345      764.58516       10.90345
           -4.1      839.39124      13.337132      839.39124      13.337132      839.39124      13.337132
             -4      962.46074      16.495206      962.46074      16.495206      962.46074      16.495206
           -3.9      1017.9108       14.45504      1017.9108       14.45504      1017.9108       14.45504
           -3.8      1112.5727      14.326657      1112.5727      14.326657      1112.5727      14.326657
           -3.7       1200.227      16.851054       1200.227      16.851054       1200.227      16.851054
           -3.6      1319.0798      15.468047      1319.0798      15.468047      1319.0798      15.468047
           -3.5      1422.8656       16.95714      1422.8656       16.95714      1422.8656       16.95714
           -3.4      1568.2727      18.432149      1568.2727      18.432149      1568.2727      18.432149
           -3.3      1681.2294       17.00484      1681.2294       17.00484      1681.2294       17.00484
           -3.2      1866.4976      22.043351      1866.4976      22.043351      1866.4976      22.043351
           -3.1      1983.2271      22.333364      1983.2271      22.333364      1983.2271      22.333364
             -3      2094.6369      20.750047      2094.6369      20.750047      2094.6369      20.750047
           -2.9       2277.334      21.450904       2277.334      21.450904       2277.334      21.450904
           -2.8      2452.0001      24.083234      2452.0001      24.083234      2452.0001      24.083234
           -2.7      2676.3894      28.129907      2676.3894      28.129907      2676.3894      28.129907
           -2.6      2880.3682      27.378985      2880.3682      27.378985      2880.3682      27.378985
           -2.5      3033.0418      26.834526      3033.0418      26.834526      3033.0418      26.834526
           -2.4      3179.2291      28.042426      3179.2291      28.042426      3179.2291      28.042426
           -2.3      3428.7885      28.866524      3428.7885      28.866524      3428.7885      28.866524
           -2.2      3626.1053      28.796785      3626.1053      28.796785      3626.1053      28.796785
           -2.1      3790.7625      28.545303      3790.7625      28.545303      3790.7625      28.545303
             -2      4050.4369      30.708635      4050.4369      30.708635      4050.4369      30.708635
           -1.9      4233.7984      31.351084      4233.7984      31.351084      4233.7984      31.351084
           -1.8      4441.1674      33.583859      4441.1674      33.583859      4441.1674      33.583859
           -1.7      4684.7821      34.729792      4684.7821      34.729792      4684.7821      34.729792
           -1.6      4831.0533      34.730127      4831.0533      34.730127      4831.0533      34.730127
           -1.5      5068.5243      36.241589      5068.5243      36.241589      5068.5243      36.241589
           -1.4      5250.8953       36.47571      5250.8953       36.47571      5250.8953       36.47571
           -1.3      5368.1446      34.954347      5368.1446      34.954347      5368.1446      34.954347
           -1.2      5584.2309      38.482081      5584.2309      38.482081      5584.2309      38.482081
           -1.1      5734.7392       34.84039      5734.7392       34.84039      5734.7392       34.84039
             -1      5921.9597      37.505453      5921.9597      37.505453      5921.9597      37.505453
           -0.9      6111.8207      40.857325      6111.8207      40.857325      6111.8207      40.857325
           -0.8      6175.2934      37.031028      6175.2934      37.031028      6175.2934      37.031028
           -0.7      6271.3284      38.908948      6271.3284      38.908948      6271.3284      38.908948
           -0.6       6462.522      42.057553       6462.522      42.057553       6462.522      42.057553
           -0.5      6352.9338      41.253021      6352.9338      41.253021      6352.9338      41.253021
           -0.4      6277.4992      38.745817      6277.4992      38.745817      6277.4992      38.745817
           -0.3      6300.5861      40.665045      6300.5861      40.665045      6300.5861      40.665045
           -0.2      6208.2545      39.269536      6208.2545      39.269536      6208.2545      39.269536
           -0.1      6244.9165      38.132832      6244.9165      38.132832      6244.9165      38.132832
              0      6243.4091      40.027579      6243.4091      40.027579      6243.4091      40.027579
            0.1       6263.771      40.229176       6263.771      40.229176       6263.771      40.229176
            0.2      6323.9011       40.48529      6323.9011       40.48529      6323.9011       40.48529
            0.3      6364.3923      42.402222      6364.3923      42.402222      6364.3923      42.402222
            0.4        6400.97      42.192908        6400.97      42.192908        6400.97      42.192908
            0.5      6361.8369      38.319506      6361.8369      38.319506      6361.8369      38.319506
            0.6       6286.433      37.565673       6286.433      37.565673       6286.433      37.565673
            0.7       6207.683      39.275007       6207.683      39.275007       6207.683      39.275007
            0.8      6043.9959      38.240926      6043.9959      38.240926      6043.9959      38.240926
            0.9      5900.9961       34.71064      5900.9961       34.71064      5900.9961       34.71064
              1      5726.7265      35.845491      5726.7265      35.845491      5726.7265      35.845491
            1.1      5641.8504      37.087943      5641.8504      37.087943      5641.8504      37.087943
            1.2      5416.3369      36.117281      5416.3369      36.117281      5416.3369      36.117281
            1.3      5254.3899      35.223607      5254.3899      35.223607      5254.3899      35.223607
            1.4      5027.6171       34.29207      5027.6171       34.29207      5027.6171       34.29207
            1.5       4878.951      33.425868       4878.951      33.425868       4878.951      33.425868
            1.6       4651.095      35.144547       4651.095      35.144547       4651.095      35.144547
            1.7      4525.0927      35.021956      4525.0927      35.021956      4525.0927      35.021956
            1.8      4211.6668      31.835122      4211.6668      31.835122      4211.6668      31.835122
            1.9      4048.6801      32.680538      4048.6801      32.680538      4048.6801      32.680538
              2      3831.8701      30.794419      3831.8701      30.794419      3831.8701      30.794419
            2.1      3664.2678      29.386815      3664.2678      29.386815      3664.2678      29.386815
            2.2      3451.7134      29.237769      3451.7134      29.237769      3451.7134      29.237769
            2.3      3217.0432      32.337638      3217.0432      32.337638      3217.0432      32.337638
            2.4       2974.193       25.28827       2974.193       25.28827       2974.193       25.28827
            2.5      2766.8175      22.087877      2766.8175      22.087877      2766.8175      22.087877
            2.6      2650.1957      22.479549      2650.1957      22.479549      2650.1957      22.479549
            2.7      2471.3455      23.318246      2471.3455      23.318246      2471.3455      23.318246
            2.8      2315.9068      24.093046      2315.9068      24.093046      2315.9068      24.093046
            2.9      2165.3373      24.140719      2165.3373      24.140719      2165.3373      24.140719
              3      1965.8101      22.435149      1965.8101      22.435149      1965.8101      22.435149
            3.1      1838.7619      20.165687      1838.7619      20.165687      1838.7619      20.165687
            3.2      1693.4754      18.602593      1693.4754      18.602593      1693.4754      18.602593
            3.3      1588.7645      19.504035      1588.7645      19.504035      1588.7645      19.504035
            3.4       1413.309      18.949163       1413.309      18.949163       1413.309      18.949163
            3.5      1314.2388      17.731987      1314.2388      17.731987      1314.2388      17.731987
            3.6      1223.2152      17.225193      1223.2152      17.225193      1223.2152      17.225193
            3.7      1138.2931      17.679453      1138.2931      17.679453      1138.2931      17.679453
            3.8      1013.1727      15.017464      1013.1727      15.017464      1013.1727      15.017464
            3.9      935.46149      14.771533      935.46149      14.771533      935.46149      14.771533
              4      880.42826      16.700824      880.42826      16.700824      880.42826      16.700824
            4.1      792.30281      12.690145      792.30281      12.690145      792.30281      12.690145
            4.2      713.32114      14.569777      713.32114      14.569777      713.32114      14.569777
            4.3      635.14902       12.04207      635.14902       12.04207      635.14902       12.04207
            4.4      588.60805      11.261772      588.60805      11.261772      588.60805      11.261772
            4.5      518.83041      8.6853282      518.83041      8.6853282      518.83041      8.6853282
            4.6      465.99306      9.2868754      465.99306      9.2868754      465.99306      9.2868754
            4.7      420.04515      11.280151      420.04515      11.280151      420.04515      11.280151
            4.8      379.08766      8.6859438      379.08766      8.6859438      379.08766      8.6859438
            4.9      334.13653      5.7954473      334.13653      5.7954473      334.13653      5.7954473
              5        316.318      10.246503        316.318      10.246503        316.318      10.246503
            5.1      269.90399      8.7872145      269.90399      8.7872145      269.90399      8.7872145
            5.2      247.01038      6.5943873      247.01038      6.5943873      247.01038      6.5943873
            5.3      233.89374      8.5550079      233.89374      8.5550079      233.89374      8.5550079
            5.4      213.23401      8.0206713      213.23401      8.0206713      213.23401      8.0206713
            5.5        178.033       5.510278        178.033       5.510278        178.033       5.510278
            5.6       166.0812      8.7603828       166.0812      8.7603828       166.0812      8.7603828
            5.7      150.59205      5.7725578      150.59205      5.7725578      150.59205      5.7725578
            5.8      123.08601      5.2777143      123.08601      5.2777143      123.08601      5.2777143
            5.9      102.93056      3.2393464      102.93056      3.2393464      102.93056      3.2393464
              6      96.777878      3.3224943      96.777878      3.3224943      96.777878      3.3224943
            6.1      99.487819       5.110643      99.487819       5.110643      99.487819       5.110643
            6.2      86.845289       5.719855      86.845289       5.719855      86.845289       5.719855
            6.3      68.384493      2.8631348      68.384493      2.8631348      68.384493      2.8631348
            6.4      55.748893      2.2846928      55.748893      2.2846928      55.748893      2.2846928
            6.5      51.940972      2.3427968      51.940972      2.3427968      51.940972      2.3427968
            6.6      42.326079      1.9417269      42.326079      1.9417269      42.326079      1.9417269
            6.7      37.205111      2.1214994      37.205111      2.1214994      37.205111      2.1214994
            6.8      34.386294      2.8022829      34.386294      2.8022829      34.386294      2.8022829
            6.9      32.962615      3.2118276      32.962615      3.2118276      32.962615      3.2118276
              7      29.343898      3.5070939      29.343898      3.5070939      29.343898      3.5070939
            7.1      27.472779      3.3244539      27.472779      3.3244539      27.472779      3.3244539
            7.2      18.920616      1.4003874      18.920616      1.4003874      18.920616      1.4003874
            7.3      24.288206      4.8688018      24.288206      4.8688018      24.288206      4.8688018
            7.4      14.605195      2.2866357      14.605195      2.2866357      14.605195      2.2866357
            7.5      12.677902       1.115479      12.677902       1.115479      12.677902       1.115479
            7.6      8.9867912      0.8471679      8.9867912      0.8471679      8.9867912      0.8471679
            7.7      11.099283      1.0036385      11.099283      1.0036385      11.099283      1.0036385
            7.8      7.6604326     0.87899728      7.6604326     0.87899728      7.6604326     0.87899728
            7.9      9.8101871      3.5992814      9.8101871      3.5992814      9.8101871      3.5992814
              8      9.8101871      3.5992814      9.8101871      3.5992814      9.8101871      3.5992814
