#  pt_Z-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      445.66804      1.6961466      445.66804      1.6961466      445.66804      1.6961466
              5      1066.7399      2.4371495      1066.7399      2.4371495      1066.7399      2.4371495
             10      1270.0397        2.47886      1270.0397        2.47886      1270.0397        2.47886
             15      1238.3508      2.4654167      1238.3508      2.4654167      1238.3508      2.4654167
             20      1112.7529      2.2899866      1112.7529      2.2899866      1112.7529      2.2899866
             25      964.24426      2.0417922      964.24426      2.0417922      964.24426      2.0417922
             30      823.29611      1.8909252      823.29611      1.8909252      823.29611      1.8909252
             35      697.43366      1.7421316      697.43366      1.7421316      697.43366      1.7421316
             40      586.65204      1.5808369      586.65204      1.5808369      586.65204      1.5808369
             45      498.39342      1.4345957      498.39342      1.4345957      498.39342      1.4345957
             50       422.0423      1.3753408       422.0423      1.3753408       422.0423      1.3753408
             55      356.74374      1.2655033      356.74374      1.2655033      356.74374      1.2655033
             60      302.01183      1.1377179      302.01183      1.1377179      302.01183      1.1377179
             65      256.18663      1.0459361      256.18663      1.0459361      256.18663      1.0459361
             70       217.3863      1.0068152       217.3863      1.0068152       217.3863      1.0068152
             75      186.13194     0.94010923      186.13194     0.94010923      186.13194     0.94010923
             80      161.39471     0.94894204      161.39471     0.94894204      161.39471     0.94894204
             85      135.47473      0.7645312      135.47473      0.7645312      135.47473      0.7645312
             90      116.87445     0.75540781      116.87445     0.75540781      116.87445     0.75540781
             95      100.17532     0.62729671      100.17532     0.62729671      100.17532     0.62729671
            100      87.496098     0.66370951      87.496098     0.66370951      87.496098     0.66370951
            105      74.068986     0.58200174      74.068986     0.58200174      74.068986     0.58200174
            110      65.378221     0.61891312      65.378221     0.61891312      65.378221     0.61891312
            115      56.629375     0.55532171      56.629375     0.55532171      56.629375     0.55532171
            120       48.97743      0.5046508       48.97743      0.5046508       48.97743      0.5046508
            125      42.704367     0.39893231      42.704367     0.39893231      42.704367     0.39893231
            130      38.169822     0.48904246      38.169822     0.48904246      38.169822     0.48904246
            135      32.924881     0.36372866      32.924881     0.36372866      32.924881     0.36372866
            140      29.172853     0.37705457      29.172853     0.37705457      29.172853     0.37705457
            145      26.019451     0.34716906      26.019451     0.34716906      26.019451     0.34716906
            150       22.48061     0.31502409       22.48061     0.31502409       22.48061     0.31502409
            155      20.650194     0.30274634      20.650194     0.30274634      20.650194     0.30274634
            160      17.871399     0.27266607      17.871399     0.27266607      17.871399     0.27266607
            165      16.220967     0.27281403      16.220967     0.27281403      16.220967     0.27281403
            170      13.794334     0.20599857      13.794334     0.20599857      13.794334     0.20599857
            175      12.988567      0.2701114      12.988567      0.2701114      12.988567      0.2701114
            180      11.990544     0.33655938      11.990544     0.33655938      11.990544     0.33655938
            185      10.328692     0.21853167      10.328692     0.21853167      10.328692     0.21853167
            190      9.0492505     0.17890062      9.0492505     0.17890062      9.0492505     0.17890062
            195      8.5977171     0.27769776      8.5977171     0.27769776      8.5977171     0.27769776
            200      7.5124414     0.16635834      7.5124414     0.16635834      7.5124414     0.16635834
            205      6.8980606     0.14232214      6.8980606     0.14232214      6.8980606     0.14232214
            210       6.557179     0.29508417       6.557179     0.29508417       6.557179     0.29508417
            215      5.8462094     0.14249271      5.8462094     0.14249271      5.8462094     0.14249271
            220      4.9472111     0.12597385      4.9472111     0.12597385      4.9472111     0.12597385
            225      4.8493687     0.18296382      4.8493687     0.18296382      4.8493687     0.18296382
            230      4.1693169     0.11338594      4.1693169     0.11338594      4.1693169     0.11338594
            235       4.142678     0.14145127       4.142678     0.14145127       4.142678     0.14145127
            240      3.4580577     0.10066689      3.4580577     0.10066689      3.4580577     0.10066689
            245      3.0584888     0.11046469      3.0584888     0.11046469      3.0584888     0.11046469
            250      2.9787006    0.089422676      2.9787006    0.089422676      2.9787006    0.089422676
            255      2.7852013    0.092748859      2.7852013    0.092748859      2.7852013    0.092748859
            260      2.5752243    0.089996541      2.5752243    0.089996541      2.5752243    0.089996541
            265      2.2732533    0.079566686      2.2732533    0.079566686      2.2732533    0.079566686
            270      2.1600896    0.083187313      2.1600896    0.083187313      2.1600896    0.083187313
            275      2.0526554     0.12955364      2.0526554     0.12955364      2.0526554     0.12955364
            280      1.7123229    0.063049278      1.7123229    0.063049278      1.7123229    0.063049278
            285      1.7774976    0.094263402      1.7774976    0.094263402      1.7774976    0.094263402
            290      1.6261181     0.10472806      1.6261181     0.10472806      1.6261181     0.10472806
            295      1.5028657    0.087188341      1.5028657    0.087188341      1.5028657    0.087188341
            300      1.4701522     0.13420666      1.4701522     0.13420666      1.4701522     0.13420666
            305        1.23571    0.055257605        1.23571    0.055257605        1.23571    0.055257605
            310      1.1106869    0.080171571      1.1106869    0.080171571      1.1106869    0.080171571
            315      1.0138023    0.058759722      1.0138023    0.058759722      1.0138023    0.058759722
            320      0.9910802    0.054611612      0.9910802    0.054611612      0.9910802    0.054611612
            325     0.91930549     0.04744952     0.91930549     0.04744952     0.91930549     0.04744952
            330     0.79098915    0.043308747     0.79098915    0.043308747     0.79098915    0.043308747
            335     0.79832397    0.046147798     0.79832397    0.046147798     0.79832397    0.046147798
            340     0.88363475     0.13170427     0.88363475     0.13170427     0.88363475     0.13170427
            345     0.53699391    0.087245559     0.53699391    0.087245559     0.53699391    0.087245559
            350     0.53302718    0.034570662     0.53302718    0.034570662     0.53302718    0.034570662
            355     0.49578437    0.033251408     0.49578437    0.033251408     0.49578437    0.033251408
            360     0.61943616     0.13866446     0.61943616     0.13866446     0.61943616     0.13866446
            365     0.44378285    0.027147173     0.44378285    0.027147173     0.44378285    0.027147173
            370     0.42059046    0.034316567     0.42059046    0.034316567     0.42059046    0.034316567
            375     0.43875167    0.041562041     0.43875167    0.041562041     0.43875167    0.041562041
            380     0.50274534    0.085406635     0.50274534    0.085406635     0.50274534    0.085406635
            385       0.407826    0.040569101       0.407826    0.040569101       0.407826    0.040569101
            390     0.36907885    0.052568712     0.36907885    0.052568712     0.36907885    0.052568712
            395      0.2898641    0.022276451      0.2898641    0.022276451      0.2898641    0.022276451
            400     0.38407569    0.055352171     0.38407569    0.055352171     0.38407569    0.055352171
            405     0.25912173    0.024465364     0.25912173    0.024465364     0.25912173    0.024465364
            410     0.28520067    0.027609415     0.28520067    0.027609415     0.28520067    0.027609415
            415     0.35842579     0.11844398     0.35842579     0.11844398     0.35842579     0.11844398
            420     0.18175583    0.014378077     0.18175583    0.014378077     0.18175583    0.014378077
            425     0.24111154     0.02861983     0.24111154     0.02861983     0.24111154     0.02861983
            430     0.21308142    0.021964427     0.21308142    0.021964427     0.21308142    0.021964427
            435     0.16362468    0.018086582     0.16362468    0.018086582     0.16362468    0.018086582
            440     0.15656189    0.013996446     0.15656189    0.013996446     0.15656189    0.013996446
            445     0.14499006    0.014934685     0.14499006    0.014934685     0.14499006    0.014934685
            450     0.13089521      0.0136585     0.13089521      0.0136585     0.13089521      0.0136585
            455     0.16860246    0.027883583     0.16860246    0.027883583     0.16860246    0.027883583
            460     0.14116529    0.015324622     0.14116529    0.015324622     0.14116529    0.015324622
            465     0.12378406    0.024292796     0.12378406    0.024292796     0.12378406    0.024292796
            470     0.12456029    0.015949579     0.12456029    0.015949579     0.12456029    0.015949579
            475     0.11335453    0.015168073     0.11335453    0.015168073     0.11335453    0.015168073
            480     0.11039472    0.015983871     0.11039472    0.015983871     0.11039472    0.015983871
            485     0.10337632     0.01536288     0.10337632     0.01536288     0.10337632     0.01536288
            490    0.094930747    0.010330756    0.094930747    0.010330756    0.094930747    0.010330756
            495    0.081553661    0.011707657    0.081553661    0.011707657    0.081553661    0.011707657
            500    0.088202145    0.012182241    0.088202145    0.012182241    0.088202145    0.012182241
            505    0.082943346    0.010754638    0.082943346    0.010754638    0.082943346    0.010754638
            510    0.091423997    0.016136869    0.091423997    0.016136869    0.091423997    0.016136869
            515    0.065356732   0.0087946357    0.065356732   0.0087946357    0.065356732   0.0087946357
            520    0.067413189   0.0091974601    0.067413189   0.0091974601    0.067413189   0.0091974601
            525    0.073290019   0.0096864371    0.073290019   0.0096864371    0.073290019   0.0096864371
            530      0.1776927     0.12540471      0.1776927     0.12540471      0.1776927     0.12540471
            535    0.069372696    0.022297815    0.069372696    0.022297815    0.069372696    0.022297815
            540     0.04600126   0.0076062827     0.04600126   0.0076062827     0.04600126   0.0076062827
            545     0.05360933   0.0088023339     0.05360933   0.0088023339     0.05360933   0.0088023339
            550    0.064533819    0.023300986    0.064533819    0.023300986    0.064533819    0.023300986
            555    0.044134291   0.0088120846    0.044134291   0.0088120846    0.044134291   0.0088120846
            560    0.042617185   0.0080619155    0.042617185   0.0080619155    0.042617185   0.0080619155
            565    0.052918189    0.017694808    0.052918189    0.017694808    0.052918189    0.017694808
            570    0.059477598    0.020218097    0.059477598    0.020218097    0.059477598    0.020218097
            575    0.041675334   0.0062931162    0.041675334   0.0062931162    0.041675334   0.0062931162
            580    0.030442559    0.005900599    0.030442559    0.005900599    0.030442559    0.005900599
            585    0.042781338    0.009217061    0.042781338    0.009217061    0.042781338    0.009217061
            590    0.063748248    0.032205729    0.063748248    0.032205729    0.063748248    0.032205729
            595    0.026432244   0.0052632807    0.026432244   0.0052632807    0.026432244   0.0052632807
            600    0.035692677    0.010705315    0.035692677    0.010705315    0.035692677    0.010705315
            605    0.028568642   0.0074502489    0.028568642   0.0074502489    0.028568642   0.0074502489
            610     0.02480937    0.004526911     0.02480937    0.004526911     0.02480937    0.004526911
            615    0.025839665   0.0060588101    0.025839665   0.0060588101    0.025839665   0.0060588101
            620    0.019082716   0.0038844468    0.019082716   0.0038844468    0.019082716   0.0038844468
            625    0.017065374   0.0040071444    0.017065374   0.0040071444    0.017065374   0.0040071444
            630    0.024283622   0.0075523107    0.024283622   0.0075523107    0.024283622   0.0075523107
            635    0.020369409   0.0043184899    0.020369409   0.0043184899    0.020369409   0.0043184899
            640    0.019329586   0.0060880749    0.019329586   0.0060880749    0.019329586   0.0060880749
            645    0.011637342   0.0036294816    0.011637342   0.0036294816    0.011637342   0.0036294816
            650    0.015126831    0.003676522    0.015126831    0.003676522    0.015126831    0.003676522
            655    0.012333701    0.005989761    0.012333701    0.005989761    0.012333701    0.005989761
            660    0.016420886   0.0039034196    0.016420886   0.0039034196    0.016420886   0.0039034196
            665    0.013929114   0.0034608395    0.013929114   0.0034608395    0.013929114   0.0034608395
            670    0.021003346    0.007819954    0.021003346    0.007819954    0.021003346    0.007819954
            675    0.043699332    0.029850132    0.043699332    0.029850132    0.043699332    0.029850132
            680   0.0084010826   0.0029770987   0.0084010826   0.0029770987   0.0084010826   0.0029770987
            685    0.009422996    0.003279291    0.009422996    0.003279291    0.009422996    0.003279291
            690    0.018688031   0.0055832441    0.018688031   0.0055832441    0.018688031   0.0055832441
            695   0.0093543897   0.0027115741   0.0093543897   0.0027115741   0.0093543897   0.0027115741
            700    0.010219783    0.002840339    0.010219783    0.002840339    0.010219783    0.002840339
            705     0.04731183    0.039798853     0.04731183    0.039798853     0.04731183    0.039798853
            710   0.0045941141   0.0021655802   0.0045941141   0.0021655802   0.0045941141   0.0021655802
            715   0.0091681299   0.0042432141   0.0091681299   0.0042432141   0.0091681299   0.0042432141
            720   0.0057209448    0.002187899   0.0057209448    0.002187899   0.0057209448    0.002187899
            725    0.011327165   0.0035451455    0.011327165   0.0035451455    0.011327165   0.0035451455
            730    0.010087559   0.0028006425    0.010087559   0.0028006425    0.010087559   0.0028006425
            735   0.0094052754   0.0045083408   0.0094052754   0.0045083408   0.0094052754   0.0045083408
            740   0.0045013779   0.0023935111   0.0045013779   0.0023935111   0.0045013779   0.0023935111
            745   0.0076621456   0.0026538137   0.0076621456   0.0026538137   0.0076621456   0.0026538137
            750   0.0069481495    0.002557122   0.0069481495    0.002557122   0.0069481495    0.002557122
            755    0.009559055    0.002798015    0.009559055    0.002798015    0.009559055    0.002798015
            760   0.0075797834   0.0023983657   0.0075797834   0.0023983657   0.0075797834   0.0023983657
            765   0.0046553936   0.0021880094   0.0046553936   0.0021880094   0.0046553936   0.0021880094
            770   0.0047575787   0.0019473439   0.0047575787   0.0019473439   0.0047575787   0.0019473439
            775   0.0026022638   0.0018685732   0.0026022638   0.0018685732   0.0026022638   0.0018685732
            780    0.014523662   0.0067171222    0.014523662   0.0067171222    0.014523662   0.0067171222
            785   0.0065296653     0.00267442   0.0065296653     0.00267442   0.0065296653     0.00267442
            790   0.0031200984   0.0018995836   0.0031200984   0.0018995836   0.0031200984   0.0018995836
            795   0.0041871654   0.0018828637   0.0041871654   0.0018828637   0.0041871654   0.0018828637
            800   0.0062447637   0.0022103261   0.0062447637   0.0022103261   0.0062447637   0.0022103261
            805   0.0045941338   0.0021655871   0.0045941338   0.0021655871   0.0045941338   0.0021655871
            810              0   0.0010827936              0   0.0010827936              0   0.0010827936
            815   0.0023129921   0.0017192276   0.0023129921   0.0017192276   0.0023129921   0.0017192276
            820   0.0026702952   0.0013776605   0.0026702952   0.0013776605   0.0026702952   0.0013776605
            825   0.0045936811   0.0018752687   0.0045936811   0.0018752687   0.0045936811   0.0018752687
            830   0.0084225983    0.002539382   0.0084225983    0.002539382   0.0084225983    0.002539382
            835   0.0050868896   0.0037165631   0.0050868896   0.0037165631   0.0050868896   0.0037165631
            840   0.0015305512   0.0010822091   0.0015305512   0.0010822091   0.0015305512   0.0010822091
            845   0.0047325394   0.0019360811   0.0047325394   0.0019360811   0.0047325394   0.0019360811
            850  0.00076568897  0.00076565068  0.00076568897  0.00076565068  0.00076568897  0.00076565068
            855   0.0026741732   0.0025321014   0.0026741732   0.0025321014   0.0026741732   0.0025321014
            860   0.0059854527   0.0025497423   0.0059854527   0.0025497423   0.0059854527   0.0025497423
            865   0.0030627559   0.0015313014   0.0030627559   0.0015313014   0.0030627559   0.0015313014
            870   0.0030627362   0.0015312915   0.0030627362   0.0015312915   0.0030627362   0.0015312915
            875  0.00016472445  0.00097724026  0.00016472445  0.00097724026  0.00016472445  0.00097724026
            880   0.0022970669    0.001712047   0.0022970669    0.001712047   0.0022970669    0.001712047
            885   0.0017294291   0.0012308222   0.0017294291   0.0012308222   0.0017294291   0.0012308222
            890  0.00076568897   0.0013261459  0.00076568897   0.0013261459  0.00076568897   0.0013261459
            895  0.00076568897  0.00076565068  0.00076568897  0.00076565068  0.00076568897  0.00076565068
            900    0.003018248   0.0018577442    0.003018248   0.0018577442    0.003018248   0.0018577442
            905   0.0030610432   0.0015304458   0.0030610432   0.0015304458   0.0030610432   0.0015304458
            910              0              0              0              0              0              0
            915   0.0022970669   0.0013261459   0.0022970669   0.0013261459   0.0022970669   0.0013261459
            920   0.0030627559   0.0015313014   0.0030627559   0.0015313014   0.0030627559   0.0015313014
            925   0.0015313779   0.0015313014   0.0015313779   0.0015313014   0.0015313779   0.0015313014
            930   0.0014847835   0.0018376081   0.0014847835   0.0018376081   0.0014847835   0.0018376081
            935   0.0025809449   0.0015079531   0.0025809449   0.0015079531   0.0025809449   0.0015079531
            940              0              0              0              0              0              0
            945   0.0014325394   0.0010153157   0.0014325394   0.0010153157   0.0014325394   0.0010153157
            950   0.0015313779   0.0010827936   0.0015313779   0.0010827936   0.0015313779   0.0010827936
            955              0   0.0010827936              0   0.0010827936              0   0.0010827936
