# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 200
             -8              0              0              0              0              0              0
           -7.9              0              0              0              0              0              0
           -7.8              0              0              0              0              0              0
           -7.7              0              0              0              0              0              0
           -7.6              0              0              0              0              0              0
           -7.5     0.03389173    0.033890035     0.03389173    0.033890035     0.03389173    0.033890035
           -7.4              0              0              0              0              0              0
           -7.3              0              0              0              0              0              0
           -7.2   -0.035419291    0.035417521   -0.035419291    0.035417521   -0.035419291    0.035417521
           -7.1    0.069995081    0.049526052    0.069995081    0.049526052    0.069995081    0.049526052
             -7    0.070687009    0.050011474    0.070687009    0.050011474    0.070687009    0.050011474
           -6.9     0.30685531     0.12705241     0.30685531     0.12705241     0.30685531     0.12705241
           -6.8     0.17607579    0.089426647     0.17607579    0.089426647     0.17607579    0.089426647
           -6.7     0.10809449    0.063281397     0.10809449    0.063281397     0.10809449    0.063281397
           -6.6     0.15403248    0.093068406     0.15403248    0.093068406     0.15403248    0.093068406
           -6.5     0.20145177    0.091144791     0.20145177    0.091144791     0.20145177    0.091144791
           -6.4     0.38188287     0.11566307     0.38188287     0.11566307     0.38188287     0.11566307
           -6.3     0.57041438       0.229983     0.57041438       0.229983     0.57041438       0.229983
           -6.2     0.31899508     0.15816614     0.31899508     0.15816614     0.31899508     0.15816614
           -6.1     0.64241633     0.19086488     0.64241633     0.19086488     0.64241633     0.19086488
             -6     0.71461417     0.21696385     0.71461417     0.21696385     0.71461417     0.21696385
           -5.9     0.48736614     0.18741164     0.48736614     0.18741164     0.48736614     0.18741164
           -5.8      1.0242168     0.22068138      1.0242168     0.22068138      1.0242168     0.22068138
           -5.7      1.0570295     0.21438239      1.0570295     0.21438239      1.0570295     0.21438239
           -5.6      2.0725542     0.75369347      2.0725542     0.75369347      2.0725542     0.75369347
           -5.5      2.2342296      1.0662466      2.2342296      1.0662466      2.2342296      1.0662466
           -5.4      1.6746447     0.33774047      1.6746447     0.33774047      1.6746447     0.33774047
           -5.3      2.0077421     0.41643815      2.0077421     0.41643815      2.0077421     0.41643815
           -5.2      3.9595874     0.83571374      3.9595874     0.83571374      3.9595874     0.83571374
           -5.1      4.6757411      1.1274675      4.6757411      1.1274675      4.6757411      1.1274675
             -5      5.4531673     0.84327645      5.4531673     0.84327645      5.4531673     0.84327645
           -4.9      5.5567953      1.7096442      5.5567953      1.7096442      5.5567953      1.7096442
           -4.8      4.8922494     0.52452785      4.8922494     0.52452785      4.8922494     0.52452785
           -4.7      8.4933819      3.7008106      8.4933819      3.7008106      8.4933819      3.7008106
           -4.6      6.6680485     0.64363507      6.6680485     0.64363507      6.6680485     0.64363507
           -4.5      8.3454617      1.1051984      8.3454617      1.1051984      8.3454617      1.1051984
           -4.4       12.28575      1.8842193       12.28575      1.8842193       12.28575      1.8842193
           -4.3      11.990342      1.5027241      11.990342      1.5027241      11.990342      1.5027241
           -4.2       11.30728      1.0630285       11.30728      1.0630285       11.30728      1.0630285
           -4.1       15.05543      3.3517252       15.05543      3.3517252       15.05543      3.3517252
             -4      21.901157      3.6806209      21.901157      3.6806209      21.901157      3.6806209
           -3.9      19.052109      2.1461183      19.052109      2.1461183      19.052109      2.1461183
           -3.8      20.059441      2.1392962      20.059441      2.1392962      20.059441      2.1392962
           -3.7      24.254707      2.9499341      24.254707      2.9499341      24.254707      2.9499341
           -3.6      25.314372       2.103321      25.314372       2.103321      25.314372       2.103321
           -3.5      30.809441      3.1297377      30.809441      3.1297377      30.809441      3.1297377
           -3.4      30.663986      2.2448977      30.663986      2.2448977      30.663986      2.2448977
           -3.3       42.31483      4.3226685       42.31483      4.3226685       42.31483      4.3226685
           -3.2      46.861664      5.2575116      46.861664      5.2575116      46.861664      5.2575116
           -3.1      46.964655      3.2930985      46.964655      3.2930985      46.964655      3.2930985
             -3      48.958945      5.3196432      48.958945      5.3196432      48.958945      5.3196432
           -2.9      57.464979      4.1687318      57.464979      4.1687318      57.464979      4.1687318
           -2.8       54.60053      2.9700722       54.60053      2.9700722       54.60053      2.9700722
           -2.7      72.244143        9.64829      72.244143        9.64829      72.244143        9.64829
           -2.6      75.582205      7.2648195      75.582205      7.2648195      75.582205      7.2648195
           -2.5       82.45417      4.9124854       82.45417      4.9124854       82.45417      4.9124854
           -2.4      73.603518      9.5528143      73.603518      9.5528143      73.603518      9.5528143
           -2.3       91.78852      5.6370141       91.78852      5.6370141       91.78852      5.6370141
           -2.2      102.50391      7.3714002      102.50391      7.3714002      102.50391      7.3714002
           -2.1      104.90248      5.7416967      104.90248      5.7416967      104.90248      5.7416967
             -2      131.31054       9.603136      131.31054       9.603136      131.31054       9.603136
           -1.9      123.00762      6.8314565      123.00762      6.8314565      123.00762      6.8314565
           -1.8      136.51898       7.408953      136.51898       7.408953      136.51898       7.408953
           -1.7      152.00078      8.6692588      152.00078      8.6692588      152.00078      8.6692588
           -1.6      161.14553      8.3493383      161.14553      8.3493383      161.14553      8.3493383
           -1.5      167.75083      8.0513009      167.75083      8.0513009      167.75083      8.0513009
           -1.4      175.12927      9.7067389      175.12927      9.7067389      175.12927      9.7067389
           -1.3      171.67597      7.3451727      171.67597      7.3451727      171.67597      7.3451727
           -1.2      173.23388      9.5874582      173.23388      9.5874582      173.23388      9.5874582
           -1.1      176.66584      6.7720809      176.66584      6.7720809      176.66584      6.7720809
             -1       214.7481      14.376197       214.7481      14.376197       214.7481      14.376197
           -0.9      235.39583      15.481062      235.39583      15.481062      235.39583      15.481062
