#pt_bb-mbbZ1000        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      876.01145      2.1211093      876.01145      2.1211093      876.01145      2.1211093
              5      1829.5302      2.7965834      1829.5302      2.7965834      1829.5302      2.7965834
             10      1820.7892      2.7457851      1820.7892      2.7457851      1820.7892      2.7457851
             15      1497.2835      2.5137407      1497.2835      2.5137407      1497.2835      2.5137407
             20      1172.2673      2.3784175      1172.2673      2.3784175      1172.2673      2.3784175
             25      891.93289      1.9639139      891.93289      1.9639139      891.93289      1.9639139
             30      686.33833      1.7755194      686.33833      1.7755194      686.33833      1.7755194
             35      531.34529      1.5481425      531.34529      1.5481425      531.34529      1.5481425
             40      421.02973      1.4701056      421.02973      1.4701056      421.02973      1.4701056
             45      332.96992       1.325132      332.96992       1.325132      332.96992       1.325132
             50      267.62967      1.1948318      267.62967      1.1948318      267.62967      1.1948318
             55      216.05226      1.0892132      216.05226      1.0892132      216.05226      1.0892132
             60      174.80416     0.96971857      174.80416     0.96971857      174.80416     0.96971857
             65      144.00252     0.89317826      144.00252     0.89317826      144.00252     0.89317826
             70       119.6714     0.81651751       119.6714     0.81651751       119.6714     0.81651751
             75      101.86094     0.83516376      101.86094     0.83516376      101.86094     0.83516376
             80      84.110963      0.7049111      84.110963      0.7049111      84.110963      0.7049111
             85      72.252472     0.68381822      72.252472     0.68381822      72.252472     0.68381822
             90      61.735342      0.6110391      61.735342      0.6110391      61.735342      0.6110391
             95      52.359522     0.56451093      52.359522     0.56451093      52.359522     0.56451093
            100      45.068792     0.54263751      45.068792     0.54263751      45.068792     0.54263751
            105      38.712179      0.5456821      38.712179      0.5456821      38.712179      0.5456821
            110      33.664448     0.44992646      33.664448     0.44992646      33.664448     0.44992646
            115      30.063253     0.48454807      30.063253     0.48454807      30.063253     0.48454807
            120      25.853801     0.41835251      25.853801     0.41835251      25.853801     0.41835251
            125       23.40757      0.4429338       23.40757      0.4429338       23.40757      0.4429338
            130      20.002515     0.30438047      20.002515     0.30438047      20.002515     0.30438047
            135      17.516175     0.29867373      17.516175     0.29867373      17.516175     0.29867373
            140       15.94377     0.38728999       15.94377     0.38728999       15.94377     0.38728999
            145      14.119588     0.32234314      14.119588     0.32234314      14.119588     0.32234314
            150      12.080295     0.26099697      12.080295     0.26099697      12.080295     0.26099697
