#          pt_Z        central        num_err    min (scale)        num_err    max (scale)        num_err
            300      1.6708939     0.13736758      1.6708939     0.13736758      1.6708939     0.13736758
            305      1.4058375    0.060014744      1.4058375    0.060014744      1.4058375    0.060014744
            310      1.2586217    0.081641342      1.2586217    0.081641342      1.2586217    0.081641342
            315      1.1988298     0.06489938      1.1988298     0.06489938      1.1988298     0.06489938
            320      1.1734259    0.083275847      1.1734259    0.083275847      1.1734259    0.083275847
            325      1.1228994    0.073640393      1.1228994    0.073640393      1.1228994    0.073640393
            330     0.90207297    0.045504805     0.90207297    0.045504805     0.90207297    0.045504805
            335     0.91272591    0.048215719     0.91272591    0.048215719     0.91272591    0.048215719
            340      1.0554894     0.13562446      1.0554894     0.13562446      1.0554894     0.13562446
            345     0.67612723    0.091253382     0.67612723    0.091253382     0.67612723    0.091253382
            350      0.6740537    0.043862268      0.6740537    0.043862268      0.6740537    0.043862268
            355     0.63626834    0.051016231     0.63626834    0.051016231     0.63626834    0.051016231
            360     0.74121638     0.14011151     0.74121638     0.14011151     0.74121638     0.14011151
            365     0.55474063    0.036663332     0.55474063    0.036663332     0.55474063    0.036663332
            370     0.53477904    0.043351826     0.53477904    0.043351826     0.53477904    0.043351826
            375     0.59801028    0.051735364     0.59801028    0.051735364     0.59801028    0.051735364
            380     0.67383933     0.10652717     0.67383933     0.10652717     0.67383933     0.10652717
            385     0.52249163    0.046676495     0.52249163    0.046676495     0.52249163    0.046676495
            390     0.44833968    0.053687356     0.44833968    0.053687356     0.44833968    0.053687356
            395     0.38472857    0.028157251     0.38472857    0.028157251     0.38472857    0.028157251
            400     0.49720754    0.061177319     0.49720754    0.061177319     0.49720754    0.061177319
            405     0.31758675    0.038771579     0.31758675    0.038771579     0.31758675    0.038771579
            410      0.3907222    0.039612665      0.3907222    0.039612665      0.3907222    0.039612665
            415     0.45613168      0.1192925     0.45613168      0.1192925     0.45613168      0.1192925
            420      0.2526473     0.01858543      0.2526473     0.01858543      0.2526473     0.01858543
            425     0.29675819    0.030266396     0.29675819    0.030266396     0.29675819    0.030266396
            430     0.32930669    0.050053132     0.32930669    0.050053132     0.32930669    0.050053132
            435     0.21341453    0.019457349     0.21341453    0.019457349     0.21341453    0.019457349
            440     0.23788916    0.030016118     0.23788916    0.030016118     0.23788916    0.030016118
            445     0.19949071    0.019826525     0.19949071    0.019826525     0.19949071    0.019826525
            450     0.26851075    0.079793073     0.26851075    0.079793073     0.26851075    0.079793073
            455     0.23250226    0.032749521     0.23250226    0.032749521     0.23250226    0.032749521
            460     0.19736624    0.019012027     0.19736624    0.019012027     0.19736624    0.019012027
            465     0.20268513    0.035657655     0.20268513    0.035657655     0.20268513    0.035657655
            470     0.19405372    0.039239629     0.19405372    0.039239629     0.19405372    0.039239629
            475     0.14444169     0.01629921     0.14444169     0.01629921     0.14444169     0.01629921
            480     0.15461106    0.017446677     0.15461106    0.017446677     0.15461106    0.017446677
            485     0.15761409    0.024812857     0.15761409    0.024812857     0.15761409    0.024812857
            490      0.1493413    0.017785144      0.1493413    0.017785144      0.1493413    0.017785144
            495     0.12040459    0.014041968     0.12040459    0.014041968     0.12040459    0.014041968
            500     0.14402461      0.0250313     0.14402461      0.0250313     0.14402461      0.0250313
            505     0.12545425    0.019732563     0.12545425    0.019732563     0.12545425    0.019732563
            510      0.1326901    0.019373378      0.1326901    0.019373378      0.1326901    0.019373378
            515     0.15437457    0.041545649     0.15437457    0.041545649     0.15437457    0.041545649
            520     0.08410372     0.01002848     0.08410372     0.01002848     0.08410372     0.01002848
            525     0.11280858    0.014469901     0.11280858    0.014469901     0.11280858    0.014469901
            530     0.21314585     0.12576447     0.21314585     0.12576447     0.21314585     0.12576447
            535     0.10161718    0.024116792     0.10161718    0.024116792     0.10161718    0.024116792
            540     0.06829437   0.0095725339     0.06829437   0.0095725339     0.06829437   0.0095725339
            545    0.071669783    0.010233536    0.071669783    0.010233536    0.071669783    0.010233536
            550     0.13712545    0.047259991     0.13712545    0.047259991     0.13712545    0.047259991
            555     0.08937933    0.016593748     0.08937933    0.016593748     0.08937933    0.016593748
            560     0.12078039    0.042480092     0.12078039    0.042480092     0.12078039    0.042480092
            565    0.072488366    0.018211438    0.072488366    0.018211438    0.072488366    0.018211438
            570      0.1033553    0.030190783      0.1033553    0.030190783      0.1033553    0.030190783
            575    0.067679389   0.0093207457    0.067679389   0.0093207457    0.067679389   0.0093207457
            580    0.038896653   0.0063754663    0.038896653   0.0063754663    0.038896653   0.0063754663
            585    0.085437754    0.025070675    0.085437754    0.025070675    0.085437754    0.025070675
            590    0.080602657    0.032399766    0.080602657    0.032399766    0.080602657    0.032399766
            595     0.04525752    0.007969137     0.04525752    0.007969137     0.04525752    0.007969137
            600    0.046011338    0.011243922    0.046011338    0.011243922    0.046011338    0.011243922
            605    0.049576162    0.013951292    0.049576162    0.013951292    0.049576162    0.013951292
            610    0.030386142   0.0089706758    0.030386142   0.0089706758    0.030386142   0.0089706758
            615    0.033916968   0.0067909347    0.033916968   0.0067909347    0.033916968   0.0067909347
            620     0.03332124    0.005309802     0.03332124    0.005309802     0.03332124    0.005309802
            625    0.026908957   0.0052718222    0.026908957   0.0052718222    0.026908957   0.0052718222
            630    0.042548701    0.011078699    0.042548701    0.011078699    0.042548701    0.011078699
            635    0.056849449    0.020052715    0.056849449    0.020052715    0.056849449    0.020052715
            640    0.035456122   0.0076630147    0.035456122   0.0076630147    0.035456122   0.0076630147
            645    0.027735197   0.0075937003    0.027735197   0.0075937003    0.027735197   0.0075937003
            650     0.03488435    0.012283793     0.03488435    0.012283793     0.03488435    0.012283793
            655    0.023935748   0.0095727604    0.023935748   0.0095727604    0.023935748   0.0095727604
            660    0.027513287   0.0052169598    0.027513287   0.0052169598    0.027513287   0.0052169598
            665    0.041239665    0.014979577    0.041239665    0.014979577    0.041239665    0.014979577
            670    0.033378721   0.0088050683    0.033378721   0.0088050683    0.033378721   0.0088050683
            675    0.051418938    0.029964039    0.051418938    0.029964039    0.051418938    0.029964039
            680    0.012823051    0.003483852    0.012823051    0.003483852    0.012823051    0.003483852
            685    0.021177681   0.0078700389    0.021177681   0.0078700389    0.021177681   0.0078700389
            690    0.033085079   0.0093819618    0.033085079   0.0093819618    0.033085079   0.0093819618
            695    0.022370256   0.0062049931    0.022370256   0.0062049931    0.022370256   0.0062049931
            700    0.018549555   0.0052920931    0.018549555   0.0052920931    0.018549555   0.0052920931
            705     0.05668994    0.040020266     0.05668994    0.040020266     0.05668994    0.040020266
            710    0.017156417    0.004680491    0.017156417    0.004680491    0.017156417    0.004680491
            715    0.013157953   0.0053859835    0.013157953   0.0053859835    0.013157953   0.0053859835
            720    0.012487244   0.0031745286    0.012487244   0.0031745286    0.012487244   0.0031745286
            725     0.15880573     0.14188711     0.15880573     0.14188711     0.15880573     0.14188711
            730    0.016064213   0.0039240292    0.016064213   0.0039240292    0.016064213   0.0039240292
            735    0.026362696    0.012206914    0.026362696    0.012206914    0.026362696    0.012206914
            740   0.0067678346   0.0030187654   0.0067678346   0.0030187654   0.0067678346   0.0030187654
            745    0.010334173   0.0031251329    0.010334173   0.0031251329    0.010334173   0.0031251329
            750    0.011777402    0.003435638    0.011777402    0.003435638    0.011777402    0.003435638
            755    0.021943465   0.0086795591    0.021943465   0.0086795591    0.021943465   0.0086795591
            760    0.015323406   0.0037884887    0.015323406   0.0037884887    0.015323406   0.0037884887
            765    0.010639409    0.004000408    0.010639409    0.004000408    0.010639409    0.004000408
            770    0.013863051   0.0040833072    0.013863051   0.0040833072    0.013863051   0.0040833072
            775    0.039547677     0.02934963    0.039547677     0.02934963    0.039547677     0.02934963
            780    0.024402953   0.0091235993    0.024402953   0.0091235993    0.024402953   0.0091235993
            785   0.0067948227   0.0027338556   0.0067948227   0.0027338556   0.0067948227   0.0027338556
            790    0.007071437   0.0026316588    0.007071437   0.0026316588    0.007071437   0.0026316588
            795   0.0075440157   0.0025722112   0.0075440157   0.0025722112   0.0075440157   0.0025722112
            800   0.0092511023   0.0028456958   0.0092511023   0.0028456958   0.0092511023   0.0028456958
            805    0.082685098    0.071817995    0.082685098    0.071817995    0.082685098    0.071817995
            810   0.0060452363   0.0027182043   0.0060452363   0.0027182043   0.0060452363   0.0027182043
            815   0.0042932677   0.0023183846   0.0042932677   0.0023183846   0.0042932677   0.0023183846
            820   0.0098850984   0.0044619682   0.0098850984   0.0044619682   0.0098850984   0.0044619682
            825   0.0082472834   0.0034733105   0.0082472834   0.0034733105   0.0082472834   0.0034733105
            830    0.018158602   0.0069439177    0.018158602   0.0069439177    0.018158602   0.0069439177
            835   0.0096914565   0.0051670398   0.0096914565   0.0051670398   0.0096914565   0.0051670398
            840   0.0019673622    0.001167031   0.0019673622    0.001167031   0.0019673622    0.001167031
            845    0.017929272    0.011354802    0.017929272    0.011354802    0.017929272    0.011354802
            850    0.014148976    0.010783493    0.014148976    0.010783493    0.014148976    0.010783493
            855   0.0064287402   0.0033477664   0.0064287402   0.0033477664   0.0064287402   0.0033477664
            860    0.004611122   0.0031026499    0.004611122   0.0031026499    0.004611122   0.0031026499
            865   0.0044198031     0.00181035   0.0044198031     0.00181035   0.0044198031     0.00181035
            870    0.004613681   0.0018843629    0.004613681   0.0018843629    0.004613681   0.0018843629
            875   0.0038098623   0.0018040422   0.0038098623   0.0018040422   0.0038098623   0.0018040422
            880   0.0065777757   0.0028071514   0.0065777757   0.0028071514   0.0065777757   0.0028071514
            885   0.0024350787    0.001418737   0.0024350787    0.001418737   0.0024350787    0.001418737
            890   0.0020712402    0.001623624   0.0020712402    0.001623624   0.0020712402    0.001623624
            895   0.0026392913    0.001341468   0.0026392913    0.001341468   0.0026392913    0.001341468
            900    0.003018248   0.0018577442    0.003018248   0.0018577442    0.003018248   0.0018577442
            905   0.0043970078   0.0018037924   0.0043970078   0.0018037924   0.0043970078   0.0018037924
            910   0.0009551161  0.00081132405   0.0009551161  0.00081132405   0.0009551161  0.00081132405
            915   0.0053894488   0.0020435776   0.0053894488   0.0020435776   0.0053894488   0.0020435776
            920    0.016933445    0.010667818    0.016933445    0.010667818    0.016933445    0.010667818
            925   0.0077193896   0.0068466972   0.0077193896   0.0068466972   0.0077193896   0.0068466972
            930   0.0030500394   0.0021453324   0.0030500394   0.0021453324   0.0030500394   0.0021453324
            935   0.0025809449   0.0015079531   0.0025809449   0.0015079531   0.0025809449   0.0015079531
            940    0.020450807    0.018845678    0.020450807    0.018845678    0.020450807    0.018845678
            945    0.020114625    0.016102171    0.020114625    0.016102171    0.020114625    0.016102171
            950   0.0022648819   0.0013078288   0.0022648819   0.0013078288   0.0022648819   0.0013078288
            955   0.0050528937   0.0047060961   0.0050528937   0.0047060961   0.0050528937   0.0047060961
            960   0.0073123621   0.0046748524   0.0073123621   0.0046748524   0.0073123621   0.0046748524
            965    0.005745059   0.0020559469    0.005745059   0.0020559469    0.005745059   0.0020559469
            970   0.0021682677   0.0020379438   0.0021682677   0.0020379438   0.0021682677   0.0020379438
            975   0.0021952755   0.0021951657   0.0021952755   0.0021951657   0.0021952755   0.0021951657
            980   0.0021254724   0.0012350526   0.0021254724   0.0012350526   0.0021254724   0.0012350526
            985   0.0022969488   0.0017119941   0.0022969488   0.0017119941   0.0022969488   0.0017119941
            990  0.00076568897   0.0013261459  0.00076568897   0.0013261459  0.00076568897   0.0013261459
            995   0.0018378937   0.0015535098   0.0018378937   0.0015535098   0.0018378937   0.0015535098
           1000   0.0018378937   0.0015535098   0.0018378937   0.0015535098   0.0018378937   0.0015535098
