# pt_bbZ-zoom-m        central        num_err    min (scale)        num_err    max (scale)        num_err
# bbZ150
              0      183.63538      1.8060634      183.63538      1.8060634      183.63538      1.8060634
              1      719.82879      3.7501405      719.82879      3.7501405      719.82879      3.7501405
              2      1129.1572      5.3291821      1129.1572      5.3291821      1129.1572      5.3291821
              3      1307.3149      5.7952933      1307.3149      5.7952933      1307.3149      5.7952933
              4      1354.1887      5.9859996      1354.1887      5.9859996      1354.1887      5.9859996
              5      1337.0429      6.1574511      1337.0429      6.1574511      1337.0429      6.1574511
              6      1269.5895      5.8892747      1269.5895      5.8892747      1269.5895      5.8892747
              7      1221.2713      5.5418864      1221.2713      5.5418864      1221.2713      5.5418864
              8      1157.4651      5.6995532      1157.4651      5.6995532      1157.4651      5.6995532
              9      1079.4172      5.0761141      1079.4172      5.0761141      1079.4172      5.0761141
             10      1019.5738      5.0706876      1019.5738      5.0706876      1019.5738      5.0706876
             11      964.46768      4.9388568      964.46768      4.9388568      964.46768      4.9388568
             12      900.15651      4.4177384      900.15651      4.4177384      900.15651      4.4177384
             13      858.55995      4.7391265      858.55995      4.7391265      858.55995      4.7391265
             14      806.34644      4.7514732      806.34644      4.7514732      806.34644      4.7514732
             15      763.43665       4.105402      763.43665       4.105402      763.43665       4.105402
             16      723.67051      4.1918444      723.67051      4.1918444      723.67051      4.1918444
             17      686.77298      3.8514429      686.77298      3.8514429      686.77298      3.8514429
             18      652.46632      3.6766824      652.46632      3.6766824      652.46632      3.6766824
             19      618.49602      3.4754411      618.49602      3.4754411      618.49602      3.4754411
             20      589.05451      3.5194803      589.05451      3.5194803      589.05451      3.5194803
             21       556.5267      3.2610131       556.5267      3.2610131       556.5267      3.2610131
             22      536.88414      3.4855821      536.88414      3.4855821      536.88414      3.4855821
             23      512.20767      3.3720698      512.20767      3.3720698      512.20767      3.3720698
             24      486.74297       3.041943      486.74297       3.041943      486.74297       3.041943
             25      461.95925      2.8963377      461.95925      2.8963377      461.95925      2.8963377
             26      446.27353      3.1552112      446.27353      3.1552112      446.27353      3.1552112
             27      425.59008      3.0479374      425.59008      3.0479374      425.59008      3.0479374
             28      407.68807      2.7777526      407.68807      2.7777526      407.68807      2.7777526
             29      390.94392      2.6850948      390.94392      2.6850948      390.94392      2.6850948
             30      376.04048       2.854239      376.04048       2.854239      376.04048       2.854239
             31      363.43155      2.4380867      363.43155      2.4380867      363.43155      2.4380867
             32      347.81426      2.6270224      347.81426      2.6270224      347.81426      2.6270224
             33      335.23055      2.7199371      335.23055      2.7199371      335.23055      2.7199371
             34      323.36289      2.5579034      323.36289      2.5579034      323.36289      2.5579034
             35      310.90641      2.4972177      310.90641      2.4972177      310.90641      2.4972177
             36      293.16676      2.2305016      293.16676      2.2305016      293.16676      2.2305016
             37      283.65167      2.4039495      283.65167      2.4039495      283.65167      2.4039495
             38      274.02298      2.3223182      274.02298      2.3223182      274.02298      2.3223182
             39      267.71312      2.2667301      267.71312      2.2667301      267.71312      2.2667301
             40      253.51951      2.0691445      253.51951      2.0691445      253.51951      2.0691445
             41      249.47548       2.340377      249.47548       2.340377      249.47548       2.340377
             42      239.04473      2.0741617      239.04473      2.0741617      239.04473      2.0741617
             43      231.65718      2.1009795      231.65718      2.1009795      231.65718      2.1009795
             44      218.88387      2.1300719      218.88387      2.1300719      218.88387      2.1300719
             45      214.78646       2.197739      214.78646       2.197739      214.78646       2.197739
             46      206.81799      1.9531179      206.81799      1.9531179      206.81799      1.9531179
             47      199.90892       2.056167      199.90892       2.056167      199.90892       2.056167
             48      190.25492      1.7611802      190.25492      1.7611802      190.25492      1.7611802
             49      186.90635      1.8162091      186.90635      1.8162091      186.90635      1.8162091
             50      186.90635      1.8162091      186.90635      1.8162091      186.90635      1.8162091
