#  total-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      3607.8567      12.490306      3607.8567      12.490306      3607.8567      12.490306
              1      3607.8567      12.490306      3607.8567      12.490306      3607.8567      12.490306
