#  pt_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      23.758438     0.31459849      23.758438     0.31459849      23.758438     0.31459849
              5      89.818119     0.63344693      89.818119     0.63344693      89.818119     0.63344693
             10      187.11545     0.85413423      187.11545     0.85413423      187.11545     0.85413423
             15      325.32259      1.0791808      325.32259      1.0791808      325.32259      1.0791808
             20      505.07898      1.4277962      505.07898      1.4277962      505.07898      1.4277962
             25      574.23174      1.5086963      574.23174      1.5086963      574.23174      1.5086963
             30      562.63902      1.5175015      562.63902      1.5175015      562.63902      1.5175015
             35      510.32051       1.390648      510.32051       1.390648      510.32051       1.390648
             40      447.01484      1.3467675      447.01484      1.3467675      447.01484      1.3467675
             45      386.09153      1.2171963      386.09153      1.2171963      386.09153      1.2171963
             50      338.15926      1.1448118      338.15926      1.1448118      338.15926      1.1448118
             55      294.96083       1.085122      294.96083       1.085122      294.96083       1.085122
             60      257.48669      1.0555901      257.48669      1.0555901      257.48669      1.0555901
             65       228.3907      1.0454148       228.3907      1.0454148       228.3907      1.0454148
             70      199.43439     0.97168868      199.43439     0.97168868      199.43439     0.97168868
             75      176.94507     0.94404228      176.94507     0.94404228      176.94507     0.94404228
             80      156.96735      0.9043848      156.96735      0.9043848      156.96735      0.9043848
             85      137.27493     0.83408624      137.27493     0.83408624      137.27493     0.83408624
             90      123.19597     0.88020328      123.19597     0.88020328      123.19597     0.88020328
             95      108.03584     0.84354183      108.03584     0.84354183      108.03584     0.84354183
            100      93.199647     0.75023059      93.199647     0.75023059      93.199647     0.75023059
            105      83.036504     0.73167802      83.036504     0.73167802      83.036504     0.73167802
            110      74.214411     0.75646269      74.214411     0.75646269      74.214411     0.75646269
            115      64.363759     0.63012871      64.363759     0.63012871      64.363759     0.63012871
            120      56.852343     0.58315281      56.852343     0.58315281      56.852343     0.58315281
            125      51.682136      0.6040877      51.682136      0.6040877      51.682136      0.6040877
            130      46.842197     0.62828729      46.842197     0.62828729      46.842197     0.62828729
            135      41.227719     0.61340009      41.227719     0.61340009      41.227719     0.61340009
            140      36.059438     0.52568992      36.059438     0.52568992      36.059438     0.52568992
            145      32.585242     0.50856529      32.585242     0.50856529      32.585242     0.50856529
            150        28.7785     0.52656103        28.7785     0.52656103        28.7785     0.52656103
            155      26.214817     0.49995781      26.214817     0.49995781      26.214817     0.49995781
            160      23.916658     0.48066981      23.916658     0.48066981      23.916658     0.48066981
            165      21.285193     0.45212795      21.285193     0.45212795      21.285193     0.45212795
            170      18.898882     0.42878101      18.898882     0.42878101      18.898882     0.42878101
            175      17.514112      0.4072063      17.514112      0.4072063      17.514112      0.4072063
            180      15.517075     0.41850951      15.517075     0.41850951      15.517075     0.41850951
            185      13.870457     0.31891555      13.870457     0.31891555      13.870457     0.31891555
            190      12.764084     0.34533476      12.764084     0.34533476      12.764084     0.34533476
            195      11.884506     0.43817334      11.884506     0.43817334      11.884506     0.43817334
            200      10.834976     0.34987167      10.834976     0.34987167      10.834976     0.34987167
            205       9.587937     0.29273186       9.587937     0.29273186       9.587937     0.29273186
            210      8.7966069     0.27499144      8.7966069     0.27499144      8.7966069     0.27499144
            215      8.4143541     0.32515414      8.4143541     0.32515414      8.4143541     0.32515414
            220      7.5561967     0.28791384      7.5561967     0.28791384      7.5561967     0.28791384
