#    pt_Z-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      67.030324     0.58818203      67.030324     0.58818203      67.030324     0.58818203
              5       200.0284     0.99598778       200.0284     0.99598778       200.0284     0.99598778
             10      323.99592      1.2875322      323.99592      1.2875322      323.99592      1.2875322
             15      425.73509      1.4491096      425.73509      1.4491096      425.73509      1.4491096
             20      497.15188      1.6173251      497.15188      1.6173251      497.15188      1.6173251
             25      521.75206      1.5348421      521.75206      1.5348421      521.75206      1.5348421
             30      514.68669      1.5569252      514.68669      1.5569252      514.68669      1.5569252
             35      482.57749      1.4858439      482.57749      1.4858439      482.57749      1.4858439
             40       437.5693        1.39683       437.5693        1.39683       437.5693        1.39683
             45      391.68175      1.3044391      391.68175      1.3044391      391.68175      1.3044391
             50      344.67604      1.2756898      344.67604      1.2756898      344.67604      1.2756898
             55      300.80781       1.191824      300.80781       1.191824      300.80781       1.191824
             60      260.91058      1.0898197      260.91058      1.0898197      260.91058      1.0898197
             65      224.87624      1.0087052      224.87624      1.0087052      224.87624      1.0087052
             70      193.68304     0.96965637      193.68304     0.96965637      193.68304     0.96965637
             75      168.09763      0.9231534      168.09763      0.9231534      168.09763      0.9231534
             80      147.07759     0.92642132      147.07759     0.92642132      147.07759     0.92642132
             85      124.49576     0.74217565      124.49576     0.74217565      124.49576     0.74217565
             90      108.14756     0.74308192      108.14756     0.74308192      108.14756     0.74308192
             95      93.772124     0.63267339      93.772124     0.63267339      93.772124     0.63267339
            100      82.135534     0.65549733      82.135534     0.65549733      82.135534     0.65549733
            105      70.150662     0.58256726      70.150662     0.58256726      70.150662     0.58256726
            110      62.203702     0.61704115      62.203702     0.61704115      62.203702     0.61704115
            115       53.85547     0.55085106       53.85547     0.55085106       53.85547     0.55085106
            120      46.797334     0.50287677      46.797334     0.50287677      46.797334     0.50287677
            125      41.049553     0.40247204      41.049553     0.40247204      41.049553     0.40247204
            130      36.735838     0.48197339      36.735838     0.48197339      36.735838     0.48197339
            135      31.736604     0.36145493      31.736604     0.36145493      31.736604     0.36145493
            140      28.409046     0.40004415      28.409046     0.40004415      28.409046     0.40004415
            145      25.528541     0.36301843      25.528541     0.36301843      25.528541     0.36301843
            150      22.067463     0.31927951      22.067463     0.31927951      22.067463     0.31927951
            155      20.361564     0.30521073      20.361564     0.30521073      20.361564     0.30521073
            160      17.553551     0.27301438      17.553551     0.27301438      17.553551     0.27301438
            165      15.969416     0.27362674      15.969416     0.27362674      15.969416     0.27362674
            170      13.677415     0.21154867      13.677415     0.21154867      13.677415     0.21154867
            175      12.916457     0.27200923      12.916457     0.27200923      12.916457     0.27200923
            180      12.242936     0.37301763      12.242936     0.37301763      12.242936     0.37301763
            185       10.40802     0.24529974       10.40802     0.24529974       10.40802     0.24529974
            190      9.0950286     0.17940507      9.0950286     0.17940507      9.0950286     0.17940507
            195      8.5803291     0.27782709      8.5803291     0.27782709      8.5803291     0.27782709
            200      7.6594516     0.18593464      7.6594516     0.18593464      7.6594516     0.18593464
            205      7.0167228     0.15735163      7.0167228     0.15735163      7.0167228     0.15735163
            210      6.6190073     0.29578133      6.6190073     0.29578133      6.6190073     0.29578133
            215      5.9762478     0.14767436      5.9762478     0.14767436      5.9762478     0.14767436
            220      5.0454465     0.12877509      5.0454465     0.12877509      5.0454465     0.12877509
            225      4.9402491     0.19113644      4.9402491     0.19113644      4.9402491     0.19113644
            230      4.3327639     0.12312465      4.3327639     0.12312465      4.3327639     0.12312465
            235      4.2280725     0.14328519      4.2280725     0.14328519      4.2280725     0.14328519
            240      3.6361167     0.11243435      3.6361167     0.11243435      3.6361167     0.11243435
            245       3.434764     0.19129686       3.434764     0.19129686       3.434764     0.19129686
            250       3.160265     0.11114623       3.160265     0.11114623       3.160265     0.11114623
            255      3.0019977     0.10577547      3.0019977     0.10577547      3.0019977     0.10577547
            260      2.7101933    0.093711432      2.7101933    0.093711432      2.7101933    0.093711432
            265      2.3738856    0.079918103      2.3738856    0.079918103      2.3738856    0.079918103
            270      2.3510261    0.090282807      2.3510261    0.090282807      2.3510261    0.090282807
            275      2.1416472     0.13085899      2.1416472     0.13085899      2.1416472     0.13085899
            280      1.8892449    0.079289917      1.8892449    0.079289917      1.8892449    0.079289917
            285      1.9044704    0.096525326      1.9044704    0.096525326      1.9044704    0.096525326
            290      1.8245281     0.13282014      1.8245281     0.13282014      1.8245281     0.13282014
            295          1.646    0.089348998          1.646    0.089348998          1.646    0.089348998
            300        1.61845     0.13721807        1.61845     0.13721807        1.61845     0.13721807
            305      1.3667184    0.059708598      1.3667184    0.059708598      1.3667184    0.059708598
            310      1.2091781    0.081319505      1.2091781    0.081319505      1.2091781    0.081319505
            315      1.1489369    0.064251182      1.1489369    0.064251182      1.1489369    0.064251182
            320      1.1315304    0.083048966      1.1315304    0.083048966      1.1315304    0.083048966
            325       1.087419    0.073392037       1.087419    0.073392037       1.087419    0.073392037
            330     0.86213982    0.043959095     0.86213982    0.043959095     0.86213982    0.043959095
            335     0.87262459    0.047845196     0.87262459    0.047845196     0.87262459    0.047845196
            340      1.0208671     0.13550551      1.0208671     0.13550551      1.0208671     0.13550551
            345     0.64772951    0.091135643     0.64772951    0.091135643     0.64772951    0.091135643
            350     0.64715683    0.043624145     0.64715683    0.043624145     0.64715683    0.043624145
            355     0.61732687    0.050857812     0.61732687    0.050857812     0.61732687    0.050857812
            360     0.71064744     0.14001498     0.71064744     0.14001498     0.71064744     0.14001498
            365     0.53979866    0.036456225     0.53979866    0.036456225     0.53979866    0.036456225
            370     0.50669033    0.042964604     0.50669033    0.042964604     0.50669033    0.042964604
            375     0.58417669    0.051623398     0.58417669    0.051623398     0.58417669    0.051623398
            380     0.64449181     0.10640525     0.64449181     0.10640525     0.64449181     0.10640525
            385     0.51326618    0.046578586     0.51326618    0.046578586     0.51326618    0.046578586
            390     0.43887368    0.053620273     0.43887368    0.053620273     0.43887368    0.053620273
            395      0.3653463     0.02781293      0.3653463     0.02781293      0.3653463     0.02781293
            400     0.48283376    0.061100493     0.48283376    0.061100493     0.48283376    0.061100493
            405     0.30403295    0.038588545     0.30403295    0.038588545     0.30403295    0.038588545
            410     0.37853006    0.039443531     0.37853006    0.039443531     0.37853006    0.039443531
            415     0.44464955     0.11925467     0.44464955     0.11925467     0.44464955     0.11925467
            420     0.24202359    0.018312974     0.24202359    0.018312974     0.24202359    0.018312974
            425      0.2805561     0.03004954      0.2805561     0.03004954      0.2805561     0.03004954
            430     0.32127238    0.049996216     0.32127238    0.049996216     0.32127238    0.049996216
            435     0.20757291    0.019354688     0.20757291    0.019354688     0.20757291    0.019354688
            440     0.22342231     0.02983344     0.22342231     0.02983344     0.22342231     0.02983344
            445     0.19279939    0.019650184     0.19279939    0.019650184     0.19279939    0.019650184
            450     0.25890624    0.079745074     0.25890624    0.079745074     0.25890624    0.079745074
            455     0.22424391    0.032639922     0.22424391    0.032639922     0.22424391    0.032639922
            460     0.19348553    0.018917014     0.19348553    0.018917014     0.19348553    0.018917014
            465     0.19885969    0.035609889     0.19885969    0.035609889     0.19885969    0.035609889
            470     0.18283041    0.038748919     0.18283041    0.038748919     0.18283041    0.038748919
            475     0.13339258     0.01606424     0.13339258     0.01606424     0.13339258     0.01606424
            480     0.15183465    0.017393958     0.15183465    0.017393958     0.15183465    0.017393958
            485     0.15013429     0.02470723     0.15013429     0.02470723     0.15013429     0.02470723
            490     0.14228514    0.017517065     0.14228514    0.017517065     0.14228514    0.017517065
            495     0.11640841    0.013940881     0.11640841    0.013940881     0.11640841    0.013940881
