# pt_bb-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      869.89534      2.1149766      869.89534      2.1149766      869.89534      2.1149766
              5      1812.3971      2.7800047      1812.3971      2.7800047      1812.3971      2.7800047
             10      1800.0236      2.7295334      1800.0236      2.7295334      1800.0236      2.7295334
             15      1476.6182       2.494529      1476.6182       2.494529      1476.6182       2.494529
             20      1152.9572      2.3497696      1152.9572      2.3497696      1152.9572      2.3497696
             25      874.93495      1.9461051      874.93495      1.9461051      874.93495      1.9461051
             30      671.59839      1.7609543      671.59839      1.7609543      671.59839      1.7609543
             35      517.84885      1.5342365      517.84885      1.5342365      517.84885      1.5342365
             40      409.00489      1.4536018      409.00489      1.4536018      409.00489      1.4536018
             45      322.10357      1.3083242      322.10357      1.3083242      322.10357      1.3083242
             50      258.23885      1.1839433      258.23885      1.1839433      258.23885      1.1839433
             55      207.27797      1.0699473      207.27797      1.0699473      207.27797      1.0699473
             60      166.72526     0.94120676      166.72526     0.94120676      166.72526     0.94120676
             65      136.56732     0.85788757      136.56732     0.85788757      136.56732     0.85788757
             70      113.12774     0.79370889      113.12774     0.79370889      113.12774     0.79370889
             75      95.582446      0.8085381      95.582446      0.8085381      95.582446      0.8085381
             80      78.572061      0.6856348      78.572061      0.6856348      78.572061      0.6856348
             85      67.147101     0.67134752      67.147101     0.67134752      67.147101     0.67134752
             90       56.89125     0.58899122       56.89125     0.58899122       56.89125     0.58899122
             95      48.037293     0.54620039      48.037293     0.54620039      48.037293     0.54620039
            100      41.080096     0.53147621      41.080096     0.53147621      41.080096     0.53147621
            105      34.933325     0.52459391      34.933325     0.52459391      34.933325     0.52459391
            110      30.096115     0.43465417      30.096115     0.43465417      30.096115     0.43465417
            115      26.633845     0.46466589      26.633845     0.46466589      26.633845     0.46466589
            120      22.737246     0.39837269      22.737246     0.39837269      22.737246     0.39837269
            125      20.476681     0.42954284      20.476681     0.42954284      20.476681     0.42954284
            130      17.362002     0.28897639      17.362002     0.28897639      17.362002     0.28897639
            135      14.773007     0.27115555      14.773007     0.27115555      14.773007     0.27115555
            140       13.53509      0.3706398       13.53509      0.3706398       13.53509      0.3706398
            145      11.407795     0.24383333      11.407795     0.24383333      11.407795     0.24383333
            150      9.8249084     0.22601791      9.8249084     0.22601791      9.8249084     0.22601791
            155      9.3193354     0.23747607      9.3193354     0.23747607      9.3193354     0.23747607
            160      7.6754307     0.19177029      7.6754307     0.19177029      7.6754307     0.19177029
            165      7.2409838      0.2496774      7.2409838      0.2496774      7.2409838      0.2496774
            170      6.5593951     0.24700427      6.5593951     0.24700427      6.5593951     0.24700427
            175      5.6573059     0.18213172      5.6573059     0.18213172      5.6573059     0.18213172
            180      4.8610528     0.15145985      4.8610528     0.15145985      4.8610528     0.15145985
            185      4.2572574     0.14691096      4.2572574     0.14691096      4.2572574     0.14691096
            190      3.6435762     0.12258012      3.6435762     0.12258012      3.6435762     0.12258012
            195      3.8010646     0.19119045      3.8010646     0.19119045      3.8010646     0.19119045
            200      2.9763354     0.11453154      2.9763354     0.11453154      2.9763354     0.11453154
