#  y_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5     0.04616437    0.046162062     0.04616437    0.046162062     0.04616437    0.046162062
           -4.4              0              0              0              0              0              0
           -4.3              0              0              0              0              0              0
           -4.2     0.14756693     0.08528568     0.14756693     0.08528568     0.14756693     0.08528568
           -4.1    0.093246066    0.066052112    0.093246066    0.066052112    0.093246066    0.066052112
             -4     0.17741043     0.09010224     0.17741043     0.09010224     0.17741043     0.09010224
           -3.9     0.61501476     0.22210261     0.61501476     0.22210261     0.61501476     0.22210261
           -3.8      0.4284803     0.17759573      0.4284803     0.17759573      0.4284803     0.17759573
           -3.7     0.54770078     0.16231087     0.54770078     0.16231087     0.54770078     0.16231087
           -3.6      3.8533989      1.7484988      3.8533989      1.7484988      3.8533989      1.7484988
           -3.5      3.4426152      1.4337756      3.4426152      1.4337756      3.4426152      1.4337756
           -3.4   0.0048535295      5.1396669   0.0048535295      5.1396669   0.0048535295      5.1396669
           -3.3      15.837627      6.0114424      15.837627      6.0114424      15.837627      6.0114424
           -3.2      7.4609448     0.88507955      7.4609448     0.88507955      7.4609448     0.88507955
           -3.1      18.092332      3.3759541      18.092332      3.3759541      18.092332      3.3759541
             -3      27.107724      4.6290385      27.107724      4.6290385      27.107724      4.6290385
           -2.9      31.919974      3.6921077      31.919974      3.6921077      31.919974      3.6921077
           -2.8      45.938059      6.6942041      45.938059      6.6942041      45.938059      6.6942041
           -2.7       57.10792      5.6482213       57.10792      5.6482213       57.10792      5.6482213
           -2.6      62.143641      4.3786694      62.143641      4.3786694      62.143641      4.3786694
           -2.5      80.389158      8.9765991      80.389158      8.9765991      80.389158      8.9765991
           -2.4      92.120065      10.928587      92.120065      10.928587      92.120065      10.928587
           -2.3      99.127699      7.7732686      99.127699      7.7732686      99.127699      7.7732686
           -2.2      115.68195      7.7119597      115.68195      7.7119597      115.68195      7.7119597
           -2.1      123.43739      5.7735312      123.43739      5.7735312      123.43739      5.7735312
             -2      159.18647      12.356397      159.18647      12.356397      159.18647      12.356397
           -1.9      157.02103      8.4473449      157.02103      8.4473449      157.02103      8.4473449
           -1.8      152.70779      6.5203629      152.70779      6.5203629      152.70779      6.5203629
           -1.7      186.67729      9.0173589      186.67729      9.0173589      186.67729      9.0173589
           -1.6      196.61933      9.7092039      196.61933      9.7092039      196.61933      9.7092039
           -1.5      195.15693      8.1997338      195.15693      8.1997338      195.15693      8.1997338
           -1.4      189.84661      12.090174      189.84661      12.090174      189.84661      12.090174
           -1.3      214.28129      9.4479999      214.28129      9.4479999      214.28129      9.4479999
           -1.2      219.41964      8.9654537      219.41964      8.9654537      219.41964      8.9654537
           -1.1      213.03778      9.9844428      213.03778      9.9844428      213.03778      9.9844428
             -1      248.77792      13.565673      248.77792      13.565673      248.77792      13.565673
           -0.9      220.07381      10.172738      220.07381      10.172738      220.07381      10.172738
           -0.8      243.52045      11.260928      243.52045      11.260928      243.52045      11.260928
           -0.7      221.45428      9.5827075      221.45428      9.5827075      221.45428      9.5827075
           -0.6      223.26737      9.6923281      223.26737      9.6923281      223.26737      9.6923281
           -0.5       227.1358       7.754288       227.1358       7.754288       227.1358       7.754288
           -0.4      243.10334      11.245139      243.10334      11.245139      243.10334      11.245139
           -0.3      231.74958      8.2806472      231.74958      8.2806472      231.74958      8.2806472
           -0.2      243.80085       10.03855      243.80085       10.03855      243.80085       10.03855
           -0.1      246.21954      9.3866216      246.21954      9.3866216      246.21954      9.3866216
              0      240.64951      10.672933      240.64951      10.672933      240.64951      10.672933
            0.1      239.24546      10.404721      239.24546      10.404721      239.24546      10.404721
            0.2      233.36454      11.291389      233.36454      11.291389      233.36454      11.291389
            0.3      225.97486      9.5415473      225.97486      9.5415473      225.97486      9.5415473
            0.4      260.48055      14.592098      260.48055      14.592098      260.48055      14.592098
            0.5      244.60042      11.837918      244.60042      11.837918      244.60042      11.837918
            0.6      240.20642      12.969141      240.20642      12.969141      240.20642      12.969141
            0.7      243.36157      10.459518      243.36157      10.459518      243.36157      10.459518
