#       pt_lep2        central        num_err    min (scale)        num_err    max (scale)        num_err
            335    0.024326417      0.0114563    0.024326417      0.0114563    0.024326417      0.0114563
            340   0.0072752559   0.0035591967   0.0072752559   0.0035591967   0.0072752559   0.0035591967
            345   0.0066830708   0.0031939925   0.0066830708   0.0031939925   0.0066830708   0.0031939925
            350   0.0057156102   0.0022715841   0.0057156102   0.0022715841   0.0057156102   0.0022715841
            355    0.013335984   0.0058817358    0.013335984   0.0058817358    0.013335984   0.0058817358
            360   0.0064554527   0.0039599405   0.0064554527   0.0039599405   0.0064554527   0.0039599405
            365   0.0086874212    0.003102186   0.0086874212    0.003102186   0.0086874212    0.003102186
            370   0.0070088385   0.0034161064   0.0070088385   0.0034161064   0.0070088385   0.0034161064
            375   0.0027962992   0.0021892175   0.0027962992   0.0021892175   0.0027962992   0.0021892175
            380    0.007643051   0.0036958121    0.007643051   0.0036958121    0.007643051   0.0036958121
            385  0.00076568897  0.00076565068  0.00076568897  0.00076565068  0.00076568897  0.00076565068
            390    0.017293975    0.016055785    0.017293975    0.016055785    0.017293975    0.016055785
            395  0.00087641731  0.00087637348  0.00087641731  0.00087637348  0.00087641731  0.00087637348
            400  0.00045687007  0.00045684722  0.00045687007  0.00045684722  0.00045687007  0.00045684722
            405   0.0047291142    0.003915937   0.0047291142    0.003915937   0.0047291142    0.003915937
            410   0.0062505906    0.004419854   0.0062505906    0.004419854   0.0062505906    0.004419854
            415   0.0015297835   0.0015444634   0.0015297835   0.0015444634   0.0015297835   0.0015444634
            420   0.0015313779   0.0010827936   0.0015313779   0.0010827936   0.0015313779   0.0010827936
            425  0.00085246064  0.00085241801  0.00085246064  0.00085241801  0.00085246064  0.00085241801
            430   0.0094842914   0.0058120318   0.0094842914   0.0058120318   0.0094842914   0.0058120318
            435   0.0093269096   0.0058897775   0.0093269096   0.0058897775   0.0093269096   0.0058897775
            440 -0.00027476378  0.00027475005 -0.00027476378  0.00027475005 -0.00027476378  0.00027475005
            445   0.0020463189   0.0014921175   0.0020463189   0.0014921175   0.0020463189   0.0014921175
            450              0   0.0010827936              0   0.0010827936              0   0.0010827936
            455   0.0016749016   0.0016748178   0.0016749016   0.0016748178   0.0016749016   0.0016748178
            460              0              0              0              0              0              0
            465              0              0              0              0              0              0
            470   0.0016691339   0.0011842094   0.0016691339   0.0011842094   0.0016691339   0.0011842094
            475   0.0089903939   0.0045138481   0.0089903939   0.0045138481   0.0089903939   0.0045138481
            480   0.0053133861   0.0053131204   0.0053133861   0.0053131204   0.0053133861   0.0053131204
            485  0.00076568897  0.00076565068  0.00076568897  0.00076565068  0.00076568897  0.00076565068
            490              0              0              0              0              0              0
            495   0.0016950787    0.001694994   0.0016950787    0.001694994   0.0016950787    0.001694994
            500   0.0016950787    0.001694994   0.0016950787    0.001694994   0.0016950787    0.001694994
