#   total-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      25000.055      23.933552      25000.055      23.933552      25000.055      23.933552
              1      25000.055      23.933552      25000.055      23.933552      25000.055      23.933552
