#pt_bbZ-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1166.6964      2.3310842      1166.6964      2.3310842      1166.6964      2.3310842
              5      1633.8289      2.8658468      1633.8289      2.8658468      1633.8289      2.8658468
             10      1323.8463      2.4775698      1323.8463      2.4775698      1323.8463      2.4775698
             15      1067.5693      2.1053102      1067.5693      2.1053102      1067.5693      2.1053102
             20      875.61423      1.8636224      875.61423      1.8636224      875.61423      1.8636224
             25      730.13673      1.7197496      730.13673      1.7197496      730.13673      1.7197496
             30      620.05615      1.5906535      620.05615      1.5906535      620.05615      1.5906535
             35      526.36336      1.4016613      526.36336      1.4016613      526.36336      1.4016613
             40      452.78568      1.3481566      452.78568      1.3481566      452.78568      1.3481566
             45      389.97321      1.2191214      389.97321      1.2191214      389.97321      1.2191214
             50      340.23547      1.1469439      340.23547      1.1469439      340.23547      1.1469439
             55      296.11547      1.0871194      296.11547      1.0871194      296.11547      1.0871194
             60      257.87387      1.0545418      257.87387      1.0545418      257.87387      1.0545418
             65      228.11942      1.0359742      228.11942      1.0359742      228.11942      1.0359742
             70      198.80712     0.96750406      198.80712     0.96750406      198.80712     0.96750406
             75      176.21223      0.9418184      176.21223      0.9418184      176.21223      0.9418184
             80      156.06802     0.89862266      156.06802     0.89862266      156.06802     0.89862266
             85      136.39328     0.83323538      136.39328     0.83323538      136.39328     0.83323538
             90      122.25107      0.8773842      122.25107      0.8773842      122.25107      0.8773842
             95      107.04201     0.84222239      107.04201     0.84222239      107.04201     0.84222239
            100      92.260965      0.7491152      92.260965      0.7491152      92.260965      0.7491152
            105      81.994672     0.72707146      81.994672     0.72707146      81.994672     0.72707146
            110      73.291314     0.75558082      73.291314     0.75558082      73.291314     0.75558082
            115      63.292846     0.62719837      63.292846     0.62719837      63.292846     0.62719837
            120      55.956052     0.58150766      55.956052     0.58150766      55.956052     0.58150766
            125       50.82706     0.60266387       50.82706     0.60266387       50.82706     0.60266387
            130      45.914124     0.61621065      45.914124     0.61621065      45.914124     0.61621065
            135      40.284925      0.6088798      40.284925      0.6088798      40.284925      0.6088798
            140      35.227219     0.52111037      35.227219     0.52111037      35.227219     0.52111037
            145      31.789621     0.49987333      31.789621     0.49987333      31.789621     0.49987333
            150      28.067193     0.52453064      28.067193     0.52453064      28.067193     0.52453064
            155      25.448888     0.49126538      25.448888     0.49126538      25.448888     0.49126538
            160      23.273811     0.47879353      23.273811     0.47879353      23.273811     0.47879353
            165      20.621078     0.44903107      20.621078     0.44903107      20.621078     0.44903107
            170      18.275553     0.42124896      18.275553     0.42124896      18.275553     0.42124896
            175      16.901648     0.40433967      16.901648     0.40433967      16.901648     0.40433967
            180      14.907719     0.41569198      14.907719     0.41569198      14.907719     0.41569198
            185      13.320231     0.31399708      13.320231     0.31399708      13.320231     0.31399708
            190      12.184845     0.33777361      12.184845     0.33777361      12.184845     0.33777361
