#   total-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      32755.138      26.304565      32755.138      26.304565      32755.138      26.304565
              1      32755.138      26.304565      32755.138      26.304565      32755.138      26.304565
