# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 30
             -8      4.1684281     0.61741467      4.1684281     0.61741467      4.1684281     0.61741467
           -7.9      6.1724022      2.7724559      6.1724022      2.7724559      6.1724022      2.7724559
           -7.8      4.7889475     0.69861334      4.7889475     0.69861334      4.7889475     0.69861334
           -7.7      5.5382697     0.63869432      5.5382697     0.63869432      5.5382697     0.63869432
           -7.6      8.7516024     0.99579646      8.7516024     0.99579646      8.7516024     0.99579646
           -7.5      9.4147508      1.1148466      9.4147508      1.1148466      9.4147508      1.1148466
           -7.4      11.807392      1.7948989      11.807392      1.7948989      11.807392      1.7948989
           -7.3      10.965018      1.1564129      10.965018      1.1564129      10.965018      1.1564129
           -7.2      11.935254      1.0538812      11.935254      1.0538812      11.935254      1.0538812
           -7.1      14.861283      1.3310916      14.861283      1.3310916      14.861283      1.3310916
             -7        19.6895      2.0712369        19.6895      2.0712369        19.6895      2.0712369
           -6.9      21.863781      2.0643512      21.863781      2.0643512      21.863781      2.0643512
           -6.8      30.887513      6.7838204      30.887513      6.7838204      30.887513      6.7838204
           -6.7      26.819701      2.9970837      26.819701      2.9970837      26.819701      2.9970837
           -6.6      36.697533      2.4496879      36.697533      2.4496879      36.697533      2.4496879
           -6.5      39.601205      2.0716445      39.601205      2.0716445      39.601205      2.0716445
           -6.4      45.320825      2.6140698      45.320825      2.6140698      45.320825      2.6140698
           -6.3      47.342742      2.7977062      47.342742      2.7977062      47.342742      2.7977062
           -6.2      55.559649      3.4603716      55.559649      3.4603716      55.559649      3.4603716
           -6.1      67.681393      3.5089587      67.681393      3.5089587      67.681393      3.5089587
             -6      71.668002      2.8937509      71.668002      2.8937509      71.668002      2.8937509
           -5.9      77.411563      2.7523598      77.411563      2.7523598      77.411563      2.7523598
           -5.8      99.687144      4.0959565      99.687144      4.0959565      99.687144      4.0959565
           -5.7      100.08939      4.1405989      100.08939      4.1405989      100.08939      4.1405989
           -5.6      119.22905      5.0617954      119.22905      5.0617954      119.22905      5.0617954
           -5.5      129.25244      4.6426909      129.25244      4.6426909      129.25244      4.6426909
           -5.4      160.75711      5.9639939      160.75711      5.9639939      160.75711      5.9639939
           -5.3      170.37731      4.5604801      170.37731      4.5604801      170.37731      4.5604801
           -5.2      186.33289      5.6869559      186.33289      5.6869559      186.33289      5.6869559
           -5.1      213.32224      5.9834352      213.32224      5.9834352      213.32224      5.9834352
             -5      241.75767      6.6523933      241.75767      6.6523933      241.75767      6.6523933
           -4.9      273.21177      7.0116925      273.21177      7.0116925      273.21177      7.0116925
           -4.8      303.88072      9.6817907      303.88072      9.6817907      303.88072      9.6817907
           -4.7      332.71801      8.0743171      332.71801      8.0743171      332.71801      8.0743171
           -4.6       366.7465      7.7069822       366.7465      7.7069822       366.7465      7.7069822
           -4.5      418.30865      8.8928657      418.30865      8.8928657      418.30865      8.8928657
           -4.4      471.45925      9.7245298      471.45925      9.7245298      471.45925      9.7245298
           -4.3      517.82827      11.196677      517.82827      11.196677      517.82827      11.196677
           -4.2      537.52274      8.6627411      537.52274      8.6627411      537.52274      8.6627411
           -4.1      602.95648      9.8505156      602.95648      9.8505156      602.95648      9.8505156
             -4      699.89506      14.713488      699.89506      14.713488      699.89506      14.713488
           -3.9      739.21953      12.358403      739.21953      12.358403      739.21953      12.358403
           -3.8       812.6939      12.877743       812.6939      12.877743       812.6939      12.877743
           -3.7      888.02017        15.7463      888.02017        15.7463      888.02017        15.7463
           -3.6      959.07214      13.226459      959.07214      13.226459      959.07214      13.226459
           -3.5      1050.7269      14.062508      1050.7269      14.062508      1050.7269      14.062508
           -3.4      1166.3031      16.165017      1166.3031      16.165017      1166.3031      16.165017
           -3.3      1247.2538      15.121431      1247.2538      15.121431      1247.2538      15.121431
           -3.2      1395.7208      19.798098      1395.7208      19.798098      1395.7208      19.798098
           -3.1      1471.2427      18.968952      1471.2427      18.968952      1471.2427      18.968952
             -3      1572.0919      17.644308      1572.0919      17.644308      1572.0919      17.644308
           -2.9      1718.2818      19.425608      1718.2818      19.425608      1718.2818      19.425608
           -2.8      1855.0488      22.210076      1855.0488      22.210076      1855.0488      22.210076
           -2.7       2024.249      25.591475       2024.249      25.591475       2024.249      25.591475
           -2.6      2179.8052      24.610088      2179.8052      24.610088      2179.8052      24.610088
           -2.5      2290.8908      24.368445      2290.8908      24.368445      2290.8908      24.368445
           -2.4      2393.8429      24.446313      2393.8429      24.446313      2393.8429      24.446313
           -2.3      2610.3861      25.776116      2610.3861      25.776116      2610.3861      25.776116
           -2.2      2768.5341      26.502012      2768.5341      26.502012      2768.5341      26.502012
           -2.1      2884.7525      25.073492      2884.7525      25.073492      2884.7525      25.073492
             -2      3088.3314      27.092156      3088.3314      27.092156      3088.3314      27.092156
           -1.9      3251.3227      27.297058      3251.3227      27.297058      3251.3227      27.297058
           -1.8      3398.8679      30.496965      3398.8679      30.496965      3398.8679      30.496965
           -1.7      3590.6235      31.375056      3590.6235      31.375056      3590.6235      31.375056
           -1.6      3716.3753      30.887926      3716.3753      30.887926      3716.3753      30.887926
           -1.5      3907.4791      31.943867      3907.4791      31.943867      3907.4791      31.943867
           -1.4      4021.7386      32.746684      4021.7386      32.746684      4021.7386      32.746684
           -1.3      4113.0634      30.135692      4113.0634      30.135692      4113.0634      30.135692
           -1.2      4283.1476      33.324826      4283.1476      33.324826      4283.1476      33.324826
           -1.1      4426.9885      31.692683      4426.9885      31.692683      4426.9885      31.692683
             -1      4583.7348      34.486332      4583.7348      34.486332      4583.7348      34.486332
           -0.9       4737.862      36.302497       4737.862      36.302497       4737.862      36.302497
           -0.8        4783.69      33.100534        4783.69      33.100534        4783.69      33.100534
           -0.7      4881.8792      35.395582      4881.8792      35.395582      4881.8792      35.395582
           -0.6      5015.4659      38.611925      5015.4659      38.611925      5015.4659      38.611925
