# pt_bbZ-zoom-m        central        num_err    min (scale)        num_err    max (scale)        num_err
# bbZ500
              0      224.60242      1.9747664      224.60242      1.9747664      224.60242      1.9747664
              1      864.33266      4.0341851      864.33266      4.0341851      864.33266      4.0341851
              2      1377.9283      5.7602933      1377.9283      5.7602933      1377.9283      5.7602933
              3      1630.2457      6.3554267      1630.2457      6.3554267      1630.2457      6.3554267
              4      1721.0784       6.661888      1721.0784       6.661888      1721.0784       6.661888
              5      1734.4227      6.8982923      1734.4227      6.8982923      1734.4227      6.8982923
              6      1680.4376      6.7602158      1680.4376      6.7602158      1680.4376      6.7602158
              7       1642.173       6.382049       1642.173       6.382049       1642.173       6.382049
              8      1574.6067      6.3934086      1574.6067      6.3934086      1574.6067      6.3934086
              9      1496.0881      5.8911162      1496.0881      5.8911162      1496.0881      5.8911162
             10      1434.9848      5.7365643      1434.9848      5.7365643      1434.9848      5.7365643
             11      1375.6232      5.6404045      1375.6232      5.6404045      1375.6232      5.6404045
             12       1303.334      5.4048417       1303.334      5.4048417       1303.334      5.4048417
             13      1255.3674      5.5245951      1255.3674      5.5245951      1255.3674      5.5245951
             14      1194.5971      5.5664063      1194.5971      5.5664063      1194.5971      5.5664063
             15      1148.0655      5.0004268      1148.0655      5.0004268      1148.0655      5.0004268
             16      1095.1209      4.8777785      1095.1209      4.8777785      1095.1209      4.8777785
             17      1053.0924      4.6341794      1053.0924      4.6341794      1053.0924      4.6341794
             18      1009.7878      4.5621814      1009.7878      4.5621814      1009.7878      4.5621814
             19      968.98331      4.5640932      968.98331      4.5640932      968.98331      4.5640932
             20      933.23177      4.3709907      933.23177      4.3709907      933.23177      4.3709907
             21      887.11127      4.1118019      887.11127      4.1118019      887.11127      4.1118019
             22      865.89747      4.2884955      865.89747      4.2884955      865.89747      4.2884955
             23      833.42401      4.1883332      833.42401      4.1883332      833.42401      4.1883332
             24      797.17893      3.9326774      797.17893      3.9326774      797.17893      3.9326774
             25       767.8452      3.8932574       767.8452      3.8932574       767.8452      3.8932574
             26      745.17511      3.9423443      745.17511      3.9423443      745.17511      3.9423443
             27      713.86928      3.7963497      713.86928      3.7963497      713.86928      3.7963497
             28      692.98023      3.8904284      692.98023      3.8904284      692.98023      3.8904284
             29      669.50434      3.6475241      669.50434      3.6475241      669.50434      3.6475241
             30      645.62415      3.5781645      645.62415      3.5781645      645.62415      3.5781645
             31      629.85687      3.4990958      629.85687      3.4990958      629.85687      3.4990958
             32         606.95      3.4086274         606.95      3.4086274         606.95      3.4086274
             33      587.52775      3.6865078      587.52775      3.6865078      587.52775      3.6865078
             34      569.48859      3.5042915      569.48859      3.5042915      569.48859      3.5042915
             35      551.44297      3.2352457      551.44297      3.2352457      551.44297      3.2352457
             36      527.09707      2.9810236      527.09707      2.9810236      527.09707      2.9810236
             37      510.73649      3.0851144      510.73649      3.0851144      510.73649      3.0851144
             38      497.32817      3.0789755      497.32817      3.0789755      497.32817      3.0789755
             39      486.76852       3.068909      486.76852       3.068909      486.76852       3.068909
             40      470.05136      3.1433089      470.05136      3.1433089      470.05136      3.1433089
             41      459.05006      3.1046047      459.05006      3.1046047      459.05006      3.1046047
             42      442.52622      2.8928111      442.52622      2.8928111      442.52622      2.8928111
             43      427.83981      2.9499353      427.83981      2.9499353      427.83981      2.9499353
             44      413.75406      2.9015788      413.75406      2.9015788      413.75406      2.9015788
             45      405.36825      2.8404394      405.36825      2.8404394      405.36825      2.8404394
             46      394.08234      2.9368145      394.08234      2.9368145      394.08234      2.9368145
             47      380.39534      2.7159736      380.39534      2.7159736      380.39534      2.7159736
             48      366.12111       2.568057      366.12111       2.568057      366.12111       2.568057
             49      357.13276      2.4908432      357.13276      2.4908432      357.13276      2.4908432
             50      357.13276      2.4908432      357.13276      2.4908432      357.13276      2.4908432
