#    y_j1-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5    0.051596458    0.051593878    0.051596458    0.051593878    0.051596458    0.051593878
           -4.9    0.050906497    0.050903952    0.050906497    0.050903952    0.050906497    0.050903952
           -4.8     0.13874606    0.081523441     0.13874606    0.081523441     0.13874606    0.081523441
           -4.7     0.13358465    0.067662229     0.13358465    0.067662229     0.13358465    0.067662229
           -4.6     0.45498032     0.13965138     0.45498032     0.13965138     0.45498032     0.13965138
           -4.5      13.930149      2.0289208      13.930149      2.0289208      13.930149      2.0289208
           -4.4      20.608418      1.3371494      20.608418      1.3371494      20.608418      1.3371494
           -4.3      35.598392      2.3373746      35.598392      2.3373746      35.598392      2.3373746
           -4.2      52.872952      3.1298089      52.872952      3.1298089      52.872952      3.1298089
           -4.1      67.806893      3.1121816      67.806893      3.1121816      67.806893      3.1121816
             -4      98.818328      5.2195014      98.818328      5.2195014      98.818328      5.2195014
           -3.9       125.1335      4.3603106       125.1335      4.3603106       125.1335      4.3603106
           -3.8       183.4363      7.2797805       183.4363      7.2797805       183.4363      7.2797805
           -3.7      213.99207      5.9955457      213.99207      5.9955457      213.99207      5.9955457
           -3.6      275.09688      8.2471268      275.09688      8.2471268      275.09688      8.2471268
           -3.5      321.09475      7.6520648      321.09475      7.6520648      321.09475      7.6520648
           -3.4      412.90184      14.588614      412.90184      14.588614      412.90184      14.588614
           -3.3      477.88091      10.262488      477.88091      10.262488      477.88091      10.262488
           -3.2      578.52446      12.198489      578.52446      12.198489      578.52446      12.198489
           -3.1      656.11114      13.236728      656.11114      13.236728      656.11114      13.236728
             -3      744.51645      13.112004      744.51645      13.112004      744.51645      13.112004
           -2.9      866.53231      19.214816      866.53231      19.214816      866.53231      19.214816
           -2.8      950.46621      16.461994      950.46621      16.461994      950.46621      16.461994
           -2.7      1068.8844      18.985203      1068.8844      18.985203      1068.8844      18.985203
           -2.6      1162.0418      18.710655      1162.0418      18.710655      1162.0418      18.710655
           -2.5      1273.9547      19.991148      1273.9547      19.991148      1273.9547      19.991148
           -2.4      1360.5288      19.047002      1360.5288      19.047002      1360.5288      19.047002
           -2.3      1494.9936      21.281208      1494.9936      21.281208      1494.9936      21.281208
           -2.2      1559.8441      21.098939      1559.8441      21.098939      1559.8441      21.098939
           -2.1      1641.4188      22.563124      1641.4188      22.563124      1641.4188      22.563124
             -2      1789.1294      27.323216      1789.1294      27.323216      1789.1294      27.323216
           -1.9      1767.7899      20.310609      1767.7899      20.310609      1767.7899      20.310609
           -1.8      1939.5561      27.412652      1939.5561      27.412652      1939.5561      27.412652
           -1.7      2034.8666      25.086406      2034.8666      25.086406      2034.8666      25.086406
           -1.6      2035.2036       25.62548      2035.2036       25.62548      2035.2036       25.62548
           -1.5       2101.306      25.523827       2101.306      25.523827       2101.306      25.523827
           -1.4      2145.5981      26.396828      2145.5981      26.396828      2145.5981      26.396828
           -1.3      2187.3771      25.436786      2187.3771      25.436786      2187.3771      25.436786
           -1.2      2333.4785      28.172965      2333.4785      28.172965      2333.4785      28.172965
           -1.1      2328.9847      25.391497      2328.9847      25.391497      2328.9847      25.391497
             -1      2388.8195      27.226286      2388.8195      27.226286      2388.8195      27.226286
