# y_bbZ-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5     0.86698751     0.33660872     0.86698751     0.33660872     0.86698751     0.33660872
           -4.9      3.7178071        1.47883      3.7178071        1.47883      3.7178071        1.47883
           -4.8      7.7730647      1.1625551      7.7730647      1.1625551      7.7730647      1.1625551
           -4.7      29.710736       3.587812      29.710736       3.587812      29.710736       3.587812
           -4.6      61.605529      3.6972956      61.605529      3.6972956      61.605529      3.6972956
           -4.5      132.71528      6.1417586      132.71528      6.1417586      132.71528      6.1417586
           -4.4      237.63385      7.0668749      237.63385      7.0668749      237.63385      7.0668749
           -4.3      416.23806      11.511445      416.23806      11.511445      416.23806      11.511445
           -4.2      649.47573      12.349752      649.47573      12.349752      649.47573      12.349752
           -4.1      986.88194      16.494027      986.88194      16.494027      986.88194      16.494027
             -4      1319.5761      15.354974      1319.5761      15.354974      1319.5761      15.354974
           -3.9      1788.0409      19.181946      1788.0409      19.181946      1788.0409      19.181946
           -3.8      2229.6201      23.591552      2229.6201      23.591552      2229.6201      23.591552
           -3.7      2704.0514      26.703963      2704.0514      26.703963      2704.0514      26.703963
           -3.6      3218.8712      26.514595      3218.8712      26.514595      3218.8712      26.514595
           -3.5      3740.1594      26.353934      3740.1594      26.353934      3740.1594      26.353934
           -3.4      4222.2893      28.869132      4222.2893      28.869132      4222.2893      28.869132
           -3.3      4753.7183      29.641426      4753.7183      29.641426      4753.7183      29.641426
           -3.2      5195.9726        31.2897      5195.9726        31.2897      5195.9726        31.2897
           -3.1       5680.342      34.068551       5680.342      34.068551       5680.342      34.068551
             -3      6057.9105      33.509127      6057.9105      33.509127      6057.9105      33.509127
           -2.9      6443.9211      35.697871      6443.9211      35.697871      6443.9211      35.697871
           -2.8      6772.9193      39.036236      6772.9193      39.036236      6772.9193      39.036236
           -2.7      7156.5083      41.906244      7156.5083      41.906244      7156.5083      41.906244
           -2.6      7313.6364       37.14716      7313.6364       37.14716      7313.6364       37.14716
           -2.5      7687.2057      42.924564      7687.2057      42.924564      7687.2057      42.924564
           -2.4      7839.4819      42.268809      7839.4819      42.268809      7839.4819      42.268809
           -2.3      8024.7767      43.623433      8024.7767      43.623433      8024.7767      43.623433
           -2.2      8197.4657      44.824622      8197.4657      44.824622      8197.4657      44.824622
           -2.1      8325.6738      45.895332      8325.6738      45.895332      8325.6738      45.895332
             -2      8433.3047      46.015865      8433.3047      46.015865      8433.3047      46.015865
           -1.9      8475.0213      46.006791      8475.0213      46.006791      8475.0213      46.006791
           -1.8      8625.6122      45.248133      8625.6122      45.248133      8625.6122      45.248133
           -1.7      8615.2806      44.201153      8615.2806      44.201153      8615.2806      44.201153
           -1.6      8739.6178      45.844084      8739.6178      45.844084      8739.6178      45.844084
           -1.5      8734.5634      46.982145      8734.5634      46.982145      8734.5634      46.982145
           -1.4      8731.6646      44.751055      8731.6646      44.751055      8731.6646      44.751055
           -1.3      8820.5886      46.801699      8820.5886      46.801699      8820.5886      46.801699
           -1.2      8850.1114      46.855703      8850.1114      46.855703      8850.1114      46.855703
           -1.1      8740.8642      46.679514      8740.8642      46.679514      8740.8642      46.679514
             -1      8840.2209      48.754167      8840.2209      48.754167      8840.2209      48.754167
           -0.9      8879.2396      45.675998      8879.2396      45.675998      8879.2396      45.675998
           -0.8      8792.5539      45.091463      8792.5539      45.091463      8792.5539      45.091463
           -0.7      8843.8398      47.105346      8843.8398      47.105346      8843.8398      47.105346
           -0.6      8935.7574      48.627316      8935.7574      48.627316      8935.7574      48.627316
           -0.5      8898.5853      46.615108      8898.5853      46.615108      8898.5853      46.615108
           -0.4       8988.869      52.500059       8988.869      52.500059       8988.869      52.500059
           -0.3      8826.6792      44.924404      8826.6792      44.924404      8826.6792      44.924404
           -0.2      8904.1286      47.696522      8904.1286      47.696522      8904.1286      47.696522
           -0.1      8985.1952      48.774652      8985.1952      48.774652      8985.1952      48.774652
              0      8893.0809      46.516768      8893.0809      46.516768      8893.0809      46.516768
            0.1      8833.9369      45.068583      8833.9369      45.068583      8833.9369      45.068583
            0.2      8897.0136      52.301819      8897.0136      52.301819      8897.0136      52.301819
            0.3      8864.2673      48.616014      8864.2673      48.616014      8864.2673      48.616014
            0.4      8913.1751      49.649206      8913.1751      49.649206      8913.1751      49.649206
            0.5      8856.4476      47.486256      8856.4476      47.486256      8856.4476      47.486256
            0.6       8906.345      49.797865       8906.345      49.797865       8906.345      49.797865
            0.7      8893.3277      49.224935      8893.3277      49.224935      8893.3277      49.224935
            0.8       8829.279      46.547678       8829.279      46.547678       8829.279      46.547678
            0.9      8730.5184      46.870472      8730.5184      46.870472      8730.5184      46.870472
              1      8794.1482      45.771551      8794.1482      45.771551      8794.1482      45.771551
            1.1      8739.6816      44.886898      8739.6816      44.886898      8739.6816      44.886898
            1.2       8788.161      48.528914       8788.161      48.528914       8788.161      48.528914
            1.3      8712.2815      44.969188      8712.2815      44.969188      8712.2815      44.969188
            1.4      8711.4625      47.154994      8711.4625      47.154994      8711.4625      47.154994
            1.5      8674.2565         45.995      8674.2565         45.995      8674.2565         45.995
            1.6       8702.971      48.794608       8702.971      48.794608       8702.971      48.794608
            1.7      8475.7235      43.493461      8475.7235      43.493461      8475.7235      43.493461
            1.8      8449.8312       44.91156      8449.8312       44.91156      8449.8312       44.91156
            1.9      8406.8241       46.19174      8406.8241       46.19174      8406.8241       46.19174
