# y_bbZ-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5     0.86698751     0.33660872     0.86698751     0.33660872     0.86698751     0.33660872
           -4.9      3.7178071        1.47883      3.7178071        1.47883      3.7178071        1.47883
           -4.8      7.7730647      1.1625551      7.7730647      1.1625551      7.7730647      1.1625551
           -4.7      29.710736       3.587812      29.710736       3.587812      29.710736       3.587812
           -4.6      61.605529      3.6972956      61.605529      3.6972956      61.605529      3.6972956
           -4.5      132.71528      6.1417586      132.71528      6.1417586      132.71528      6.1417586
           -4.4      237.63385      7.0668749      237.63385      7.0668749      237.63385      7.0668749
           -4.3      416.23806      11.511445      416.23806      11.511445      416.23806      11.511445
           -4.2      649.47573      12.349752      649.47573      12.349752      649.47573      12.349752
           -4.1      986.88194      16.494027      986.88194      16.494027      986.88194      16.494027
             -4      1319.5761      15.354974      1319.5761      15.354974      1319.5761      15.354974
           -3.9      1787.9632        19.1817      1787.9632        19.1817      1787.9632        19.1817
           -3.8      2227.6323      23.579493      2227.6323      23.579493      2227.6323      23.579493
           -3.7      2697.3499      26.643435      2697.3499      26.643435      2697.3499      26.643435
           -3.6      3207.8484      26.489433      3207.8484      26.489433      3207.8484      26.489433
           -3.5      3713.8775      26.237088      3713.8775      26.237088      3713.8775      26.237088
           -3.4      4178.8062      28.003558      4178.8062      28.003558      4178.8062      28.003558
           -3.3      4668.7777      29.136414      4668.7777      29.136414      4668.7777      29.136414
           -3.2      5057.9827      30.663569      5057.9827      30.663569      5057.9827      30.663569
           -3.1      5492.7399      33.376825      5492.7399      33.376825      5492.7399      33.376825
             -3      5783.5777      32.415185      5783.5777      32.415185      5783.5777      32.415185
           -2.9      6070.8668      34.305934      6070.8668      34.305934      6070.8668      34.305934
           -2.8       6301.444      36.562702       6301.444      36.562702       6301.444      36.562702
           -2.7       6580.287      39.356136       6580.287      39.356136       6580.287      39.356136
           -2.6       6643.729        35.1227       6643.729        35.1227       6643.729        35.1227
           -2.5      6904.9076      38.579229      6904.9076      38.579229      6904.9076      38.579229
           -2.4      6969.3078      37.938175      6969.3078      37.938175      6969.3078      37.938175
           -2.3      7092.8682      40.335119      7092.8682      40.335119      7092.8682      40.335119
           -2.2       7169.195      41.557418       7169.195      41.557418       7169.195      41.557418
           -2.1      7221.7988      41.745014      7221.7988      41.745014      7221.7988      41.745014
             -2      7267.6906      41.349704      7267.6906      41.349704      7267.6906      41.349704
           -1.9      7289.1706      43.023989      7289.1706      43.023989      7289.1706      43.023989
           -1.8      7368.5965      41.860979      7368.5965      41.860979      7368.5965      41.860979
           -1.7      7359.0142      41.297019      7359.0142      41.297019      7359.0142      41.297019
           -1.6      7427.8514      42.608193      7427.8514      42.608193      7427.8514      42.608193
           -1.5      7399.7044      42.741232      7399.7044      42.741232      7399.7044      42.741232
           -1.4      7399.0698      40.984969      7399.0698      40.984969      7399.0698      40.984969
           -1.3      7439.7591      42.461022      7439.7591      42.461022      7439.7591      42.461022
           -1.2      7463.2726      42.354007      7463.2726      42.354007      7463.2726      42.354007
           -1.1      7377.9153      42.947541      7377.9153      42.947541      7377.9153      42.947541
             -1      7454.9166      44.033858      7454.9166      44.033858      7454.9166      44.033858
           -0.9      7466.6925      40.894994      7466.6925      40.894994      7466.6925      40.894994
           -0.8      7427.9146      42.387688      7427.9146      42.387688      7427.9146      42.387688
           -0.7      7442.5771      42.223028      7442.5771      42.223028      7442.5771      42.223028
           -0.6      7518.8973      43.844331      7518.8973      43.844331      7518.8973      43.844331
           -0.5      7513.5626      43.286546      7513.5626      43.286546      7513.5626      43.286546
           -0.4      7574.8793      47.375635      7574.8793      47.375635      7574.8793      47.375635
           -0.3      7423.6269       41.15144      7423.6269       41.15144      7423.6269       41.15144
           -0.2      7483.9029       42.50752      7483.9029       42.50752      7483.9029       42.50752
           -0.1      7572.3078      44.745339      7572.3078      44.745339      7572.3078      44.745339
              0      7499.2424      42.968616      7499.2424      42.968616      7499.2424      42.968616
            0.1      7450.0351      40.765471      7450.0351      40.765471      7450.0351      40.765471
            0.2      7470.9002      48.356694      7470.9002      48.356694      7470.9002      48.356694
            0.3      7477.5915      44.833891      7477.5915      44.833891      7477.5915      44.833891
            0.4      7489.4219       44.94304      7489.4219       44.94304      7489.4219       44.94304
            0.5      7465.4805      44.208448      7465.4805      44.208448      7465.4805      44.208448
            0.6      7507.3705      45.713562      7507.3705      45.713562      7507.3705      45.713562
            0.7      7495.7267      45.140146      7495.7267      45.140146      7495.7267      45.140146
            0.8      7432.7329      41.332741      7432.7329      41.332741      7432.7329      41.332741
            0.9      7386.6596      44.272044      7386.6596      44.272044      7386.6596      44.272044
              1      7411.7337      40.680652      7411.7337      40.680652      7411.7337      40.680652
            1.1      7357.1599      40.114543      7357.1599      40.114543      7357.1599      40.114543
            1.2      7407.8252      43.759063      7407.8252      43.759063      7407.8252      43.759063
            1.3      7347.2935      40.347589      7347.2935      40.347589      7347.2935      40.347589
            1.4       7380.529      42.312065       7380.529      42.312065       7380.529      42.312065
            1.5      7373.2511      42.319781      7373.2511      42.319781      7373.2511      42.319781
            1.6      7378.5529      43.213213      7378.5529      43.213213      7378.5529      43.213213
            1.7      7261.0842      40.612757      7261.0842      40.612757      7261.0842      40.612757
            1.8      7277.9456      41.475666      7277.9456      41.475666      7277.9456      41.475666
