#  pt_Z-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      442.02904      1.6859909      442.02904      1.6859909      442.02904      1.6859909
              5      1057.4287      2.4272032      1057.4287      2.4272032      1057.4287      2.4272032
             10      1257.8033      2.4640811      1257.8033      2.4640811      1257.8033      2.4640811
             15      1224.6826      2.4429498      1224.6826      2.4429498      1224.6826      2.4429498
             20      1099.1758       2.274087      1099.1758       2.274087      1099.1758       2.274087
             25      951.28824      2.0334398      951.28824      2.0334398      951.28824      2.0334398
             30      810.85389      1.8757682      810.85389      1.8757682      810.85389      1.8757682
             35      685.81891      1.7304521      685.81891      1.7304521      685.81891      1.7304521
             40      576.00807      1.5635086      576.00807      1.5635086      576.00807      1.5635086
             45      488.57367      1.4150722      488.57367      1.4150722      488.57367      1.4150722
             50      413.00816      1.3573212      413.00816      1.3573212      413.00816      1.3573212
             55      348.75202      1.2559306      348.75202      1.2559306      348.75202      1.2559306
             60      294.59176      1.1275938      294.59176      1.1275938      294.59176      1.1275938
             65       249.3724      1.0315463       249.3724      1.0315463       249.3724      1.0315463
             70      211.17254     0.98944835      211.17254     0.98944835      211.17254     0.98944835
             75       180.5758     0.92705424       180.5758     0.92705424       180.5758     0.92705424
             80      156.28308     0.94142995      156.28308     0.94142995      156.28308     0.94142995
             85      130.59506     0.74884927      130.59506     0.74884927      130.59506     0.74884927
             90       112.6368     0.73927614       112.6368     0.73927614       112.6368     0.73927614
             95      96.091734     0.60847283      96.091734     0.60847283      96.091734     0.60847283
            100      83.893158     0.65244992      83.893158     0.65244992      83.893158     0.65244992
            105      70.901994     0.57168659      70.901994     0.57168659      70.901994     0.57168659
            110      62.100156     0.58996511      62.100156     0.58996511      62.100156     0.58996511
            115      53.570102     0.53342035      53.570102     0.53342035      53.570102     0.53342035
            120      46.271165     0.48599918      46.271165     0.48599918      46.271165     0.48599918
            125      40.151069     0.38382303      40.151069     0.38382303      40.151069     0.38382303
            130      35.877177     0.47513031      35.877177     0.47513031      35.877177     0.47513031
            135      30.857818     0.35270921      30.857818     0.35270921      30.857818     0.35270921
            140      27.178606     0.33549644      27.178606     0.33549644      27.178606     0.33549644
            145      23.823909      0.3094145      23.823909      0.3094145      23.823909      0.3094145
            150       20.68928     0.30007276       20.68928     0.30007276       20.68928     0.30007276
            155      18.861364      0.2881191      18.861364      0.2881191      18.861364      0.2881191
            160      16.265861     0.24522567      16.265861     0.24522567      16.265861     0.24522567
            165      14.599705     0.23661147      14.599705     0.23661147      14.599705     0.23661147
            170      12.420242     0.18079772      12.420242     0.18079772      12.420242     0.18079772
            175      11.746947     0.26025849      11.746947     0.26025849      11.746947     0.26025849
            180      10.693799     0.31532946      10.693799     0.31532946      10.693799     0.31532946
            185        9.25848     0.20849898        9.25848     0.20849898        9.25848     0.20849898
            190      8.0080146     0.16979963      8.0080146     0.16979963      8.0080146     0.16979963
            195      7.6256658     0.26749132      7.6256658     0.26749132      7.6256658     0.26749132
            200      6.5890439     0.14961596      6.5890439     0.14961596      6.5890439     0.14961596
            205      5.8901356     0.11425229      5.8901356     0.11425229      5.8901356     0.11425229
            210      5.5066433     0.21744569      5.5066433     0.21744569      5.5066433     0.21744569
            215      5.0082141      0.1311322      5.0082141      0.1311322      5.0082141      0.1311322
            220      4.1744554     0.11325983      4.1744554     0.11325983      4.1744554     0.11325983
            225      3.9434224     0.13292563      3.9434224     0.13292563      3.9434224     0.13292563
            230      3.4938374     0.10559235      3.4938374     0.10559235      3.4938374     0.10559235
            235      3.2553984     0.10568026      3.2553984     0.10568026      3.2553984     0.10568026
            240       2.771947    0.075277886       2.771947    0.075277886       2.771947    0.075277886
            245      2.4090504    0.062129863      2.4090504    0.062129863      2.4090504    0.062129863
            250      2.3931344    0.072740115      2.3931344    0.072740115      2.3931344    0.072740115
            255      2.2448256    0.086282485      2.2448256    0.086282485      2.2448256    0.086282485
            260      2.0182353    0.077215488      2.0182353    0.077215488      2.0182353    0.077215488
            265      1.7085904    0.053103308      1.7085904    0.053103308      1.7085904    0.053103308
            270      1.6754624    0.070791379      1.6754624    0.070791379      1.6754624    0.070791379
            275      1.3816967    0.045552763      1.3816967    0.045552763      1.3816967    0.045552763
            280      1.3257943    0.053717667      1.3257943    0.053717667      1.3257943    0.053717667
            285      1.3152592    0.081542054      1.3152592    0.081542054      1.3152592    0.081542054
            290      1.1879265    0.069491166      1.1879265    0.069491166      1.1879265    0.069491166
            295      1.0542692    0.045537335      1.0542692    0.045537335      1.0542692    0.045537335
            300      1.0772415     0.12255889      1.0772415     0.12255889      1.0772415     0.12255889
            305     0.94329387    0.044882275     0.94329387    0.044882275     0.94329387    0.044882275
            310     0.78432586    0.035036036     0.78432586    0.035036036     0.78432586    0.035036036
            315     0.74614571    0.042840381     0.74614571    0.042840381     0.74614571    0.042840381
            320     0.71887372     0.04740289     0.71887372     0.04740289     0.71887372     0.04740289
            325     0.69921399    0.042527402     0.69921399    0.042527402     0.69921399    0.042527402
            330     0.58591508    0.038409221     0.58591508    0.038409221     0.58591508    0.038409221
            335     0.58291122    0.038163211     0.58291122    0.038163211     0.58291122    0.038163211
            340     0.67740408     0.12755029     0.67740408     0.12755029     0.67740408     0.12755029
            345     0.38729634    0.085667545     0.38729634    0.085667545     0.38729634    0.085667545
            350     0.38170819    0.030248863     0.38170819    0.030248863     0.38170819    0.030248863
            355     0.36533165    0.024526519     0.36533165    0.024526519     0.36533165    0.024526519
            360     0.48984689     0.13766025     0.48984689     0.13766025     0.48984689     0.13766025
            365     0.32197201    0.021395175     0.32197201    0.021395175     0.32197201    0.021395175
            370      0.3162137    0.030849615      0.3162137    0.030849615      0.3162137    0.030849615
            375     0.27348616    0.019154779     0.27348616    0.019154779     0.27348616    0.019154779
            380     0.30038126    0.039575371     0.30038126    0.039575371     0.30038126    0.039575371
            385     0.28386947    0.030657603     0.28386947    0.030657603     0.28386947    0.030657603
            390     0.22246689    0.019497571     0.22246689    0.019497571     0.22246689    0.019497571
            395     0.21071343    0.019121684     0.21071343    0.019121684     0.21071343    0.019121684
            400     0.24176636    0.043034465     0.24176636    0.043034465     0.24176636    0.043034465
            405     0.17588272    0.017447761     0.17588272    0.017447761     0.17588272    0.017447761
            410     0.17007998    0.016565142     0.17007998    0.016565142     0.17007998    0.016565142
            415     0.17705207    0.020387694     0.17705207    0.020387694     0.17705207    0.020387694
            420     0.13875126    0.012447456     0.13875126    0.012447456     0.13875126    0.012447456
            425     0.14644803    0.014073521     0.14644803    0.014073521     0.14644803    0.014073521
            430      0.1280836    0.011435228      0.1280836    0.011435228      0.1280836    0.011435228
            435     0.11315453    0.011635774     0.11315453    0.011635774     0.11315453    0.011635774
            440     0.11276801    0.011698944     0.11276801    0.011698944     0.11276801    0.011698944
            445     0.10502801    0.011703953     0.10502801    0.011703953     0.10502801    0.011703953
            450    0.093673836   0.0098188965    0.093673836   0.0098188965    0.093673836   0.0098188965
            455     0.10453295    0.012814795     0.10453295    0.012814795     0.10453295    0.012814795
            460    0.086605255    0.010459657    0.086605255    0.010459657    0.086605255    0.010459657
            465    0.067698551   0.0082477334    0.067698551   0.0082477334    0.067698551   0.0082477334
            470    0.097122027    0.014948179    0.097122027    0.014948179    0.097122027    0.014948179
            475    0.068867322   0.0097103646    0.068867322   0.0097103646    0.068867322   0.0097103646
            480    0.067223996    0.013663368    0.067223996    0.013663368    0.067223996    0.013663368
            485    0.070409429   0.0087284161    0.070409429   0.0087284161    0.070409429   0.0087284161
            490    0.067161515   0.0078811502    0.067161515   0.0078811502    0.067161515   0.0078811502
            495    0.050561555   0.0082018721    0.050561555   0.0082018721    0.050561555   0.0082018721
            500     0.04536622   0.0071515099     0.04536622   0.0071515099     0.04536622   0.0071515099
            505    0.055405472   0.0091126577    0.055405472   0.0091126577    0.055405472   0.0091126577
            510    0.057312186    0.013575411    0.057312186    0.013575411    0.057312186    0.013575411
            515    0.042090315   0.0069609735    0.042090315   0.0069609735    0.042090315   0.0069609735
            520     0.04288933   0.0058839242     0.04288933   0.0058839242     0.04288933   0.0058839242
            525     0.04619809   0.0068782287     0.04619809   0.0068782287     0.04619809   0.0068782287
            530    0.031181732   0.0057112025    0.031181732   0.0057112025    0.031181732   0.0057112025
            535    0.032327736   0.0054910574    0.032327736   0.0054910574    0.032327736   0.0054910574
            540     0.02453559   0.0047436417     0.02453559   0.0047436417     0.02453559   0.0047436417
            545    0.034162441   0.0055174718    0.034162441   0.0055174718    0.034162441   0.0055174718
            550    0.052197736    0.022709835    0.052197736    0.022709835    0.052197736    0.022709835
            555    0.030033956   0.0050291482    0.030033956   0.0050291482    0.030033956   0.0050291482
            560    0.021731949   0.0043897652    0.021731949   0.0043897652    0.021731949   0.0043897652
            565     0.02600935   0.0045943309     0.02600935   0.0045943309     0.02600935   0.0045943309
            570    0.030670276   0.0078448729    0.030670276   0.0078448729    0.030670276   0.0078448729
            575    0.031112559   0.0053220622    0.031112559   0.0053220622    0.031112559   0.0053220622
            580    0.018861575   0.0045158971    0.018861575   0.0045158971    0.018861575   0.0045158971
            585     0.02692498   0.0078177156     0.02692498   0.0078177156     0.02692498   0.0078177156
            590    0.022485807   0.0060303348    0.022485807   0.0060303348    0.022485807   0.0060303348
            595    0.018637913   0.0040978272    0.018637913   0.0040978272    0.018637913   0.0040978272
            600    0.017433504   0.0043507136    0.017433504   0.0043507136    0.017433504   0.0043507136
            605    0.022547362    0.006688423    0.022547362    0.006688423    0.022547362    0.006688423
            610    0.015991083   0.0034967192    0.015991083   0.0034967192    0.015991083   0.0034967192
            615    0.013952638   0.0034466661    0.013952638   0.0034466661    0.013952638   0.0034466661
