#   y_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7    0.098740156    0.070270402    0.098740156    0.070270402    0.098740156    0.070270402
           -4.6     0.17503246     0.60355184     0.17503246     0.60355184     0.17503246     0.60355184
           -4.5      4.4750827      2.1630723      4.4750827      2.1630723      4.4750827      2.1630723
           -4.4      5.1925305      2.0196294      5.1925305      2.0196294      5.1925305      2.0196294
           -4.3       6.042667      3.3238623       6.042667      3.3238623       6.042667      3.3238623
           -4.2      27.191446      4.3729921      27.191446      4.3729921      27.191446      4.3729921
           -4.1      49.397143      9.9178013      49.397143      9.9178013      49.397143      9.9178013
             -4       58.46008      4.8211029       58.46008      4.8211029       58.46008      4.8211029
           -3.9      130.06368      9.5310223      130.06368      9.5310223      130.06368      9.5310223
           -3.8       181.5744      14.972359       181.5744      14.972359       181.5744      14.972359
           -3.7      238.81526       16.52299      238.81526       16.52299      238.81526       16.52299
           -3.6      303.50366      14.848492      303.50366      14.848492      303.50366      14.848492
           -3.5      389.48133      13.396241      389.48133      13.396241      389.48133      13.396241
           -3.4      448.66275      15.667927      448.66275      15.667927      448.66275      15.667927
           -3.3      572.77824       15.92412      572.77824       15.92412      572.77824       15.92412
           -3.2      661.74554      13.882666      661.74554      13.882666      661.74554      13.882666
           -3.1      754.45356      15.928793      754.45356      15.928793      754.45356      15.928793
             -3      880.45101      16.575049      880.45101      16.575049      880.45101      16.575049
           -2.9       1025.726      19.358296       1025.726      19.358296       1025.726      19.358296
           -2.8       1096.215      19.608266       1096.215      19.608266       1096.215      19.608266
           -2.7      1243.0696      18.639553      1243.0696      18.639553      1243.0696      18.639553
           -2.6      1338.5002      19.642765      1338.5002      19.642765      1338.5002      19.642765
           -2.5      1427.2709      19.543231      1427.2709      19.543231      1427.2709      19.543231
           -2.4      1546.8491      22.349427      1546.8491      22.349427      1546.8491      22.349427
           -2.3      1622.7514      24.077284      1622.7514      24.077284      1622.7514      24.077284
           -2.2      1699.7339      22.002942      1699.7339      22.002942      1699.7339      22.002942
           -2.1       1779.758      24.959983       1779.758      24.959983       1779.758      24.959983
             -2      1905.9655      26.281207      1905.9655      26.281207      1905.9655      26.281207
           -1.9      1930.2593      23.115953      1930.2593      23.115953      1930.2593      23.115953
           -1.8       2006.912      25.578397       2006.912      25.578397       2006.912      25.578397
           -1.7      2046.1835      23.015698      2046.1835      23.015698      2046.1835      23.015698
           -1.6      2079.1943      21.271815      2079.1943      21.271815      2079.1943      21.271815
           -1.5      2124.7632      24.062521      2124.7632      24.062521      2124.7632      24.062521
           -1.4      2109.3665      23.573877      2109.3665      23.573877      2109.3665      23.573877
           -1.3      2181.7477      24.281418      2181.7477      24.281418      2181.7477      24.281418
           -1.2      2232.7538      24.151904      2232.7538      24.151904      2232.7538      24.151904
           -1.1      2213.6437      25.093559      2213.6437      25.093559      2213.6437      25.093559
             -1      2287.4272      30.783946      2287.4272      30.783946      2287.4272      30.783946
           -0.9      2271.1011       24.08634      2271.1011       24.08634      2271.1011       24.08634
           -0.8      2287.8385      25.397852      2287.8385      25.397852      2287.8385      25.397852
           -0.7      2270.9703      24.427796      2270.9703      24.427796      2270.9703      24.427796
           -0.6      2299.4413       24.65499      2299.4413       24.65499      2299.4413       24.65499
           -0.5      2271.5949      24.374972      2271.5949      24.374972      2271.5949      24.374972
           -0.4      2322.3961      28.234684      2322.3961      28.234684      2322.3961      28.234684
           -0.3      2273.9252      22.577734      2273.9252      22.577734      2273.9252      22.577734
           -0.2      2314.1073      25.831292      2314.1073      25.831292      2314.1073      25.831292
           -0.1      2376.1528      25.454591      2376.1528      25.454591      2376.1528      25.454591
              0      2289.2752      24.032518      2289.2752      24.032518      2289.2752      24.032518
            0.1      2308.2473      24.297423      2308.2473      24.297423      2308.2473      24.297423
            0.2       2308.865      26.993419       2308.865      26.993419       2308.865      26.993419
            0.3      2276.4595      26.900555      2276.4595      26.900555      2276.4595      26.900555
            0.4      2322.2321      29.090837      2322.2321      29.090837      2322.2321      29.090837
            0.5      2298.0127      25.219907      2298.0127      25.219907      2298.0127      25.219907
            0.6       2259.575      27.052731       2259.575      27.052731       2259.575      27.052731
