# y_bbZ-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5     0.86698751     0.33660872     0.86698751     0.33660872     0.86698751     0.33660872
           -4.9      3.7178071        1.47883      3.7178071        1.47883      3.7178071        1.47883
           -4.8      7.7730647      1.1625551      7.7730647      1.1625551      7.7730647      1.1625551
           -4.7      29.710736       3.587812      29.710736       3.587812      29.710736       3.587812
           -4.6      61.605529      3.6972956      61.605529      3.6972956      61.605529      3.6972956
           -4.5      132.71528      6.1417586      132.71528      6.1417586      132.71528      6.1417586
           -4.4      237.63385      7.0668749      237.63385      7.0668749      237.63385      7.0668749
           -4.3      416.23806      11.511445      416.23806      11.511445      416.23806      11.511445
           -4.2      649.47573      12.349752      649.47573      12.349752      649.47573      12.349752
           -4.1      986.88194      16.494027      986.88194      16.494027      986.88194      16.494027
             -4      1319.5761      15.354974      1319.5761      15.354974      1319.5761      15.354974
           -3.9      1788.0409      19.181946      1788.0409      19.181946      1788.0409      19.181946
           -3.8      2229.6201      23.591552      2229.6201      23.591552      2229.6201      23.591552
           -3.7      2704.0514      26.703963      2704.0514      26.703963      2704.0514      26.703963
           -3.6      3218.8712      26.514595      3218.8712      26.514595      3218.8712      26.514595
           -3.5      3740.1594      26.353934      3740.1594      26.353934      3740.1594      26.353934
           -3.4      4222.2893      28.869132      4222.2893      28.869132      4222.2893      28.869132
           -3.3      4753.7183      29.641426      4753.7183      29.641426      4753.7183      29.641426
           -3.2       5196.015      31.289728       5196.015      31.289728       5196.015      31.289728
           -3.1      5680.5053      34.068684      5680.5053      34.068684      5680.5053      34.068684
             -3      6059.3302      33.511166      6059.3302      33.511166      6059.3302      33.511166
           -2.9      6446.8986      35.703438      6446.8986      35.703438      6446.8986      35.703438
           -2.8      6779.1811       39.04568      6779.1811       39.04568      6779.1811       39.04568
           -2.7      7174.9244      41.977991      7174.9244      41.977991      7174.9244      41.977991
           -2.6      7340.7927      37.295444      7340.7927      37.295444      7340.7927      37.295444
           -2.5      7722.1094      43.006294      7722.1094      43.006294      7722.1094      43.006294
           -2.4      7897.6888      42.525561      7897.6888      42.525561      7897.6888      42.525561
           -2.3      8118.3101       44.36315      8118.3101       44.36315      8118.3101       44.36315
           -2.2      8295.5147      45.244405      8295.5147      45.244405      8295.5147      45.244405
           -2.1      8443.0552       46.11876      8443.0552       46.11876      8443.0552       46.11876
             -2      8591.3047       47.27434      8591.3047       47.27434      8591.3047       47.27434
           -1.9      8654.5821      46.825445      8654.5821      46.825445      8654.5821      46.825445
           -1.8      8810.7337      45.536914      8810.7337      45.536914      8810.7337      45.536914
           -1.7      8819.9416       44.73252      8819.9416       44.73252      8819.9416       44.73252
           -1.6      8960.2177       46.12718      8960.2177       46.12718      8960.2177       46.12718
           -1.5        8985.94      47.525751        8985.94      47.525751        8985.94      47.525751
           -1.4      8988.2576      45.538766      8988.2576      45.538766      8988.2576      45.538766
           -1.3      9084.9283      47.767005      9084.9283      47.767005      9084.9283      47.767005
           -1.2       9132.459      47.479066       9132.459      47.479066       9132.459      47.479066
           -1.1      9028.9883      48.074003      9028.9883      48.074003      9028.9883      48.074003
             -1      9142.3917      49.822135      9142.3917      49.822135      9142.3917      49.822135
           -0.9      9182.2517      47.243098      9182.2517      47.243098      9182.2517      47.243098
           -0.8      9090.0246      45.960508      9090.0246      45.960508      9090.0246      45.960508
           -0.7      9141.2801      48.162522      9141.2801      48.162522      9141.2801      48.162522
           -0.6      9229.0188      49.191999      9229.0188      49.191999      9229.0188      49.191999
           -0.5      9209.5577      47.167174      9209.5577      47.167174      9209.5577      47.167174
           -0.4      9298.9104      53.186026      9298.9104      53.186026      9298.9104      53.186026
           -0.3       9127.403      45.530235       9127.403      45.530235       9127.403      45.530235
           -0.2      9212.5392       48.24099      9212.5392       48.24099      9212.5392       48.24099
           -0.1      9297.9494      49.698509      9297.9494      49.698509      9297.9494      49.698509
              0      9190.4182      47.099928      9190.4182      47.099928      9190.4182      47.099928
            0.1      9128.1181      45.669442      9128.1181      45.669442      9128.1181      45.669442
            0.2      9198.1739       52.87662      9198.1739       52.87662      9198.1739       52.87662
            0.3      9176.4748      49.499303      9176.4748      49.499303      9176.4748      49.499303
            0.4      9226.2766      50.527061      9226.2766      50.527061      9226.2766      50.527061
            0.5       9157.798      48.254561       9157.798      48.254561       9157.798      48.254561
            0.6      9207.7584      50.836703      9207.7584      50.836703      9207.7584      50.836703
            0.7      9184.2199      49.655686      9184.2199      49.655686      9184.2199      49.655686
            0.8      9117.2672      47.236295      9117.2672      47.236295      9117.2672      47.236295
            0.9       9025.922      47.764877       9025.922      47.764877       9025.922      47.764877
              1      9088.4394      46.977132      9088.4394      46.977132      9088.4394      46.977132
            1.1      9034.4208       46.45943      9034.4208       46.45943      9034.4208       46.45943
            1.2      9063.0014        49.3411      9063.0014        49.3411      9063.0014        49.3411
            1.3      8984.1029      46.196799      8984.1029      46.196799      8984.1029      46.196799
            1.4      8951.3082      47.585383      8951.3082      47.585383      8951.3082      47.585383
            1.5      8918.1923      47.100457      8918.1923      47.100457      8918.1923      47.100457
            1.6      8906.0527      49.216308      8906.0527      49.216308      8906.0527      49.216308
            1.7      8658.4645      43.875399      8658.4645      43.875399      8658.4645      43.875399
            1.8      8634.9726      45.989944      8634.9726      45.989944      8634.9726      45.989944
            1.9       8555.837      46.441329       8555.837      46.441329       8555.837      46.441329
