#  y_bbZ-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5    0.084449802    0.059971357    0.084449802    0.059971357    0.084449802    0.059971357
           -4.4              0              0              0              0              0              0
           -4.3   -0.013070866    0.013070213   -0.013070866    0.013070213   -0.013070866    0.013070213
           -4.2      2.1573435      1.1408498      2.1573435      1.1408498      2.1573435      1.1408498
           -4.1      5.3341576      4.6348073      5.3341576      4.6348073      5.3341576      4.6348073
             -4      4.6439921      1.9668159      4.6439921      1.9668159      4.6439921      1.9668159
           -3.9      13.688414      5.2988443      13.688414      5.2988443      13.688414      5.2988443
           -3.8      16.226206      4.0958965      16.226206      4.0958965      16.226206      4.0958965
           -3.7      18.678365      3.2183282      18.678365      3.2183282      18.678365      3.2183282
           -3.6       32.39463      3.5156046       32.39463      3.5156046       32.39463      3.5156046
           -3.5      46.198088      5.7786613      46.198088      5.7786613      46.198088      5.7786613
           -3.4      55.990975      10.302248      55.990975      10.302248      55.990975      10.302248
           -3.3      89.444562      9.5889571      89.444562      9.5889571      89.444562      9.5889571
           -3.2      106.99903      6.8274367      106.99903      6.8274367      106.99903      6.8274367
           -3.1      129.56772      9.7198067      129.56772      9.7198067      129.56772      9.7198067
             -3      176.21402      8.8451536      176.21402      8.8451536      176.21402      8.8451536
           -2.9      196.46717      8.5848056      196.46717      8.5848056      196.46717      8.5848056
           -2.8      261.51229      14.279913      261.51229      14.279913      261.51229      14.279913
           -2.7      287.80036      10.027077      287.80036      10.027077      287.80036      10.027077
           -2.6      313.49384      10.006916      313.49384      10.006916      313.49384      10.006916
           -2.5      367.15684      12.514422      367.15684      12.514422      367.15684      12.514422
           -2.4      410.23314      14.992722      410.23314      14.992722      410.23314      14.992722
           -2.3      453.55135       17.39032      453.55135       17.39032      453.55135       17.39032
           -2.2      475.94442      12.561773      475.94442      12.561773      475.94442      12.561773
           -2.1      523.70047       15.68682      523.70047       15.68682      523.70047       15.68682
             -2      575.06593      19.192791      575.06593      19.192791      575.06593      19.192791
           -1.9      559.68233      13.512797      559.68233      13.512797      559.68233      13.512797
           -1.8       587.5672      14.382159       587.5672      14.382159       587.5672      14.382159
           -1.7      642.31165      15.219483      642.31165      15.219483      642.31165      15.219483
           -1.6      658.73635      14.632675      658.73635      14.632675      658.73635      14.632675
           -1.5      691.30717      17.885925      691.30717      17.885925      691.30717      17.885925
           -1.4      672.54619      17.565385      672.54619      17.565385      672.54619      17.565385
           -1.3      694.43232      13.993523      694.43232      13.993523      694.43232      13.993523
           -1.2      719.72255      15.849707      719.72255      15.849707      719.72255      15.849707
           -1.1      714.54487      17.327723      714.54487      17.327723      714.54487      17.327723
             -1      771.35866      22.006284      771.35866      22.006284      771.35866      22.006284
           -0.9      735.06583      16.081606      735.06583      16.081606      735.06583      16.081606
           -0.8      756.14717      18.841437      756.14717      18.841437      756.14717      18.841437
           -0.7      731.60445      17.663318      731.60445      17.663318      731.60445      17.663318
           -0.6      764.60187      17.677609      764.60187      17.677609      764.60187      17.677609
           -0.5      746.50892      15.413192      746.50892      15.413192      746.50892      15.413192
           -0.4      774.02852      17.490558      774.02852      17.490558      774.02852      17.490558
           -0.3       742.9263      13.586514       742.9263      13.586514       742.9263      13.586514
           -0.2       788.3722      19.164921       788.3722      19.164921       788.3722      19.164921
           -0.1      795.69337      17.910087      795.69337      17.910087      795.69337      17.910087
              0      749.28309      16.797386      749.28309      16.797386      749.28309      16.797386
            0.1      736.36581      14.729522      736.36581      14.729522      736.36581      14.729522
            0.2      766.59673      19.561146      766.59673      19.561146      766.59673      19.561146
            0.3      739.38916      18.212313      739.38916      18.212313      739.38916      18.212313
            0.4      787.91302      19.886256      787.91302      19.886256      787.91302      19.886256
            0.5      764.88082      17.037944      764.88082      17.037944      764.88082      17.037944
            0.6      746.58503      17.767191      746.58503      17.767191      746.58503      17.767191
            0.7       749.9785      17.494349       749.9785      17.494349       749.9785      17.494349
            0.8       724.3241      16.374698       724.3241      16.374698       724.3241      16.374698
            0.9      702.46566      14.070075      702.46566      14.070075      702.46566      14.070075
