#   y_j1-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4              0              0              0              0              0              0
           -4.3              0              0              0              0              0              0
           -4.2              0              0              0              0              0              0
           -4.1              0              0              0              0              0              0
             -4              0              0              0              0              0              0
           -3.9    0.038312991    0.038311075    0.038312991    0.038311075    0.038312991    0.038311075
           -3.8     0.29851378     0.12981443     0.29851378     0.12981443     0.29851378     0.12981443
           -3.7     0.48711516     0.25286755     0.48711516     0.25286755     0.48711516     0.25286755
           -3.6     0.55235039     0.16677231     0.55235039     0.16677231     0.55235039     0.16677231
           -3.5      4.5187696       2.878771      4.5187696       2.878771      4.5187696       2.878771
           -3.4      4.0508425      1.2717501      4.0508425      1.2717501      4.0508425      1.2717501
           -3.3      4.2236062     0.47446602      4.2236062     0.47446602      4.2236062     0.47446602
           -3.2      9.4029891      2.2306829      9.4029891      2.2306829      9.4029891      2.2306829
           -3.1       9.711931      0.8119393       9.711931      0.8119393       9.711931      0.8119393
             -3      17.355059      1.4078032      17.355059      1.4078032      17.355059      1.4078032
           -2.9      22.783652      2.2785592      22.783652      2.2785592      22.783652      2.2785592
           -2.8      30.666448      2.7818002      30.666448      2.7818002      30.666448      2.7818002
           -2.7      45.337413      4.3881564      45.337413      4.3881564      45.337413      4.3881564
           -2.6      50.177819      2.9840517      50.177819      2.9840517      50.177819      2.9840517
           -2.5      60.258197      6.7352871      60.258197      6.7352871      60.258197      6.7352871
           -2.4      79.264803      7.1909954      79.264803      7.1909954      79.264803      7.1909954
           -2.3      84.307952      4.8178179      84.307952      4.8178179      84.307952      4.8178179
           -2.2      105.12081      6.1575231      105.12081      6.1575231      105.12081      6.1575231
           -2.1      115.92001      8.1629439      115.92001      8.1629439      115.92001      8.1629439
             -2      137.46386      8.7007367      137.46386      8.7007367      137.46386      8.7007367
           -1.9      135.03243      5.3379788      135.03243      5.3379788      135.03243      5.3379788
           -1.8      162.66533      10.318022      162.66533      10.318022      162.66533      10.318022
           -1.7      173.58914      10.101658      173.58914      10.101658      173.58914      10.101658
           -1.6      170.62474      8.4301275      170.62474      8.4301275      170.62474      8.4301275
           -1.5      184.15959       8.773559      184.15959       8.773559      184.15959       8.773559
           -1.4      202.33367      8.5751455      202.33367      8.5751455      202.33367      8.5751455
           -1.3      198.99697      8.9532695      198.99697      8.9532695      198.99697      8.9532695
           -1.2      217.63851      9.5744358      217.63851      9.5744358      217.63851      9.5744358
           -1.1      223.77657      9.5087417      223.77657      9.5087417      223.77657      9.5087417
             -1      236.15183       10.00785      236.15183       10.00785      236.15183       10.00785
           -0.9      238.86987      12.306414      238.86987      12.306414      238.86987      12.306414
           -0.8       240.5837      11.597397       240.5837      11.597397       240.5837      11.597397
           -0.7      264.73764      12.669623      264.73764      12.669623      264.73764      12.669623
           -0.6      262.11398       12.15524      262.11398       12.15524      262.11398       12.15524
           -0.5      266.19381      13.235273      266.19381      13.235273      266.19381      13.235273
           -0.4       265.1193      11.250098       265.1193      11.250098       265.1193      11.250098
           -0.3      261.52574      10.604724      261.52574      10.604724      261.52574      10.604724
           -0.2      284.79971      14.444537      284.79971      14.444537      284.79971      14.444537
           -0.1      275.48247      12.234566      275.48247      12.234566      275.48247      12.234566
              0      277.86762      13.370417      277.86762      13.370417      277.86762      13.370417
            0.1       279.4703      13.130255       279.4703      13.130255       279.4703      13.130255
            0.2      269.62886      14.324861      269.62886      14.324861      269.62886      14.324861
            0.3      272.09714      14.296469      272.09714      14.296469      272.09714      14.296469
            0.4      265.33963      12.935694      265.33963      12.935694      265.33963      12.935694
            0.5      272.37778      14.445045      272.37778      14.445045      272.37778      14.445045
            0.6      262.54607      14.278535      262.54607      14.278535      262.54607      14.278535
            0.7      261.17557      13.036106      261.17557      13.036106      261.17557      13.036106
            0.8      272.93092      19.486132      272.93092      19.486132      272.93092      19.486132
            0.9      234.26815       11.44043      234.26815       11.44043      234.26815       11.44043
              1       236.3413      10.675536       236.3413      10.675536       236.3413      10.675536
            1.1      208.74557      7.8868263      208.74557      7.8868263      208.74557      7.8868263
