#  pt_bb-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      3.4198297    0.033561582      2.7042438    0.026586972      4.4518388    0.043886526
              5      8.3608116    0.053788739      6.6452493      0.0427936       10.81849    0.069948617
             10      10.370958    0.060496456      8.2993007     0.04843756      13.311101    0.078046346
             15      10.538673    0.059502339       8.483754    0.047906293      13.431054    0.076258443
             20      10.102591    0.057549932       8.176003    0.046621797      12.793915     0.07328666
             25      9.4789687     0.05561031      7.7098903    0.045250285      11.932177    0.070440923
             30      8.8191162    0.053690323      7.1917691    0.043815473      11.067133    0.067730986
             35      8.1638461    0.051549322      6.6930029    0.042296364      10.179693    0.064643967
             40      7.7225175      0.0501883      6.3520047    0.041285401      9.5920172    0.062708876
             45      7.3096633    0.055058835       6.031014    0.044952892      9.0457127    0.069290772
             50       6.853698    0.046817498      5.6649985    0.038789665      8.4638395    0.058315089
             55      6.5454868    0.046005712      5.4236857    0.038380398       8.058545    0.057435228
             60      6.2403224    0.046620157      5.1810624    0.038661222      7.6642063    0.058136849
             65      5.9489348    0.044119517       4.937462    0.036615242      7.3093307    0.054585814
             70      5.6599722    0.042610475      4.7023888    0.035423188      6.9457361    0.052578248
             75      5.4475486    0.041831344      4.5253869    0.034765288      6.6862402    0.051664548
             80      5.3004705    0.041609736      4.4024852    0.034565404      6.5063252    0.051446453
             85       5.095927    0.040613788      4.2332491    0.033887643      6.2539029    0.050355955
             90      4.8654989    0.039770697       4.034189    0.032980331      5.9846165    0.049328159
             95      4.7280186    0.038815777      3.9208668    0.032281245      5.8172016    0.048182259
            100      4.5383754    0.038182496      3.7522498    0.031662985      5.6101624    0.047804106
            105      4.3640327    0.037489386      3.6021857    0.031110196      5.4099212    0.046979465
            110      4.1544935    0.036674998      3.4152918    0.030223349      5.1723368    0.045957273
            115      4.1073211    0.036097124      3.3674111    0.029706299      5.1289148    0.045340865
            120      3.9470863    0.035535485      3.2237716    0.029127726       4.949089    0.044817063
            125      3.8503043    0.040358124      3.1313185    0.032495451      4.8491674    0.051695228
            130      3.6761734    0.041712231       2.977555      0.0333545      4.6502865    0.053746779
            135      3.5145692    0.033641434      2.8335149    0.027214827      4.4682511    0.043009178
            140      3.3966485    0.032963539      2.7315009    0.026596682      4.3296079    0.042255519
            145        3.32216    0.034296919      2.6606436    0.027502357      4.2528763    0.044184814
            150      3.1375935    0.032532902      2.5072335    0.026040724      4.0261856    0.042005017
            155      2.9288284    0.031581078      2.3325596    0.025216507      3.7712575    0.040884724
            160      2.7492854    0.029596263       2.179462    0.023528271      3.5571472    0.038514545
            165      2.6686404    0.030019507      2.1141263    0.023820167      3.4549131    0.039106261
            170      2.5484201    0.028607208       2.015566    0.022693261       3.304752     0.03729044
            175      2.3550718    0.027341766      1.8589379    0.021660672      3.0603449    0.035693026
            180      2.2091441    0.026567494      1.7368475    0.020962213      2.8826146    0.034867736
            185      2.0817841    0.026260071      1.6335294    0.020676321      2.7215879    0.034460067
            190       1.914746       0.024638      1.5021761    0.019404483      2.5038321     0.03238163
            195      1.8823593    0.024475245       1.473132    0.019215436      2.4678791    0.032222165
            200      1.7470463    0.023681392      1.3667898    0.018579124       2.291079    0.031196731
            205      1.6684057    0.023014468      1.3018792    0.018016734      2.1936754     0.03037806
            210      1.5728034    0.022486053      1.2242144    0.017558202      2.0730944    0.029742458
            215      1.4316306    0.021384982      1.1157324    0.016717289      1.8848694     0.02827549
            220      1.3379741    0.020677328      1.0388456    0.016106034       1.768293    0.027422755
            225       1.240785    0.019851418     0.96325082    0.015460651       1.639819    0.026326145
            230       1.190316    0.019503954     0.92424081    0.015190485      1.5729681    0.025871592
            235      1.1176958    0.018820752     0.86298226    0.014577614      1.4855354     0.02509342
            240      1.0668467    0.018460447     0.82561045    0.014338542      1.4146282    0.024567668
            245     0.98211706    0.018146252     0.75979809    0.014099025      1.3027345    0.024124063
            250     0.92727864    0.029687011     0.71508656    0.023347006      1.2339698    0.038661102
            255     0.88977327    0.016800616      0.6877769       0.013038       1.181577    0.022407351
            260     0.80802462       0.015993     0.62356182    0.012373277      1.0746511    0.021356743
            265     0.77670772    0.015976445      0.5984919    0.012338807      1.0345577    0.021366164
            270     0.75542785    0.015522269     0.58086234    0.011969029      1.0082725    0.020783104
            275     0.66604174      0.0145144     0.51304908    0.011218067     0.88758463    0.019409667
            280      0.6428878    0.014283958     0.49457989    0.011020643     0.85783821    0.019126514
            285     0.59066347    0.013712463     0.45327926    0.010553448     0.78995201    0.018395113
            290     0.56558214    0.013515605     0.43279403     0.01036542     0.75861248    0.018189276
            295     0.52274707    0.014245562     0.40042948    0.010969191     0.70052551    0.019066159
            300       0.495574    0.012618638     0.38002019   0.0097091288     0.66367926    0.017100601
            305     0.48988591    0.012482021     0.37346796   0.0095391322     0.65987316    0.016864163
            310     0.44734293    0.015094249      0.3426524    0.011494741     0.59947054     0.02039264
            315     0.40768398    0.011549878      0.3103516   0.0088174988     0.54971134    0.015612084
            320     0.39621373    0.011198192     0.30168425   0.0085463266      0.5341627    0.015141989
            325     0.36178447    0.010779278     0.27743972   0.0082953725      0.4842837    0.014473608
            330     0.34520607    0.010472038     0.26267779   0.0079889575     0.46576082    0.014166869
            335     0.32012852    0.010090987     0.24445208   0.0077275524      0.4304383      0.0136184
            340     0.33297982    0.010263089     0.25350566   0.0078363483      0.4490635    0.013881247
            345       0.286092   0.0095510912     0.21811998   0.0073019236     0.38531325    0.012903966
            350      0.2640007   0.0091409696     0.20040311    0.006956197     0.35703337    0.012394506
            355     0.26515219   0.0091802823     0.20219421   0.0070222838     0.35699652    0.012399197
            360     0.26103212   0.0090935918     0.19817439   0.0069218669      0.3530613    0.012334256
            365     0.23009437    0.008559881     0.17589111   0.0065611448     0.30907046    0.011540315
            370     0.22476769   0.0086173475     0.17153585   0.0066056724     0.30245435    0.011621541
            375     0.20884295   0.0081672448     0.15868772   0.0062271445     0.28230411     0.01107134
            380     0.19859388   0.0081414247     0.15126471   0.0062220208     0.26775878     0.01100043
            385     0.19151744   0.0078438659     0.14433165   0.0059204372     0.26089313    0.010715043
            390     0.17138532   0.0074031539     0.12974935   0.0056166878     0.23249967    0.010075626
            395     0.17538974   0.0074454496     0.13298594   0.0056629825     0.23756412    0.010115165
            400     0.15563756   0.0070321371     0.11789454   0.0053337852     0.21095261   0.0095742185
            405     0.15568463   0.0070396207     0.11777574   0.0053467933     0.21135648   0.0096185551
            410      0.1377162   0.0065950921     0.10358085   0.0049729936     0.18801526   0.0090257716
            415     0.12677716    0.006347976     0.09583022   0.0048124279      0.1722179   0.0086470503
            420     0.13028462   0.0064478866    0.098453238   0.0048862513     0.17710279   0.0087923383
            425     0.12410559   0.0062758422    0.094019976   0.0047617784     0.16830843   0.0085513831
            430     0.11635941   0.0060835263    0.087332333   0.0045745043     0.15921738   0.0083470306
            435      0.1121407   0.0059515712    0.084663377   0.0045058388     0.15254672   0.0081172237
            440    0.097894998   0.0055955104    0.074402233   0.0042643151     0.13240638   0.0076135504
            445     0.10010049   0.0057881842     0.07550441   0.0043905027     0.13631709   0.0078778187
            450     0.10780743    0.005944602    0.080809412   0.0044740857     0.14771063   0.0081439362
            455    0.082126851   0.0051112672    0.061999408   0.0038691372     0.11179924   0.0069795871
            460     0.10015736   0.0061202278    0.075569324   0.0046290974     0.13634771   0.0083412079
            465    0.082857559   0.0051395284    0.062586788   0.0038750343      0.1127311   0.0070537676
            470    0.073579144   0.0048200662    0.055372965    0.003636287     0.10042536   0.0065939064
            475    0.077964258   0.0049783713    0.058891629   0.0037719621     0.10604987   0.0067891062
            480    0.074526515   0.0048715178     0.05587026   0.0036529377     0.10217095    0.006706522
            485     0.06785956   0.0046469724    0.051383441   0.0035316002    0.092110732    0.006330319
            490    0.061579112   0.0044095264    0.046115198   0.0033112333    0.084481104   0.0060651388
            495    0.056149308    0.004528951    0.042025018   0.0034189387    0.077061112   0.0061838537
            500    0.062526483   0.0044433302    0.046921072   0.0033441922    0.085634566   0.0061022333
            505    0.063623577   0.0045120571    0.047618303   0.0033805162    0.087326322   0.0062154032
            510     0.05436457   0.0041453311     0.04064116   0.0031070527    0.074759768     0.00571401
            515    0.055728667   0.0042031312    0.041723425   0.0031548914    0.076529812   0.0057866739
            520     0.05021066   0.0039817578    0.037382417   0.0029703007    0.069266154   0.0055029404
            525    0.047368547   0.0038674168    0.035506098   0.0029093852    0.064943073   0.0053197895
            530    0.042631693   0.0036960272    0.031847307    0.002759965    0.058666939   0.0051101044
            535     0.04113515   0.0036085392     0.03077531   0.0027079366     0.05653888   0.0049747375
            540    0.043546539   0.0037812814    0.032356319   0.0028183848    0.060200712    0.005229909
            545    0.038842209   0.0035021061    0.029304026   0.0026509609    0.052936247   0.0047879274
            550     0.04168389   0.0037093977    0.030732157   0.0027446749    0.058078495   0.0051621705
            555     0.03031587   0.0030939426    0.022501793   0.0023000158    0.041938824   0.0042864478
            560    0.037263257   0.0034301777    0.028071645   0.0025927712    0.050820584   0.0046937988
            565    0.031936759    0.003177935    0.023878543   0.0023815638    0.043924698   0.0043801224
            570     0.02968429   0.0030615444    0.022008667   0.0022741332    0.041147595   0.0042511972
            575    0.025894806    0.002859446    0.019311701   0.0021385151    0.035701537   0.0039528967
            580    0.033473774   0.0032510916    0.025027643   0.0024377478    0.046034014    0.004483452
            585     0.03000008   0.0030777829    0.022297255   0.0022922715     0.04147627   0.0042635938
            590    0.026842177   0.0029112904    0.019618968   0.0021297935    0.037708291   0.0040931295
            595    0.028736919   0.0030122937    0.021331997   0.0022414781      0.0398101   0.0041822385
            600    0.022736903   0.0026794245    0.016740664   0.0019767224    0.031735014   0.0037467687
            605    0.019263209   0.0024662738    0.014266883   0.0018308462     0.02672124   0.0034284381
            610    0.022736903    0.002679432    0.017050092   0.0020158843    0.031172965   0.0036852778
            615    0.021473741   0.0026039396    0.016069412   0.0019553652    0.029501857   0.0035892098
            620    0.020577143   0.0028576065    0.015296831   0.0021301202    0.028433966   0.0039463479
            625    0.018315838   0.0024048671    0.013481304   0.0017730226    0.025566611   0.0033619071
            630       0.019579   0.0024864111     0.01452573   0.0018522414    0.027151277   0.0034606181
            635    0.019263209   0.0024662779    0.014293581   0.0018345619    0.026696343   0.0034259689
            640    0.014145842   0.0021468487    0.010533405   0.0016015634    0.019517407   0.0029687131
            645     0.02021058   0.0025261962    0.015082865   0.0018915243    0.027874934   0.0034950757
            650    0.015157935   0.0021877501    0.011084498   0.0016021028    0.021309804   0.0030795894
            655    0.016736887   0.0022988689        0.01244    0.001712941    0.023157167   0.0031883979
            660    0.015962913   0.0024377311    0.011929228   0.0018383882    0.021947763   0.0033326756
            665    0.012947403    0.002070672   0.0097218808   0.0015544245    0.017741737   0.0028553961
            670    0.011052661   0.0018681473   0.0081016807   0.0013717133    0.015499896   0.0026238467
            675    0.015157935   0.0021877501    0.011233461   0.0016254078    0.021032349   0.0030427013
            680    0.015473725   0.0022104217    0.011637839   0.0016677888    0.021140144   0.0030295719
            685    0.012315822   0.0019720062   0.0090287315   0.0014488438    0.017285106   0.0027734428
            690    0.011052661    0.001868142   0.0082148779   0.0013919117     0.01528998   0.0025903389
            695    0.012315822   0.0020219386   0.0093929412   0.0015454317    0.016632997   0.0027507877
            700     0.01042108   0.0018139865   0.0076110764   0.0013273215     0.01468056   0.0025597766
            705    0.010736871   0.0018412661   0.0080023289   0.0013768336    0.014809908    0.002547649
            710    0.012000032   0.0019465649   0.0088496438   0.0014396173    0.016739624   0.0027225823
            715    0.011368451   0.0018946472   0.0084379112    0.001409158    0.015742113    0.002629031
            720    0.010736871   0.0018412661    0.007902393   0.0013575502    0.014986515   0.0025745547
            725    0.010736871   0.0018412661   0.0079944298   0.0013751708    0.014829436   0.0025507388
            730   0.0088421289   0.0016709217   0.0065639216   0.0012457152    0.012283577   0.0023300759
            735   0.0072631773   0.0015788726   0.0053280032   0.0011612336    0.010190836   0.0022147521
            740     0.01042108   0.0018139865   0.0077603441   0.0013573159    0.014396671   0.0025173491
            745    0.006000016   0.0013764292   0.0044622969   0.0010272906   0.0082987035   0.0019096653
            750   0.0097894998   0.0017581582   0.0071198719   0.0012805309    0.013844338   0.0024899808
            755   0.0072631773   0.0015144014   0.0054854342   0.0011502863   0.0098917727   0.0020743921
            760    0.006947387   0.0014811138    0.005179992   0.0011074292   0.0095717967   0.0020464503
            765   0.0056842257   0.0013397179   0.0041571348  0.00098140235   0.0079861865   0.0018851409
            770   0.0047368547   0.0012229895   0.0035057303  0.00090764816   0.0065830492   0.0017039645
            775   0.0044210644   0.0011815201   0.0033282113  0.00089251698   0.0060398639     0.00161958
            780   0.0056842257   0.0013397179   0.0041122769  0.00096928042   0.0080682993   0.0019017686
            785   0.0037894838    0.001093875   0.0027589516  0.00079739937   0.0053536535   0.0015472905
            790   0.0075789676   0.0015469729   0.0057679712   0.0011823328    0.010248003    0.002101163
            795   0.0041052741   0.0011385412   0.0031357743  0.00087285764    0.005524986   0.0015384289
            800   0.0075789676   0.0015469729   0.0057997999    0.001191723    0.010187747   0.0020940548
            805   0.0041052741   0.0011385412   0.0029857943  0.00082925394   0.0058081312   0.0016128501
            810   0.0047368547   0.0012229895    0.003690108  0.00095788458   0.0062518687   0.0016245727
            815   0.0034736935   0.0010473056   0.0025240256  0.00076159101   0.0049105802   0.0014818057
            820   0.0041052741   0.0011385412   0.0031781272   0.0008863307   0.0054444258   0.0015196132
            825   0.0041052741   0.0011385412   0.0030407603  0.00084623083   0.0057102841   0.0015887052
            830   0.0050526451   0.0012630981   0.0037074029  0.00092880818   0.0070794718   0.0017731509
            835   0.0044210644   0.0011815201   0.0032293477  0.00086462982   0.0062243617   0.0016659515
            840   0.0044210644   0.0011815201   0.0032326051  0.00086502943   0.0062115566   0.0016620632
            845   0.0037894838    0.001093875    0.002747499  0.00079432815   0.0053793838   0.0015553404
            850   0.0034736935   0.0010473056   0.0025538215  0.00077268412   0.0048710604   0.0014737627
            855   0.0025263225  0.00089314523   0.0019303802  0.00068414061     0.00338509   0.0012000286
            860   0.0053684354   0.0013019717   0.0039367267  0.00095693197   0.0075285474   0.0018296027
            865   0.0022105322  0.00083546087   0.0016261464  0.00061601336   0.0030947739   0.0011720191
            870   0.0037894838    0.001093875   0.0027828251  0.00080552937   0.0053045778   0.0015352518
            875   0.0037894838    0.001093875   0.0028029452  0.00081187665   0.0052807043   0.0015292689
            880   0.0018947419  0.00077348646   0.0013409604  0.00054744419   0.0027520528   0.0011235359
            885   0.0028421128  0.00094732358   0.0020481633  0.00068276927   0.0040489556   0.0013497982
            890   0.0028421128  0.00094732358   0.0020285714  0.00067623541   0.0040910524    0.001363829
            895   0.0034736935   0.0010473056   0.0024940696  0.00075201857   0.0049666267   0.0014975918
            900   0.0025263225  0.00089314523   0.0018289076  0.00064669564   0.0035806082   0.0012661565
            905   0.0022105322  0.00083546087   0.0015940136  0.00060251261   0.0031454102   0.0011889552
            910   0.0018947419  0.00077347358   0.0014441136  0.00059524701   0.0025604962   0.0010562813
            915   0.0031579032  0.00099856673   0.0023296439  0.00073789182    0.004397559   0.0013926612
            920   0.0025263225  0.00089314523   0.0018586315  0.00065838115   0.0035345658   0.0012519314
            925   0.0015789516  0.00070609331   0.0011729812    0.000526211   0.0021893718  0.00098206357
