#    pt_Z-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2.6814269     0.02915814      2.1644268    0.023573045      3.4021395    0.037139277
              5      7.9408878    0.050165643      6.4112923    0.040576101      10.072339    0.063875743
             10      13.030484     0.06435963       10.53803    0.052150723       16.49618    0.081900431
             15      17.951984    0.075822474      14.546927    0.061513792       22.67587    0.096202643
             20       22.78766     0.08538389       18.52228    0.069519952        28.6837     0.10818634
             25      27.326488    0.093228916      22.288216    0.076194277      34.260477     0.11760709
             30      31.694732     0.10061289      25.916534    0.082381318      39.622645     0.12640063
             35       35.85201     0.10717608      29.387212    0.087945963      44.693559     0.13428004
             40       39.76763     0.11298738      32.681724    0.092966938      49.425202      0.1412488
             45      43.846029     0.12147899      36.103225    0.099806795      54.371697     0.15204956
             50       48.02492     0.12506863      39.595142     0.10321744      59.464182     0.15604891
             55      51.239176     0.12925403      42.257159     0.10672777       63.42829     0.16187788
             60      53.239034     0.13141162      43.877439     0.10830374      65.963291     0.16410328
             65      53.359029     0.13250451      43.904366     0.10898708      66.249902     0.16599681
             70       51.25566      0.1361409      42.124406     0.11120829      63.732504     0.17166779
             75       47.62464     0.12689002      39.075427     0.10410003      59.337333     0.15940483
             80      43.374779     0.12248776      35.549894     0.10028487      54.115154     0.15439888
             85      39.209602     0.11253152      32.115539    0.092281273      48.956163     0.14154526
             90        34.9306      0.1058081      28.576576    0.086673662      43.675899      0.1331661
             95      31.119959     0.10005047      25.443097    0.081957635      38.939533     0.12609145
            100      27.585272    0.094850178      22.536825    0.077569101      34.546606      0.1196167
            105      24.476829    0.092471309      19.979767    0.075246769      30.684126     0.11723227
            110      21.634751    0.083869645      17.658856    0.068618472      27.122118     0.10617326
            115      19.195897    0.079436408      15.653669    0.064824592      24.090687     0.10044078
            120      17.035163     0.07399563      13.887554    0.060414985      21.385605    0.093354845
            125      15.098439    0.069734048      12.307289    0.056913137      18.957106    0.088014995
            130      13.319465    0.066412004      10.855812    0.054136977       16.72528    0.083931033
            135      11.789913    0.066931094      9.6090613    0.054299785      14.804443    0.085065963
            140      10.552468    0.058485739      8.5891109    0.047663793      13.271122     0.07395549
            145      9.3824777     0.05600093       7.634629    0.045569001      11.809991    0.071154398
            150      8.3416291    0.051793969      6.7798348    0.042224488      10.513065    0.065702204
            155      7.4101944    0.048782556      6.0168532    0.039717152      9.3491763    0.061968828
            160      6.7488554    0.046789933      5.4637981    0.037987453      8.5424783    0.059598688
            165      5.9917324    0.045922031      4.8529853     0.03720911      7.5804708    0.058760883
            170      5.4732798    0.042278921      4.4289361    0.034302148      6.9319137    0.053915762
            175      4.9150662    0.039859508      3.9674864    0.032277302      6.2412613    0.050960063
            180      4.3597809    0.037767229      3.5158679    0.030600229      5.5427215    0.048545949
            185      3.9623734    0.035892627      3.1913304    0.028987233      5.0439542    0.046000302
            190      3.6065189    0.033922134      2.9066691    0.027442979      4.5880112    0.043418851
            195      3.1863162     0.03199898      2.5553914    0.025749299       4.074724     0.04114318
            200      2.9605586     0.03093514      2.3792497    0.024938978      3.7777238    0.039741212
            205      2.6817228    0.029794726      2.1501683    0.023933096      3.4304195    0.038393463
            210      2.4080756    0.027847662      1.9319967    0.022422975      3.0789181    0.035890341
            215       2.270989    0.026915148      1.8173388    0.021615294      2.9114391     0.03470527
            220      1.9851253    0.025294049       1.587798    0.020293025      2.5462473    0.032677402
            225      1.8227621    0.028151394      1.4546364    0.022384819      2.3437336    0.036523452
            230      1.6847513     0.02318697      1.3459885    0.018591827      2.1635589    0.029947987
            235      1.5190269    0.022090089      1.2114945    0.017692803      1.9547589    0.028591978
            240       1.385207    0.021202317      1.1032699    0.016920187      1.7849523    0.027523904
            245      1.2883198    0.020245641      1.0258262    0.016184478      1.6606268     0.02624142
            250       1.175834    0.019424062     0.93593007    0.015492908      1.5163752    0.025245805
            255      1.0650418    0.018527241     0.84851026    0.014814994      1.3721231     0.02401411
            260      1.0060427    0.019269128     0.79949173    0.015307162      1.2995858    0.025089453
            265     0.88283999    0.016785398     0.70242624    0.013392561      1.1391851    0.021810164
            270     0.83899427    0.016370534     0.66291474    0.012984391      1.0905017    0.021384692
            275      0.7762571    0.016101908     0.61369976    0.012779433      1.0082449    0.021018154
            280      0.6909498    0.014875063     0.54776607    0.011818077      0.8948005    0.019486498
            285     0.64354249    0.014339471     0.50885382    0.011387274     0.83595779    0.018724976
            290     0.61012903    0.013968941     0.48173769    0.011066444     0.79375076    0.018285126
            295     0.58538991    0.013664505     0.46159112    0.010803483     0.76265789    0.017925478
            300     0.55823457    0.024925269     0.44185104    0.019393898     0.72414307     0.03283166
            305     0.49533625    0.013487352     0.39098738    0.010643466     0.64457668    0.017704757
            310     0.44085231    0.011866827     0.34890936   0.0094253539     0.57215911    0.015520867
            315     0.42395996    0.012383894     0.33402672   0.0097618872     0.55283373    0.016266682
            320     0.38671315    0.011171304     0.30576708   0.0088746418     0.50249644    0.014615457
            325      0.4027352    0.013174344       0.317982    0.010335202     0.52389891    0.017355985
            330     0.35744716    0.010651088     0.28208066   0.0084373507     0.46537025    0.013958758
            335     0.32534738    0.010340651     0.25577517   0.0081565034     0.42517827    0.013586158
            340     0.31051659    0.010642193     0.24449667   0.0083787956     0.40508645    0.014015661
            345     0.29932503   0.0097956869     0.23515643   0.0077301527     0.39151941    0.012878395
            350     0.25699626   0.0090857447     0.20224843   0.0071783662     0.33544294     0.01192035
            355     0.25037096    0.010791114     0.19710387   0.0084841806      0.3267594    0.014188638
            360     0.23283444   0.0087718222     0.18230618    0.006883645     0.30559793    0.011597142
            365     0.23345144   0.0086514028     0.18313321    0.006806681     0.30581143     0.01141346
            370     0.19771409    0.008265677     0.15563347   0.0065350903     0.25820585    0.010840309
            375     0.18465087   0.0076636849     0.14443185   0.0060217302     0.24280804    0.010128987
            380     0.17624644   0.0086431119     0.13847301    0.006743559     0.23064703    0.011473048
            385      0.1622076   0.0072341283     0.12759044   0.0057124639     0.21194659   0.0095091923
