#         pt_b2        central        num_err    min (scale)        num_err    max (scale)        num_err
            440   0.0087942057   0.0017126513   0.0073890116   0.0014412912    0.010602537   0.0020934152
            445    0.007022617   0.0015791778   0.0058791116   0.0013123651   0.0085158303   0.0019568281
            450    0.006000016   0.0013764292   0.0051640896   0.0011894122   0.0070314766   0.0016249742
            455   0.0022105322  0.00083546087   0.0019385034  0.00073502531   0.0025160624  0.00095675737
            460   0.0056842257   0.0013397179   0.0047013925   0.0011130575   0.0069894678   0.0016584237
            465   0.0031579032  0.00099856673   0.0028019848  0.00088789734   0.0035512685   0.0011276377
            470   0.0025263225  0.00089314523   0.0022505802   0.0007956875   0.0028238096  0.00099843366
            475   0.0037894838    0.001093875   0.0032356063  0.00093611335   0.0044687955   0.0012949606
            480   0.0025263225  0.00089314523   0.0021589756   0.0007656408   0.0029741576   0.0010568354
            485   0.0048644898   0.0013684396   0.0039704762   0.0011051582   0.0060708444   0.0017460286
            490   0.0037894838    0.001093875   0.0031844498  0.00092399478   0.0045707964   0.0013303851
            495   0.0018947419  0.00077348646   0.0016186235  0.00066232219   0.0022353582  0.00091615413
            500   0.0018947419  0.00077348646   0.0016186235  0.00066232219   0.0022353582  0.00091615413
