#  m_bbZ-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
              1              0              0              0              0              0              0
              2              0              0              0              0              0              0
              3              0              0              0              0              0              0
              4              0              0              0              0              0              0
              5              0              0              0              0              0              0
              6              0              0              0              0              0              0
              7              0              0              0              0              0              0
              8              0              0              0              0              0              0
              9              0              0              0              0              0              0
             10              0              0              0              0              0              0
             11              0              0              0              0              0              0
             12              0              0              0              0              0              0
             13              0              0              0              0              0              0
             14              0              0              0              0              0              0
             15              0              0              0              0              0              0
             16              0              0              0              0              0              0
             17              0              0              0              0              0              0
             18              0              0              0              0              0              0
             19              0              0              0              0              0              0
             20              0              0              0              0              0              0
             21              0              0              0              0              0              0
             22              0              0              0              0              0              0
             23              0              0              0              0              0              0
             24              0              0              0              0              0              0
             25              0              0              0              0              0              0
             26              0              0              0              0              0              0
             27              0              0              0              0              0              0
             28              0              0              0              0              0              0
             29              0              0              0              0              0              0
             30              0              0              0              0              0              0
             31              0              0              0              0              0              0
             32              0              0              0              0              0              0
             33              0              0              0              0              0              0
             34              0              0              0              0              0              0
             35              0              0              0              0              0              0
             36              0              0              0              0              0              0
             37              0              0              0              0              0              0
             38              0              0              0              0              0              0
             39              0              0              0              0              0              0
             40              0              0              0              0              0              0
             41              0              0              0              0              0              0
             42              0              0              0              0              0              0
             43              0              0              0              0              0              0
             44              0              0              0              0              0              0
             45              0              0              0              0              0              0
             46              0              0              0              0              0              0
             47              0              0              0              0              0              0
             48              0              0              0              0              0              0
             49              0              0              0              0              0              0
             50   0.0015789516   0.0015788726    0.001287555   0.0012874906   0.0019847938   0.0019846946
             51              0              0              0              0              0              0
             52              0              0              0              0              0              0
             53              0              0              0              0              0              0
             54   0.0015789516   0.0015788726   0.0013918768   0.0013918072   0.0018010404   0.0018009503
             55              0              0              0              0              0              0
             56              0              0              0              0              0              0
             57   0.0031579032   0.0022328631   0.0025016406   0.0017697184   0.0041218488   0.0029166967
             58   0.0015789516   0.0015788726   0.0014110844   0.0014110139   0.0017320928   0.0017320062
             59   0.0047368547   0.0027346876   0.0037803521   0.0021832841   0.0061251301   0.0035382511
             60   0.0031579032   0.0022328631    0.002679872   0.0018968096   0.0037575831   0.0026626646
             61   0.0015789516   0.0015788726   0.0013821529   0.0013820838   0.0017929972   0.0017929075
             62   0.0031579032   0.0022328631   0.0026672269   0.0018864824   0.0037840736   0.0026772509
             63   0.0031579032   0.0022328631   0.0026306122   0.0018605065   0.0038590236   0.0027299385
             64   0.0063158063   0.0031577453    0.005297919   0.0026494623   0.0076440177   0.0038236253
             65   0.0015789516   0.0015788726    0.001310084   0.0013100184   0.0019402161   0.0019401191
             66   0.0031579032   0.0022328631   0.0026194077   0.0018521644   0.0038823128   0.0027452268
             67   0.0015789516   0.0015788726   0.0012687475    0.001268684   0.0020238096   0.0020237084
             68   0.0015789516   0.0015788726   0.0013060424   0.0013059772   0.0019487395   0.0019486421
             69   0.0031579032   0.0022328631   0.0028261706   0.0020001989   0.0034679871   0.0024583271
             70    0.011052661   0.0041773043    0.009080272    0.003434857    0.013766907   0.0052110966
             71   0.0047368547   0.0027346876    0.003582513   0.0020722117   0.0065181274   0.0037717265
             72   0.0078947579   0.0035304665   0.0064537416   0.0028922221   0.0098981994   0.0044423717
             73    0.012631613   0.0044657262   0.0099601039   0.0035264625    0.016566427   0.0058692548
             74    0.015789516   0.0049928336    0.012312205   0.0039042688    0.020980872    0.006659939
             75    0.014210564   0.0047366179    0.012223649    0.004084446    0.016612725   0.0055665436
             76   0.0063158063   0.0031577453   0.0024566228   0.0045072021   0.0081494999     0.00457479
             77    0.012631613   0.0044657262    0.010464506   0.0037021779    0.015563945   0.0055092603
             78    0.015789516   0.0049927837    0.012493357   0.0039617417    0.020616087   0.0065455614
             79    0.028421128   0.0066985893    0.023381192   0.0055188828    0.035344378   0.0083513509
             80    0.026842177   0.0065098586    0.022065186   0.0053638354    0.033414125   0.0081357683
             81    0.028421128    0.006698552    0.023166947   0.0054720413    0.035767987   0.0084598049
             82    0.025263225   0.0063154905    0.020960304   0.0052492729    0.031070268   0.0077917975
             83    0.026842177   0.0065098586    0.023108323   0.0056525163    0.031360704    0.007741674
             84    0.042631693   0.0082040628    0.035172549   0.0067842386    0.052856622    0.010210733
             85     0.03947379   0.0078943631    0.032669468   0.0065509531    0.048711084   0.0097863322
             86    0.052105402   0.0090699052    0.042905642   0.0074833956    0.064726131    0.011304425
             87    0.077368627    0.011052108    0.063671869   0.0091103779    0.096188755    0.013777736
             88    0.096316046    0.012331369    0.080859744    0.010434738     0.11663089    0.015147973
             89     0.10736871    0.013019698    0.089094918    0.010826938     0.13207911    0.016074842
             90     0.12000032    0.013764292    0.099890476    0.011479019     0.14696851    0.016912234
             91     0.24000064    0.019465623     0.20098039    0.016340432     0.29175518    0.023764323
             92      0.3521062    0.023577512      0.2931431    0.019662669     0.43136863    0.028969176
             93     0.54158039    0.029240917     0.45219764    0.024461467     0.66077955    0.035795535
             94     0.77862349    0.035065639     0.65270432       0.029462     0.94508976    0.042736578
             95     0.91813117    0.038094712     0.76780536    0.031916709       1.118012    0.046547567
             96      1.0310554    0.040345742     0.85980828    0.033697096       1.260269    0.049446717
             97      1.3503208    0.046285336      1.1393357    0.039030552       1.624884    0.056806237
             98      1.6050124    0.050409142       1.338922    0.042160395      1.9607515    0.061881312
             99      1.7847603    0.053266668      1.4927119    0.044589723      2.1731077    0.065103315
            100      1.9452828    0.055417351      1.6221372    0.046304513      2.3783116    0.067983838
            101      2.0748525    0.057265681      1.7286986    0.047798844      2.5393034    0.070314325
            102      2.2909415    0.060273704      1.9109205    0.050374365      2.7995675    0.074046529
            103      2.4935783    0.062787773      2.0825309    0.052552735      3.0427833     0.07699769
