#  pt_Z-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      361.31659     0.33164529      304.64789     0.27989516      435.16203     0.40319136
              5      843.49185     0.48948094      710.79295     0.41292567       1016.715     0.59540552
             10      959.29977     0.51750244      808.10107     0.43675308      1156.9385     0.63052846
             15      887.87536     0.50051593       747.7436      0.4221664      1071.2566     0.60955728
             20      762.13432     0.46831154      641.69558     0.39547498      919.91444     0.57203791
             25      634.95708     0.43224837      534.35539     0.36402361      766.95407     0.52667735
             30      521.89906     0.39645007      438.94085      0.3333747      630.93738     0.48352132
             35      428.07907     0.36001999      359.76467     0.30276611      518.05103     0.43921237
             40      350.59674     0.32766275      294.43238     0.27564577      424.71043     0.40090444
             45      288.06981     0.30053851      241.68757      0.2524551      349.42183     0.36919173
             50      237.97501     0.27194026      199.45779     0.22819794      289.04603     0.33317447
             55      196.29737     0.24812508      164.36125     0.20801966      238.73884     0.30461949
             60      163.09808     0.22655529      136.42192     0.18966131      198.63092     0.27819634
             65      135.49131     0.20754272      113.20536     0.17369417      165.24699     0.25584491
             70      113.55967     0.19513902      94.790255     0.16241278       138.6713     0.24146935
             75      95.078316     0.17492451      79.264657     0.14588844      116.28701     0.21587164
             80      79.904548     0.16248814      66.563801     0.13529243      97.827611      0.2011214
             85      67.598065     0.14701344      56.275348     0.12259696      82.830135     0.18195882
             90      57.282953     0.13503681      47.608046     0.11237534      70.336028     0.16712662
             95      48.706285     0.12465822      40.464919     0.10374661        59.8347     0.15440003
            100      41.523716     0.11578044      34.474391    0.096200221      51.054848     0.14365345
            105      35.621903     0.10986816       29.55238    0.090948565        43.8386     0.13704706
            110      30.550628    0.099100331      25.341754    0.082437401      37.605088     0.12338178
            115      26.390583    0.092667412      21.866169    0.076843062      32.529365     0.11528518
            120      22.865001    0.085622866      18.938508    0.071024969       28.19577      0.1063712
            125      19.763819    0.079607633      16.353561    0.065952934      24.400998    0.098989888
            130      17.091075    0.074985979      14.149119     0.06209031       21.08925    0.093469106
            135      14.806998    0.073768606      12.250643    0.060696732      18.284511     0.09250392
            140      12.938803    0.064734626      10.690018    0.053535159      16.004739    0.080709903
            145      11.257837    0.060193669      9.3036775     0.04978583      13.920684    0.075116963
            150      9.8434523    0.056226801       8.129458    0.046502854      12.181331    0.070177052
            155      8.6065491    0.052451695      7.1096879    0.043377457      10.648031    0.065434939
            160       7.652538     0.04978729      6.3143572    0.041120445      9.4806836    0.062220931
            165      6.7179273    0.047000001      5.5431646     0.03883189      8.3225151    0.058860618
            170      6.0260021    0.044212677       4.971646    0.036513542      7.4669647    0.055284599
            175      5.2863421     0.04137483      4.3586626    0.034185647      6.5552292    0.051903374
            180      4.6188329    0.038851693      3.8069451    0.032147093       5.731878    0.048877641
            185      4.0909456    0.036435468      3.3640008    0.030024657      5.0899512    0.045721419
            190      3.6722673    0.034285498      3.0200784    0.028301854      4.5689613    0.043034323
            195      3.1635672    0.031943204      2.5920831     0.02623271      3.9524228    0.040241092
            200      2.8839826    0.030377847      2.3619742    0.024948308      3.6052789    0.038311808
            205      2.5994245    0.029381815      2.1255398    0.024045613      3.2551503    0.037185413
