# pt_bb-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      551.87759      0.4048039      466.57975     0.34242867      662.49304     0.49061025
              5      1150.6506     0.56117117      971.59283     0.47418938      1383.6814     0.68226099
             10      1123.7679     0.55572741      948.28735     0.46980287      1352.6537     0.67729996
             15      903.11959     0.50683874      761.90238     0.42806058      1087.5781     0.61725084
             20      682.85187       0.445615       576.1446     0.37660991      822.31334     0.54158637
             25      509.84034     0.39077911      430.18642     0.32995941      614.01735     0.47473035
             30      379.04267     0.33867143      319.84119     0.28607221      456.51441     0.41084159
             35      285.29461      0.2980155      240.84542       0.251729      343.44049     0.36251153
             40      216.12424     0.25876285      182.45408     0.21904719       260.1961     0.31492147
             45      165.30626     0.22696597      139.52505     0.19200518      199.08434     0.27593919
             50      127.46257     0.19994821      107.54496       0.168929      153.58979     0.24290631
             55      98.627278     0.17642173      83.218299     0.14907821      118.84622     0.21455669
             60      76.738137     0.15548476      64.716763     0.13135742      92.533832     0.18911748
             65      59.691675     0.13768548      50.321049      0.1162773       72.01803     0.16766525
             70      46.839499     0.12164084      39.477735     0.10277761      56.530399     0.14814878
             75      36.735304     0.10779975      30.930646    0.090939336      44.393261     0.13135574
             80      28.678614    0.095316593      24.136022    0.080515823      34.678157     0.11660045
             85      22.443569    0.084293779      18.868133    0.071028321      27.176401     0.10299958
             90      17.265273    0.074132853      14.487147    0.062299578      20.955998    0.090650391
             95      13.334287    0.065043935      11.160533    0.054556888      16.235127    0.079771371
            100      10.085022    0.056557311      8.4263896    0.047383174      12.304833    0.069841162
            105      7.5737754    0.049892923      6.2995759     0.04158139      9.2915188    0.061905338
            110       5.636042    0.042453649      4.6669191    0.035201706      6.9516564    0.052814775
            115      4.4996673    0.037814379      3.7134123    0.031270107      5.5722637    0.047134532
            120      3.6019337    0.033838537      2.9669193    0.027932698       4.470492    0.042241596
            125      2.8632705    0.030152754      2.3540347    0.024839365      3.5616392    0.037714815
            130      2.2959156    0.027017259       1.886257    0.022236587      2.8582462    0.033820964
            135      1.8628496    0.024296067      1.5307421    0.020004174      2.3186661    0.030418443
            140      1.5472539    0.022172484      1.2725647    0.018268386      1.9237126    0.027775906
            145      1.3182051    0.021212236      1.0818852    0.017359569      1.6430455    0.026734861
            150      1.1083258    0.018728562     0.91181862    0.015452702      1.3775698    0.023380076
            155     0.88126924    0.016905623     0.72323216    0.013881205      1.0985277    0.021236459
            160     0.72841046    0.015227462     0.59716712    0.012509003     0.90904157    0.019106021
            165     0.61626262     0.01533025     0.50724399    0.012562133     0.76542959    0.019262259
            170     0.53323427    0.013124665     0.43903451     0.01080557     0.66219541    0.016423306
            175     0.45058803    0.011961151     0.37038252   0.0098585514      0.5605656    0.014946261
            180     0.37391055     0.01102948     0.30744252   0.0090754329     0.46506073    0.013804968
            185     0.34170169    0.011670695     0.28059014   0.0094613121     0.42564681    0.014857883
            190     0.26975846   0.0092504807     0.22245012   0.0076697848     0.33437948    0.011564615
            195     0.24000064   0.0087166034     0.19811041   0.0072090795      0.2970906    0.010846125
            200     0.19995243   0.0079596503     0.16460746   0.0065680147     0.24831727   0.0099361968
            205      0.1655083   0.0072589344     0.13658539   0.0060007026      0.2049431   0.0090370602
            210     0.15552556   0.0070129642     0.12787202   0.0057802307     0.19345951   0.0087553297
            215     0.13068136   0.0064552882      0.1085167   0.0053735968     0.16064847   0.0079740094
            220     0.11159005   0.0059401361    0.092120256   0.0049168946     0.13811174   0.0073817466
            225    0.097678543   0.0055778487    0.080670396   0.0046163228     0.12082719   0.0069320589
            230    0.089301641   0.0053533327    0.073775206   0.0044290726     0.11045844   0.0066565213
            235     0.06947387    0.004683674      0.0568895   0.0038439949    0.086826531   0.0058714903
            240    0.062486819   0.0044594744    0.051425498   0.0036820085     0.07769399   0.0055792617
            245    0.064105434   0.0044990745    0.052893453   0.0037235316     0.07941002   0.0055968863
            250    0.048574558   0.0039352556    0.039939392   0.0032424326    0.060680064   0.0049491486
            255     0.04010537   0.0035865036    0.033243705   0.0029688515    0.049418751   0.0044558613
            260    0.044459152   0.0037918321    0.037030428    0.003142716    0.054449628   0.0047122519
            265    0.038526419   0.0034878436    0.032119176   0.0029141297    0.047143393   0.0042814792
            270    0.030947451   0.0031259924    0.025693694   0.0026009353    0.038058127   0.0038559746
            275     0.02968429   0.0030615476    0.024833133   0.0025682195    0.036172621   0.0037541505
            280    0.027789548   0.0029622209    0.023218391   0.0024805594    0.033927099    0.003628433
            285    0.022736903    0.002679432    0.018950124     0.00223795    0.027835926   0.0032980503
            290    0.022105322   0.0026419592    0.018212869   0.0021806069     0.02743407   0.0032869202
            295    0.020221385   0.0025275655    0.016988796   0.0021297273    0.024515438   0.0030781585
            300     0.01813487   0.0024640535    0.015177927   0.0020572826    0.022089588   0.0030299384
            305    0.015789516   0.0022328631    0.013221201   0.0018732944    0.019215846   0.0027252479
            310    0.011684242   0.0019207815   0.0098360864   0.0016219811    0.014126579   0.0023333055
            315   0.0085263385   0.0016408126    0.007239976   0.0013973977    0.010232245   0.0019814533
            320   0.0091579192   0.0017004979   0.0074966387   0.0013937641    0.011451805   0.0021299683
