#pt_bbZ-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1178.4783     0.56379656      1005.0587     0.48175457      1398.3577     0.67698902
              5      918.17382     0.50699994      781.40092     0.43235662      1092.7781     0.60926499
             10      563.32184     0.40718952       478.0345     0.34656734      673.10627     0.49212645
             15      387.15397     0.34166096      327.79596     0.28957499      464.03301     0.41242044
             20       284.8855     0.29512708      240.84417     0.24979319       342.1528     0.35705668
             25      217.59461     0.25934821      183.67574     0.21938717       261.8676     0.31511868
             30      170.21949      0.2307401      143.45693     0.19464888      205.28651     0.28076546
             35      135.17116     0.20567046      113.74198     0.17322462      163.35389     0.25045902
             40      108.37645     0.18458715       91.07307      0.1553864      131.20359     0.22538056
             45      87.985348     0.16688872      73.807251     0.14021022      106.76261     0.20451201
             50       71.48856     0.15110077      59.874373     0.12654243      86.924003     0.18521331
             55      58.511615     0.13620883      48.949397     0.11405075      71.251957     0.16712247
             60      47.977531     0.12369039      40.093032     0.10343172      58.506104     0.15196719
             65      39.504146     0.11256705      32.990061    0.094142303      48.215546     0.13898124
             70      32.491143     0.10152146       27.10072    0.084897052      39.717296     0.12537602
             75      27.080303    0.092669168      22.560491    0.077292671      33.154358     0.11418622
             80      22.459562    0.084510259      18.701214     0.07050324      27.515306     0.10432459
             85      18.839056    0.077322572      15.669567    0.064402492      23.112032    0.095481231
             90      15.808504    0.071182134      13.137331    0.059193986      19.415645    0.088145808
             95      13.145889    0.064672723      10.920703    0.053861841      16.152981    0.080235331
            100      11.054958    0.059288268      9.1809346     0.04941827      13.589014    0.073553359
            105      9.2961291    0.054954086      7.7113827    0.045618633      11.443631    0.068143206
            110      7.9792824    0.061274096      6.6230307    0.049859738      9.8146048    0.077951503
            115       6.723602     0.04630095      5.5746308    0.038468121      8.2818487    0.057621279
            120      5.6388913    0.042283954      4.6676192    0.035065011      6.9602593    0.052479875
            125      4.8885495    0.039456295      4.0503912    0.032750977      6.0267892    0.049003961
