#   pt_bb-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      80.781672     0.16234326      66.818058     0.13429399      99.728433     0.20276212
              5      193.12124     0.25163262      159.74794     0.20768386      238.37908     0.31389089
             10      228.09916     0.27167998      188.81786     0.22467896      281.27758     0.33860089
             15      221.88754     0.26837235      183.74014     0.22206012      273.48309     0.33473294
             20      200.39117     0.25107028      165.89275     0.20805443      247.05967     0.31195519
             25      176.52649     0.23762954      146.05083     0.19657681      217.77866     0.29551923
             30      152.64825     0.21945001      126.14289     0.18149436      188.58268     0.27291264
             35      132.26664     0.20756654      109.19861      0.1714933      163.57145     0.25954922
             40      114.48554     0.19020272      94.404167      0.1570293      141.78065     0.23700564
             45      98.756459     0.17835636      81.319969     0.14697026      122.49835      0.2227763
             50      85.419242     0.16484047      70.249908     0.13582412      106.10659      0.2060618
             55      73.895539     0.15326548      60.746507      0.1263148      91.833477     0.19198243
             60      64.223546     0.14304862      52.720386     0.11760546      79.943584     0.17916377
             65      55.682341     0.13309417      45.663081     0.10935835      69.389589     0.16703767
             70      48.468371     0.12432556      39.731241     0.10211344      60.426023     0.15604359
             75      42.339082     0.11580163      34.667594    0.095008651      52.851714     0.14536636
             80      37.097653     0.10850961      30.363815    0.089100046      46.327297     0.13667875
             85      32.423777     0.10149717      26.523919     0.08320928      40.514912     0.12754047
             90      28.363779    0.094988901      23.179104    0.077755187      35.481278     0.11948421
             95      25.029802    0.089122655      20.426283    0.072963655      31.360923     0.11234059
            100       22.15749    0.083934761      18.040143    0.068586262      27.831453      0.1061754
            105      19.576196    0.079510255      15.909879    0.064823721       24.63613     0.10074689
            110      17.259131    0.074388154      13.996058    0.060482441      21.770905    0.094407011
            115      15.471965    0.070118774      12.525426    0.056938315      19.553072     0.08912613
            120      13.896266    0.067543645      11.227265    0.054654295      17.598931    0.086116493
            125      12.421406    0.065962551      10.012321    0.053117121      15.769607    0.084486294
            130      11.064199    0.063979062       8.902408    0.051318729      14.073392     0.08221895
            135      9.9135322     0.05649838      7.9611989    0.045488958      12.636347    0.072451636
            140      8.8868621      0.0532616      7.1255621    0.042829587      11.347006    0.068394239
            145      8.1077768      0.0519507      6.4821385    0.041625402      10.383185     0.06689424
            150      7.3933163    0.049262471      5.9072909     0.03946352      9.4751483    0.063571228
            155      6.5452614    0.046409887      5.2199008    0.037115055      8.4049504     0.05990025
            160      5.8579614    0.043213601      4.6594261    0.034469331      7.5430408    0.055947808
            165      5.4033559    0.042133052      4.3004775    0.033601388      6.9537477    0.054544865
            170       4.956485    0.039845532      3.9429652    0.031790031      6.3817742    0.051584642
            175      4.4459255    0.037565393      3.5264227    0.029891627       5.742094    0.048763939
            180      4.0306047    0.036108397      3.1938906    0.028764556      5.2112316    0.047052299
            185       3.668158    0.034684407      2.8994344     0.02749829      4.7551178    0.045170611
            190      3.2874424     0.03232321      2.6009586    0.025663977      4.2576937    0.042104752
            195      3.1297317    0.031633345      2.4700489    0.025041977      4.0641555    0.041276634
