#   pt_Z-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      0.4156304    0.011475189      0.3246654   0.0089980261     0.54617818    0.015134908
              5      1.2170146     0.01963208     0.95114227    0.015397009      1.5982102    0.025877541
             10      1.9866613     0.02545927      1.5531252    0.019977241      2.6084153    0.033536405
             15      2.6995165    0.030354634      2.1151349    0.023874346      3.5364379    0.039871535
             20      3.2608081     0.03327049      2.5664648    0.026248254      4.2525836    0.043609809
             25      3.7940824    0.034792155      2.9898336     0.02752102      4.9417319    0.045498856
             30        4.24048    0.036730395      3.3500012    0.029123855        5.50993    0.047954041
             35      4.5920249    0.038253826      3.6419121    0.030444761      5.9423555    0.049748533
             40      4.8941637    0.039679926      3.9036729    0.031769697      6.2966858    0.051326056
             45      5.1962953    0.040646428      4.1617511    0.032672785      6.6572327    0.052352683
             50      5.4370211    0.041526582      4.3795836     0.03365464      6.9236367    0.053332212
             55      5.5630038    0.042265946      4.4998068    0.034310925      7.0521552    0.053869746
             60       5.705251    0.042949864       4.637668    0.035058917      7.1946561    0.054455478
             65      5.9116592    0.043946913      4.8363236    0.036068255       7.403924    0.055685807
             70      5.9972509    0.044113483      4.9225007    0.036308949      7.4831917    0.055424096
             75      6.1090081    0.051027661      5.0291636    0.041452241       7.597998    0.064940257
             80      6.0395163     0.04400767      4.9835859    0.036664965      7.4753621    0.055621588
             85      6.2612021    0.044973657      5.1700016    0.037151188      7.7359522    0.055878343
             90        6.33587    0.045168875      5.2352841    0.037335116      7.8220327    0.056084158
             95      6.4991056     0.04632358      5.3777303    0.038293282        8.01039    0.057525545
            100      6.7490035    0.047175734      5.5816212    0.039000349      8.3244885    0.058563646
            105      6.9240476    0.053982832      5.7249942     0.04395964      8.5429888    0.068395733
            110      7.1274867    0.048738283      5.8810139    0.040164888       8.816897    0.060758775
            115      7.5257677    0.049769643      6.1884206    0.040903487      9.3495299    0.062254407
            120      7.6751626    0.049784352      6.2994634    0.040914967      9.5578324    0.062317232
            125      7.6582822    0.050019315      6.2689953    0.040962099      9.5682616     0.06287106
            130      7.4412748    0.050423854      6.0764862    0.041119524      9.3247986     0.06368502
            135       7.050968    0.054445928      5.7416016    0.043984556      8.8645014    0.069444422
            140      6.6572113    0.046433077      5.4138431    0.037821837      8.3830046    0.058775435
            145       6.146817    0.044652716       4.997824    0.036329355      7.7413572    0.056627765
            150      5.7239116    0.043001231      4.6517057    0.034996721       7.212776    0.054519212
            155      5.2227408    0.040936365      4.2375739    0.033323463      6.6005683    0.052049597
            160      4.8911084    0.040010396      3.9581778    0.032462809      6.1988798    0.051034444
            165      4.3950233    0.038232116      3.5542678     0.03105585      5.5745287    0.048934661
            170      4.1149799    0.036566445      3.3239979    0.029628348      5.2253836    0.046728747
            175      3.7294632    0.034821915      3.0058791    0.028155166      4.7474694    0.044648937
            180      3.3578655    0.033278165      2.7018559    0.026914361      4.2824244    0.042876904
            185      3.0997005     0.03153231      2.4909523    0.025424953        3.95824    0.040528032
            190      2.8371701    0.030060712      2.2804951    0.024261516      3.6223529    0.038599291
            195      2.5479655    0.028665483      2.0381873     0.02300931      3.2694995    0.036987154
            200       2.365052    0.027708199      1.8933922    0.022256876      3.0322323    0.035744226
            205      2.1789846    0.026990403      1.7421571    0.021615195      2.7975654    0.034910961
            210      1.9703924    0.025162776      1.5761234     0.02021397      2.5290328    0.032554792
            215      1.8617656    0.024361759      1.4845055    0.019495345      2.3975081    0.031553485
            220      1.6465768    0.022974306      1.3122236     0.01836911      2.1215722      0.0297832
            225      1.5170771     0.02637084      1.2063871    0.020898071      1.9593004    0.034329551
            230      1.3973636    0.021115191      1.1121661    0.016866264      1.8029411    0.027403832
            235      1.2852623    0.020335163      1.0209684    0.016225969      1.6619088    0.026442674
            240      1.1707061    0.019525367     0.92892579    0.015524503      1.5154259    0.025457742
            245      1.0879412     0.01861633      0.8629549    0.014823307      1.4088467    0.024239385
            250      1.0059355    0.017952723     0.79749934    0.014275363      1.3035123    0.023413122
            255     0.91026182    0.017146838     0.72264882    0.013664755      1.1778265    0.022321303
            260     0.86622569    0.018072938     0.68486217    0.014285441      1.1256693    0.023649139
            265     0.75866486    0.015553967     0.60044728    0.012347624     0.98496086    0.020323896
            270     0.72846766    0.015267649     0.57355644    0.012067322     0.95089402    0.020028838
            275     0.67350235    0.015039306     0.52956826    0.011870621     0.88022428    0.019726759
            280     0.58625145    0.013694723     0.46173258    0.010808563     0.76499427    0.018024485
            285     0.55855032    0.013370541     0.43966516    0.010570809     0.72939223    0.017550514
            290     0.52819088    0.012992104     0.41483194    0.010239689     0.69137764    0.017102531
            295      0.5105476    0.012755026     0.40066305    0.010045891     0.66879492     0.01679959
            300     0.49217779    0.024498847     0.38844181    0.019032704      0.6407894    0.032308851
            305     0.42712555     0.01262441     0.33483526   0.0099171428     0.56008675    0.016640154
            310     0.38885642    0.011107185     0.30588266   0.0087761283     0.50817389      0.0145888
            315     0.37153877    0.011696578     0.29129505   0.0091767172     0.48723902    0.015441443
            320     0.33555512    0.010423346     0.26370253   0.0082254366     0.43909497    0.013721786
            325     0.35315612    0.012566218     0.27758546   0.0098147565     0.46180985    0.016625335
            330     0.31639442    0.010024173     0.24900684   0.0079197143     0.41333279    0.013185653
            335      0.2866215   0.0096191753     0.22431569   0.0075571293     0.37656178    0.012700495
            340     0.26946385    0.010014718     0.21083115     0.00783547     0.35405673    0.013271814
            345     0.25812253   0.0090785697     0.20143823   0.0071158211     0.34018796    0.012018799
            350     0.22510144   0.0085135261     0.17639928   0.0066973448     0.29527305    0.011222468
            355     0.22447616    0.010405388     0.17551349   0.0081346731     0.29523878    0.013740566
            360     0.20945775   0.0083403282     0.16324566   0.0065115063      0.2763686    0.011077877
            365     0.20495265   0.0081128163     0.15973889   0.0063408787     0.27045704    0.010781402
            370     0.17750351   0.0078701937     0.13919914   0.0062013559     0.23283915    0.010361831
            375     0.16507187   0.0072491493      0.1284579   0.0056672011     0.21834255   0.0096361855
            380     0.15856218   0.0082777571     0.12371405   0.0064348019     0.20910214     0.01102471
            385     0.14357597   0.0068007562     0.11232047   0.0053430638     0.18877829     0.00899194
            390     0.14001229   0.0067026178     0.10836593   0.0052125158     0.18613175   0.0089555306
            395     0.13572548   0.0099683703     0.10639056   0.0077506174     0.17794804    0.013177171
            400     0.13319712   0.0067193603      0.1036017   0.0052341898      0.1760933    0.008940372
            405     0.11665295   0.0061079342    0.091045634   0.0047779504      0.1537425   0.0081075468
            410     0.11242135    0.005957975    0.086603041    0.004608173     0.15022711   0.0079954733
            415     0.10312205   0.0057471909    0.080818143   0.0045172101      0.1352988   0.0075911317
            420     0.10559136   0.0058118661    0.081908807    0.004506264     0.14009456   0.0077838703
            425    0.096685082   0.0055786338    0.074651148   0.0043188521     0.12907929   0.0075036578
            430    0.087573069   0.0052776903    0.067791205   0.0041035769       0.116415   0.0070495384
            435    0.075858247   0.0050502337    0.058565594   0.0039126104     0.10116321   0.0067707042
            440    0.073894934   0.0048303987    0.057429972   0.0037718718    0.097885802    0.006431414
            445    0.076160208   0.0049828733    0.058659352   0.0038384188     0.10187359   0.0067258447
            450     0.08068393   0.0050547729    0.063177223   0.0039780631     0.10601842   0.0066800458
            455    0.055894886   0.0042010997    0.043514414   0.0032870645    0.073952053   0.0055899549
            460    0.065150868   0.0046194071    0.049944066   0.0035593043    0.087554005   0.0062254043
            465    0.058421208    0.004294984    0.044756118   0.0033041169    0.078554958   0.0058004295
            470    0.061191397   0.0044074995     0.04783531   0.0034631201    0.080520504   0.0058329568
            475    0.056559032   0.0042969354    0.043553117   0.0033250775    0.075572141   0.0057640648
            480    0.055894886   0.0042010878    0.043239712   0.0032656671    0.074441569   0.0056242433
            485     0.05834942   0.0045087338    0.045291733   0.0035110547    0.077397271   0.0060205863
            490    0.041052741   0.0036003752     0.03207527   0.0028288731    0.054080336   0.0047727538
            495    0.038526419   0.0034878408    0.029765306   0.0027081414    0.051382137   0.0046760563
            500    0.043243682   0.0038532222    0.032649972   0.0029210183    0.059014598   0.0052679375
            505    0.038526419   0.0035445518    0.030745333   0.0028121246    0.049682896    0.004765865
            510    0.032526403   0.0032047521    0.025365426   0.0025104209    0.042896102   0.0042477926
            515    0.036947467   0.0034156091    0.028106659   0.0026094541    0.050063057   0.0046485094
            520    0.031894822   0.0031734821    0.024473541    0.002445499    0.042794774   0.0042768042
            525    0.033563705   0.0033001118    0.025958952   0.0025624087    0.044644618    0.004410411
            530    0.024947435   0.0028066547    0.019192045   0.0021702885    0.033431373   0.0037812981
            535    0.034105354   0.0033418345    0.026917199   0.0026465755    0.044455278   0.0044142936
            540    0.030947451   0.0031260051     0.02394056    0.002432947    0.041189036   0.0041882183
            545    0.028824858    0.003022777    0.022102425   0.0023300349    0.038772989   0.0040885236
            550    0.031263241   0.0031734884    0.024185686   0.0024267308    0.041635254   0.0043659304
            555    0.025894806   0.0028594495    0.020243842   0.0022466442    0.034089756    0.003785517
            560    0.028143353    0.002983276    0.021267899   0.0022633892    0.038381072   0.0040853071
            565    0.019779984   0.0025198286    0.015331437   0.0019618622    0.026287923   0.0033673053
            570    0.015789516   0.0022328631     0.01232625   0.0017572094    0.020849996   0.0029751968
            575    0.020097863   0.0026036674      0.0153305   0.0019945136    0.027153861   0.0035312061
            580    0.017684258   0.0024048671    0.013536062   0.0018390725     0.02380064   0.0032651486
            585    0.017978071   0.0043220133     0.01373535   0.0033147827    0.024202737   0.0057772298
            590    0.016736887   0.0023418466    0.012929988   0.0018106689    0.022303257   0.0031468893
            595    0.016421096   0.0023204594    0.012651389   0.0017911043    0.021931485   0.0031231888
            600    0.015473725   0.0022104217     0.01167892   0.0016745328    0.021156207   0.0030339459
            605    0.013578984    0.002070672    0.010381377   0.0015900927    0.018309268   0.0028047318
            610    0.013058831   0.0021073291   0.0099828812   0.0016188891     0.01764112   0.0028604255
            615     0.01010529   0.0017862905   0.0078339816   0.0014036938    0.013444186   0.0024106062
            620    0.011052661    0.001868142   0.0086645219   0.0014754668    0.014498423   0.0024722329
            625    0.014842145   0.0021648319    0.011291909   0.0016542591    0.020104802   0.0029458445
            630    0.012102881   0.0019658644   0.0092821449   0.0015141033     0.01623932   0.0026502063
            635    0.012010836   0.0019988702   0.0094642017   0.0015685797    0.015703922   0.0026622346
            640     0.01042108   0.0018139865   0.0078569027   0.0013736525    0.014263898    0.002494736
            645   0.0075789676   0.0015469729   0.0060335575   0.0012384547   0.0097970308   0.0020121435
            650    0.011052661   0.0018681473   0.0087509804   0.0015457425    0.014414094   0.0025555868
            655   0.0079184954   0.0016455455   0.0061188011   0.0012192024    0.010578519   0.0023391236
            660   0.0066315966   0.0014470607   0.0051657624   0.0011341732   0.0087903961   0.0019317477
            665   0.0082105482   0.0016101405   0.0064133093    0.001266917    0.010849876   0.0021454937
            670   0.0078947579   0.0015788726   0.0060531893    0.001217286    0.010607011   0.0021348986
            675   0.0083777591    0.001651083   0.0065290516   0.0012907791    0.011050004   0.0021893036
            680   0.0094737095   0.0017295683   0.0074585675   0.0013702312    0.012378904   0.0022770742
            685   0.0082105482   0.0016101405   0.0063605202   0.0012539596    0.010926178   0.0021557891
            690   0.0061168948   0.0014852696   0.0046144698   0.0011244779   0.0083286035   0.0020215374
            695   0.0056842257   0.0013397179   0.0041597599  0.00098251783   0.0080072029   0.0018914975
            700    0.006507515    0.001634628   0.0051663946   0.0012784407    0.008445018   0.0021785568
            705    0.006000016   0.0015144014   0.0047441537   0.0011541493    0.007837551   0.0020768932
            710    0.006947387   0.0014811138   0.0053940777    0.001159007   0.0092266506   0.0019845484
            715    0.006947387   0.0014811138   0.0052007363   0.0011121344     0.00956012   0.0020446355
            720   0.0063158063   0.0014121866   0.0047777271   0.0010737264   0.0086193198   0.0019375496
            725   0.0080931332   0.0020870691   0.0062409044   0.0015985659    0.010787299   0.0028118797
            730   0.0053684354   0.0013019717   0.0041652821   0.0010136913   0.0071111725   0.0017314035
            735   0.0050526451   0.0012630902   0.0039127971  0.00098238085   0.0067129011   0.0016865608
            740   0.0082105482   0.0016101405   0.0059878832     0.00117738    0.011608147   0.0022823553
            745   0.0044210644   0.0011815201   0.0032891717  0.00088302125   0.0061502121   0.0016516878
            750   0.0034736935   0.0010473056   0.0027069788  0.00081974949   0.0045660664   0.0013837288
            755   0.0034736935   0.0010473056   0.0027820168  0.00084243088    0.004445042   0.0013476366
            760   0.0053684354   0.0013019717   0.0040965746  0.00099732934   0.0072471869   0.0017648849
            765   0.0018947419  0.00077348646   0.0015106203  0.00061909037   0.0024439536   0.0010030157
            770   0.0041052741   0.0011385412   0.0030522369  0.00084875603   0.0056787115   0.0015792707
            775   0.0031579032  0.00099856673   0.0023843377  0.00075723955    0.004315054   0.0013709504
            780   0.0025263225  0.00089314523    0.001847515  0.00065679166   0.0035784314   0.0012713776
            785   0.0041052741   0.0011385412   0.0028784234  0.00079884492   0.0060454102   0.0016782579
            790   0.0041052741   0.0011385412    0.003107499  0.00086485141   0.0055939096   0.0015575238
            795   0.0012631613  0.00063154905  0.00092084035  0.00046346941   0.0018077151  0.00090952309
            800   0.0035088355   0.0010584313   0.0025661705  0.00077715344   0.0049641697   0.0015020734
            805   0.0028421128  0.00094732358   0.0020305482  0.00067699374   0.0040866186   0.0013626318
            810   0.0022105322  0.00083546087   0.0016093237    0.000609752   0.0031368067    0.001189136
            815   0.0037894838   0.0010938659   0.0029688676   0.0008614411   0.0049812805   0.0014468707
            820   0.0018947419  0.00077348646   0.0015360144  0.00063062624   0.0023886755  0.00098316531
            825   0.0037894838    0.001093875   0.0027226571  0.00078620228   0.0054264666   0.0015671136
            830   0.0031579032  0.00099856673   0.0023403922  0.00074237103   0.0043889316    0.001392302
            835  0.00031579032  0.00031577453  0.00025223689  0.00025222429  0.00040235294  0.00040233281
            840   0.0025263225  0.00089314523   0.0020116207   0.0007167277   0.0032644818   0.0011642504
            845   0.0025263225  0.00089314523   0.0020107323  0.00071295217   0.0032489556   0.0011531596
            850   0.0018947419  0.00077348646   0.0014546619  0.00059765148   0.0025578392   0.0010510418
            855  0.00031579032  0.00031577453  0.00022236095  0.00022234983  0.00046288115  0.00046285802
            860  0.00063158063  0.00044657262  0.00044241696  0.00031283021  0.00093117247  0.00065843529
            865   0.0018947419  0.00077348646   0.0015004642  0.00061792093   0.0024803681     0.00102405
            870   0.0015789516  0.00070609331   0.0011778952   0.0005284226   0.0021793357  0.00097794217
            875   0.0012631613  0.00063154905  0.00099808722  0.00050055972   0.0016384554  0.00082249479
            880   0.0015789516  0.00070609331   0.0011604162  0.00052057463   0.0022203281  0.00099585393
