#pt_bbZ-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1499.3173     0.62136397       1278.108      0.5304998      1780.7578     0.74700043
              5      1344.0039     0.59579828      1140.9888     0.50667728      1605.3252     0.71937584
             10      913.41123     0.50690936      771.20745     0.42896348      1098.8536     0.61638709
             15      672.17021     0.44233393       565.0015     0.37226211      813.25953     0.53952701
             20      519.45953     0.39338255      435.08667      0.3298639      631.32038     0.48180651
             25      412.92547     0.35325556      344.78257     0.29547177      503.79438     0.43472397
             30      334.29935     0.32147153      278.40077     0.26786782       409.1952     0.39711979
             35       274.3522     0.29179381      227.97018     0.24264146      336.74327      0.3611064
             40      226.73678     0.26551492      188.01214      0.2205556       279.0125     0.32952331
             45      189.41221      0.2436687      156.77745     0.20201698      233.60258     0.30314943
             50      158.81746     0.22664496      131.19493      0.1871492      196.34067     0.28300473
             55      133.88215     0.20868591      110.45733     0.17211443      165.76832     0.26085975
             60      113.65416     0.19177456      93.639755     0.15802025      140.95503     0.23984586
             65      96.424982      0.1772511      79.392146     0.14601967      119.68227     0.22208938
             70      82.443957     0.16339555      67.798269     0.13445651      102.47762     0.20499584
             75      70.886118     0.15047721       58.23538      0.1237254      88.218506     0.18851136
             80      60.941785     0.14370495      50.038417     0.11776772      75.890446     0.18082895
             85      52.719824     0.13012491      43.244474     0.10684663      65.729462     0.16342399
             90      45.709229     0.12078428      37.470806    0.099121637      57.030832     0.15168255
             95      39.645113     0.11364149      32.498736      0.0932732      49.465469     0.14328477
            100      34.468589      0.1051298      28.238997    0.086286162       43.03597     0.13217609
            105      29.959381    0.098500983      24.538757    0.080738669      37.417074     0.12386795
            110      26.624926    0.099772243       21.79489     0.08117212      33.273285     0.12661025
            115      23.232664    0.086799983      19.010681    0.071083662      29.047823     0.10933777
            120       20.43763    0.081604857      16.716052    0.066769368      25.567219     0.10275185
            125      18.013628    0.077125933      14.736936     0.06325841      22.528302    0.097454311
            130      15.994946    0.072907782      13.077953    0.059647206      20.016687     0.09223395
            135      14.029462    0.067138213      11.477369    0.054997599      17.544994    0.084534263
            140      12.454403    0.063487534      10.185931    0.052022183      15.580162     0.08001896
            145      11.162736    0.060089329       9.120667    0.049140214      13.980389    0.075714139
