# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 20
              4      426.29255       5.358567      349.85639      4.3983606       530.2831      6.7129333
            4.1      385.40903      5.1087158      316.64833      4.2018437      479.11424       6.420785
            4.2       351.0008      5.1802552      287.93653      4.2253122      437.74762      6.5442507
            4.3      310.57589      4.5470508      255.50974      3.7407001       386.1692      5.6960781
            4.4      280.80665      4.3418982      229.64553       3.561327       351.5155      5.4700665
            4.5      250.91654      4.0790184      205.61736       3.354315       313.4513      5.1254787
            4.6      224.93783      3.8781865      184.10082      3.1837906      281.39544      4.8862559
            4.7      202.74036      3.6591741      165.28578      2.9939413      254.66884      4.6237309
            4.8      179.64337      3.5237566      146.91223      2.8836376      224.91045       4.459921
            4.9      157.92085      3.3163034      128.68081      2.6984033      198.52571      4.2184523
              5      142.64982       3.078534      116.57743      2.5234156      178.71803      3.8825925
            5.1      125.16978      2.8871531      101.99937      2.3607582      157.34282      3.6505397
            5.2      109.65083      2.7101527      89.271686      2.2110086      137.98621      3.4363532
            5.3      94.696692      2.5120174      76.998962      2.0496976      119.34966      3.1860395
            5.4       91.17136        2.72495      73.571583      2.1838352      115.79997      3.5117242
            5.5      75.969308      2.2771598      61.516703      1.8458268      96.156027      2.9056334
            5.6      63.917373      2.0723534      51.824567       1.691117       80.81887      2.6518312
            5.7      56.300675      1.9387624       45.20979      1.5613012      71.898583       2.490402
            5.8      45.934342      1.7912086      37.258408      1.4557508      58.052835      2.2814675
            5.9      41.678977      1.7033866      33.796537      1.3849798      52.665323      2.1653069
              6      37.264047      1.5692682      30.283618      1.2803409      47.016302      1.9922088
            6.1      31.657565      1.5019485       25.52995      1.2115287      40.246857      1.9262711
            6.2      27.692423      1.3975467      22.432827      1.1310232      35.047115      1.7876323
            6.3      23.426575      1.2977924       18.89916       1.043778        29.7789      1.6699661
            6.4      20.599582      1.1837479      16.505667     0.94943613      26.377773      1.5277756
            6.5      17.616488      1.1348929      14.181698     0.91131959      22.449472      1.4654686
            6.6      13.305928      1.0011738      10.741702      0.8105327       16.91474       1.279924
            6.7      12.752512     0.92268574       10.26497     0.74480653      16.247267      1.1821559
            6.8      9.4162783      0.7983371       7.602425     0.64193194      11.977115      1.0322416
            6.9      8.2078483     0.74391186        6.56558     0.59683129      10.525383     0.95929913
              7        6.98515      0.7189938      5.7021234     0.58916459      8.7578267     0.90680228
            7.1      6.9863067      0.8100372      5.6248283     0.63611383      8.9023867      1.0685982
            7.2      4.5747467     0.59694176        3.75288     0.48194072      5.7106167     0.76680539
            7.3      4.2893133     0.64209298      3.4709283     0.50491939      5.4306716     0.84646111
            7.4      3.5007867     0.57517885        2.79904     0.44986077      4.4929667     0.76098218
            7.5        2.02973     0.46340841       1.687545     0.36979298       2.496905     0.60283226
            7.6        2.36748     0.39455808        1.86717     0.31247442       3.084215     0.51637566
            7.7       2.027245     0.39136653      1.6442517     0.31621899      2.5652417       0.506141
            7.8        1.64504     0.33849041      1.3384667     0.27511529         2.0737      0.4315943
            7.9     0.89530667     0.24971818     0.71348333      0.1992337      1.1560866     0.32649594
              8     0.89530667     0.24971818     0.71348333      0.1992337      1.1560866     0.32649594
