#    y_j1-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
            0.7      933.51512      7.9276388      763.61506      6.4891902       1166.902      9.9627549
            0.8      920.98023      7.9662413      752.99534       6.510225      1151.8675      10.033272
            0.9       894.2642      7.7311407      731.78382      6.3350633      1117.3349      9.7125808
              1      877.40149      7.6384092      717.43658      6.2520206      1097.3182      9.6026508
            1.1      886.87813      7.6688109      725.57269       6.281023       1108.491      9.6362506
            1.2      846.50359      7.5945169      691.78505      6.2044207      1059.3455      9.5660942
            1.3      844.48012      7.4852051      692.30777      6.1544826      1052.9284      9.4096398
            1.4      823.95657      7.4071213      673.89078      6.0621703      1030.1635      9.3171518
            1.5       796.2843      7.2774164      651.86639      5.9643267       994.5249      9.1373778
            1.6      764.31214       7.234087      626.30867      5.9238789      953.42439      9.0945922
            1.7      733.48471      6.9664744      601.11688       5.721382      914.86411      8.7356658
            1.8      713.44674      6.8794974      585.13888      5.6513626       889.1032      8.6527078
            1.9      698.81995      6.8834155       572.2704      5.6383519      872.48075      8.6509291
              2      653.05547      6.5727392      534.67187      5.3885516       815.5335      8.2597326
            2.1      620.88191      6.4431683      509.13419      5.2900126       773.9069      8.0889657
            2.2      579.19529      6.2626224      474.84021      5.1376701      722.24211      7.8560517
            2.3      553.11668      6.0372386      453.41247       4.957992      689.73014      7.5619084
            2.4       526.3775      6.1073291      431.38724      4.9937075      656.56833      7.7025157
            2.5      474.04309      6.2607173      388.98303      5.1740175      590.46307      7.7790898
            2.6      428.63559      5.3484543      351.32933      4.3900438      534.58781      6.7033274
            2.7      402.80587      5.1593095      330.33864      4.2378271      502.08291      6.4614969
            2.8       363.4984       4.919482      297.58427      4.0315533       454.0435      6.1741295
            2.9      325.94663      4.6726821      267.55713       3.837329      405.82163      5.8532122
              3      277.23111      4.2765707      227.58986      3.5259945      345.17546      5.3637002
            3.1      246.83105      4.0519714      202.88016      3.3358548      306.84682      5.0593075
            3.2      210.94501      3.7336161      173.54276      3.0761121      261.98054      4.6611256
            3.3      179.04021      3.4483132      147.28163      2.8402527      222.37122      4.3066023
            3.4      149.60966      3.1527331      123.38669      2.6053765      185.27761      3.9206399
            3.5      123.64154      2.8686981      101.77722      2.3625343      153.45662      3.5857283
            3.6       96.92732      2.5268047      80.132048      2.0943761      119.66782      3.1327894
            3.7      76.257318      2.2540276       63.08131      1.8655514        94.1008       2.806412
            3.8      58.166933      1.9585475      48.136141      1.6217138      71.731822      2.4317308
            3.9      43.547705      1.6975928      36.031918      1.4082705      53.737313      2.1052401
              4      30.082138      1.4181226      24.751637      1.1683779      37.365147      1.7701629
            4.1      19.282502       1.126442      15.942305      0.9333589      23.810775       1.395669
            4.2      13.152667     0.92997399      10.903357     0.77275131      16.189067      1.1487404
            4.3      8.7465233     0.75837385      7.3244133      0.6426038      10.657747      0.9305652
            4.4      4.9980133      0.5732775       4.116905     0.47304724       6.199105     0.71286126
            4.5              0              0              0              0              0              0
            4.6              0              0              0              0              0              0
            4.7              0              0              0              0              0              0
            4.8              0              0              0              0              0              0
            4.9    0.065763333    0.065760045        0.05383    0.053827308    0.081519998    0.081515922
              5    0.065763333    0.065760045        0.05383    0.053827308    0.081519998    0.081515922
