#          pt_Z        central        num_err    min (scale)        num_err    max (scale)        num_err
            335     0.41415356    0.011721136     0.33013271   0.0093481133     0.53301584    0.015227998
            340     0.39109895    0.011803295     0.31279266   0.0094379888     0.50143124    0.015334094
            345     0.37448313    0.010976484     0.29874241   0.0087949842     0.48163097    0.014228401
            350     0.33126289    0.010325615     0.26448165   0.0082765785     0.42552729    0.013372231
            355     0.32148309    0.012937777     0.25768006    0.010255147     0.41124431    0.017054034
            360     0.29734968    0.009907126     0.23578329   0.0078580724     0.38484689    0.012961937
            365     0.28560038   0.0096307436     0.22748964   0.0077120903     0.36791269     0.01260488
            370     0.24706154   0.0092104267     0.19685978   0.0073593395     0.31822924    0.011944129
            375     0.23678175   0.0087176979     0.18821409   0.0069479818     0.30586464    0.011356601
            380     0.22446943    0.009566993     0.17841337   0.0075367899     0.28989175    0.012579082
            385     0.20841751   0.0082319361     0.16598218    0.006574243     0.26852823    0.010695222
            390     0.20232038    0.008575206      0.1599164   0.0067907416     0.26272688    0.011226551
            395     0.18600006    0.010773315     0.14802912   0.0084770327     0.23979396    0.014194069
            400     0.18656568   0.0079621885     0.14859715   0.0063222707     0.24027721    0.010416332
            405     0.16970572   0.0073659871     0.13457435    0.005858835     0.21968778   0.0096078846
            410     0.14873724   0.0069254113     0.11761954    0.005464854     0.19321411   0.0091620536
            415     0.14653207   0.0069138866     0.11675741   0.0055018819      0.1886712   0.0090173224
            420     0.14884876   0.0069873486     0.11792166   0.0055201027     0.19294307   0.0091911253
            425     0.13251876   0.0065500949     0.10504828   0.0051905707     0.17190189   0.0088005154
            430     0.12515262   0.0063181702    0.098924578   0.0050135131     0.16256004   0.0082719258
            435     0.10670659   0.0059779574    0.083911813   0.0047117494     0.13939052   0.0078671987
            440     0.10326343   0.0058139862    0.081835838   0.0045973293     0.13385352   0.0076393541
            445     0.10965843   0.0059509917    0.086383914   0.0046951526      0.1430088   0.0078349949
            450     0.10847348   0.0058587799    0.085786883   0.0046560842     0.14083168   0.0076508337
            455    0.081854446   0.0051641557    0.065200192   0.0041096797     0.10553332   0.0067599902
            460    0.091045674   0.0054693864    0.071090452   0.0042878081     0.11992359   0.0072487751
            465    0.078679432   0.0050456926    0.061950308   0.0039788149     0.10273114   0.0066561555
            470    0.082033557   0.0051386692    0.065965498   0.0041194146     0.10463623   0.0067336742
            475    0.074404754   0.0049572617    0.058387795   0.0038894207    0.097416166    0.006574443
            480    0.076065082    0.004936064    0.059892133   0.0039050344    0.099299384   0.0064870114
            485    0.071303802    0.004961935    0.055982545    0.003900404    0.093393582   0.0065591082
            490     0.05968437   0.0043868595    0.047719776   0.0035165287    0.076592237   0.0056988402
            495    0.055894886   0.0042717023    0.044674638   0.0034340498    0.071803217   0.0055765935
            500    0.058173838   0.0044936801    0.045056182   0.0034629394    0.077282473   0.0060533947
            505    0.048631709   0.0039942569    0.039143333   0.0031977479    0.062063656   0.0052903262
            510    0.046736967   0.0038415551    0.036898543   0.0030494987    0.060767571   0.0050273275
            515    0.048315918   0.0039313307    0.037587707   0.0030614893    0.063923649   0.0052523746
            520    0.047052757   0.0039059024    0.037496911   0.0030843121    0.060593621   0.0051853046
            525    0.046195318   0.0038831259    0.036182745   0.0030492607    0.060600064   0.0051256213
            530    0.035229564   0.0034688132    0.027817727   0.0027544051    0.045858047   0.0045665968
            535    0.042631693   0.0037496068    0.033959016   0.0029850128    0.054957167   0.0049133791
            540    0.043894854   0.0037496094    0.034813365   0.0029861678    0.056821609   0.0049117423
            545    0.039561729    0.003539407     0.03081447   0.0027716608     0.05226609   0.0047051599
            550    0.040813165   0.0037033276    0.032014921   0.0028734756    0.053488219   0.0050002974
            555    0.036334454   0.0034190937    0.028562009    0.002698452    0.047477303   0.0044930975
            560    0.038248643   0.0034771727    0.029488716   0.0026959837    0.051032693   0.0046698523
            565    0.027358952   0.0029567992    0.021686563   0.0023565769    0.035445962    0.003859909
            570    0.022421112   0.0026979787    0.017805922     0.00214507    0.029013862   0.0035496447
            575    0.026744026   0.0030465248    0.021052693    0.002393279    0.034933613   0.0040418301
            580    0.025579016   0.0028768325    0.020016935   0.0022529097      0.0335895   0.0038126069
            585    0.023030716   0.0045248893     0.01770525   0.0034757563    0.030785442   0.0060416539
            590    0.022421112   0.0027346876    0.017622017   0.0021477304     0.02930553   0.0036140851
            595    0.020526371   0.0025847259    0.015978191   0.0020177097    0.027111212   0.0034432102
            600    0.022105322   0.0026794357    0.016913878   0.0020514751    0.029779984   0.0036390417
            605    0.018947419   0.0024864111    0.015102217   0.0019957794    0.024400416   0.0032916579
            610    0.020953589   0.0026331796    0.016403698   0.0020691557    0.027538679   0.0034838468
            615    0.012947403   0.0020219435    0.010210292   0.0016142817    0.016896903   0.0026760213
            620    0.014842145   0.0021648365    0.011762873   0.0017277104    0.019194438    0.002824874
            625    0.019263209   0.0025063746    0.014920264   0.0019485644    0.025599608   0.0033562651
            630    0.015260784   0.0022936025    0.011979232   0.0017923056    0.019965114   0.0030458199
            635    0.016431901     0.00232195    0.013079504   0.0018447377    0.021208948   0.0030465296
            640    0.015473725   0.0022104217    0.012057799   0.0017341575    0.020439968   0.0029434861
            645     0.01042108   0.0018139865   0.0083888036   0.0014682925    0.013292821   0.0023292801
            650    0.014526355    0.002141687    0.011637103   0.0017757761    0.018658695   0.0028619404
            655     0.01202377   0.0020010238   0.0094281088   0.0015288177    0.015772445   0.0027520003
            660    0.011063521   0.0018700136   0.0087635775    0.001495089    0.014352797   0.0024531176
            665     0.01010529   0.0018946472   0.0081191756   0.0015154888    0.012933525   0.0024736765
            670    0.011052661   0.0019207815   0.0086095638   0.0014910989    0.014592029   0.0025719209
            675    0.010904082   0.0019295623   0.0087781753   0.0015548362    0.013882937    0.002492921
            680    0.011368451   0.0019465649    0.009067331    0.001551466     0.01463912   0.0025486366
            685    0.010622641   0.0018596932   0.0082957743   0.0014586941    0.013998199    0.002466787
            690    0.008327427   0.0017616605   0.0064634494   0.0013632923    0.011008035   0.0023485596
            695   0.0085263385   0.0017004979   0.0065051141   0.0012950111    0.011510636   0.0023173287
            700   0.0087180473   0.0018357569   0.0070359424   0.0014623184    0.011084378   0.0023990981
            705   0.0088421289   0.0017862905   0.0071636015   0.0014101122    0.011207523     0.00236526
            710   0.0094737095   0.0017295683   0.0073616167   0.0013523766    0.012545906    0.002306814
            715   0.0094737095   0.0017295683    0.007292429   0.0013374409    0.012661425   0.0023238023
            720   0.0085263385   0.0016408126   0.0065644337   0.0012699675    0.011405834   0.0022081627
            725   0.0099878751   0.0022257895   0.0078196719   0.0017251171    0.013092589   0.0029679874
            730   0.0072631773   0.0015144014   0.0056811524   0.0011894498   0.0095371428   0.0019982333
            735    0.006947387   0.0014811071    0.005412573   0.0011585851   0.0091657463   0.0019636694
            740   0.0094737095   0.0018412661   0.0070304682   0.0013639554    0.013170084   0.0025767252
            745   0.0063158063   0.0014121866     0.00473507   0.0010626441   0.0086938135   0.0019518984
            750   0.0041052741   0.0011385412   0.0032322689  0.00090007213   0.0053341577   0.0014866872
            755   0.0044257703   0.0013408348    0.003604986   0.0010621225   0.0055516687   0.0017487368
            760   0.0088421289   0.0016709217   0.0069788715    0.001325796    0.011501152   0.0021877008
            765   0.0034736935   0.0010473056   0.0027680753  0.00083752553   0.0044685874   0.0013536001
            770   0.0050526451   0.0012630981   0.0037961665   0.0009522246   0.0069148059   0.0017347448
            775   0.0037894838   0.0011815201   0.0029604882  0.00089552479   0.0050044418   0.0016310685
            780   0.0047368547   0.0012229895   0.0035911725   0.0009322925   0.0064535574   0.0016764438
            785   0.0044210644   0.0012630981   0.0032064746  0.00090711659   0.0063156542   0.0018260914
            790   0.0044210644   0.0011815201   0.0033362064  0.00089457802   0.0060410644   0.0016204344
            795   0.0028421128  0.00094731306   0.0022433853  0.00075336934   0.0037145899   0.0012506186
            800   0.0038246258    0.001191393   0.0028459704  0.00088613728   0.0053186395   0.0016663448
            805   0.0034736935   0.0011385412   0.0025761985  0.00082203106   0.0048233934   0.0016253706
            810   0.0031579032  0.00099856673   0.0023946539  0.00076131154   0.0042902841   0.0013657384
            815   0.0044210644   0.0011815117   0.0034491077  0.00092638834   0.0058385434   0.0015697546
            820   0.0031579032  0.00099856673   0.0025851301  0.00082104579   0.0039304682   0.0012509857
            825   0.0044210644   0.0011815201   0.0032140856  0.00086014411   0.0062604642   0.0016754324
            830   0.0044210644   0.0011815201   0.0034826651   0.0009393453   0.0057622729   0.0015579579
            835  0.00063158063  0.00044657262  0.00050892359  0.00035985908  0.00079676672  0.00056339894
            840   0.0037894838    0.001093875   0.0030076831  0.00087389096   0.0049008563   0.0014251672
            845   0.0047368547   0.0012229895   0.0037922368  0.00098244698   0.0060412325   0.0015670506
            850   0.0031579032  0.00099856673   0.0025096759  0.00079939378   0.0040796399   0.0013026221
            855   0.0015789516  0.00070609331   0.0012196479  0.00054784397   0.0021023049   0.0009451571
            860   0.0012631613  0.00063154905  0.00088785113  0.00044391554    0.001855038  0.00092750874
            865   0.0025263225  0.00089314523   0.0020460984  0.00072856437   0.0032122609   0.0011475849
            870   0.0032636174    0.001036856   0.0025627211  0.00081918186   0.0042592237   0.0013702353
            875   0.0025263225  0.00089314523   0.0020998399   0.0007478337   0.0030839296   0.0011024187
            880   0.0025263225  0.00089314523   0.0019160384   0.0006803137   0.0034360144   0.0012206693
            885   0.0028421128  0.00094732358   0.0020822649  0.00069591521   0.0039963825    0.001336071
            890   0.0018947419  0.00077348646   0.0014495878  0.00059392807   0.0025458183    0.001043595
            895   0.0025263225  0.00089314523   0.0018767427  0.00066494675   0.0034954622   0.0012385048
            900   0.0022105322  0.00083546087   0.0017099479  0.00064968485   0.0029541496   0.0011227711
            905   0.0034736935   0.0010473056   0.0025455222   0.0007682778   0.0048746218   0.0014715436
            910   0.0015789516  0.00070609331   0.0012222169  0.00054943553   0.0021096118  0.00094963933
            915   0.0012631613  0.00063154905   0.0010311645  0.00052515939    0.001597415  0.00082085429
            920   0.0025263225  0.00089314523   0.0019051541  0.00067627004   0.0034481153   0.0012245132
            925   0.0012631613  0.00063154905  0.00093608641  0.00046838317   0.0017498519  0.00087586647
            930  0.00094737095  0.00054693752  0.00070962784  0.00041194755   0.0013070508  0.00075962809
            935   0.0015789516  0.00070609331   0.0012103321  0.00054287418    0.002117575  0.00095059073
            940   0.0058940215   0.0040731952   0.0045689555   0.0030801884   0.0077770388   0.0055037941
            945   0.0018947419  0.00077348646   0.0015163745  0.00062369639   0.0024345338   0.0010037978
            950  0.00063158063  0.00044657262  0.00043891156  0.00031035208  0.00093793517  0.00066322015
            955   0.0012867467  0.00064366531   0.0010224169  0.00051642566   0.0016573429  0.00084111433
            960    0.002162609    0.000916073   0.0017427611  0.00074019036   0.0027361105   0.0011826471
            965   0.0012631613  0.00063154905  0.00088980392  0.00044503818   0.0018490756  0.00092490919
            970   0.0015789516  0.00070609331   0.0011836174  0.00053093346   0.0021640416  0.00097078425
            975   0.0012631613  0.00063154905  0.00097039619  0.00048794456   0.0017059864  0.00085868169
            980   0.0012631613  0.00063154905  0.00096522608  0.00048531856   0.0017052501   0.0008575081
            985   0.0012631613  0.00063154905    0.001009956  0.00051455742   0.0016241857  0.00083230374
            990  0.00094737095  0.00054693752  0.00072068827  0.00042174115   0.0013016487  0.00076319867
            995  0.00063158063  0.00044657262  0.00044107242  0.00031187206  0.00093406162  0.00066045447
           1000  0.00063158063  0.00044657262  0.00044107242  0.00031187206  0.00093406162  0.00066045447
