#   pt_bb-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      22.499602    0.086603143      18.270391    0.070293101        28.4101      0.1102344
              5      54.650801     0.13714377      44.486629     0.11144493      68.792907     0.17430752
             10      66.795691     0.15033503      54.579103      0.1228045      83.681968     0.19061852
             15      67.389058     0.15099746       55.22847     0.12356604      84.113006     0.19057819
             20      63.850393     0.14320485      52.473317     0.11779579      79.423696     0.17933597
             25      59.246284     0.14087066      48.782257     0.11582722      73.521838      0.1762684
             30      54.142679     0.13266902      44.641946     0.10939498      67.072364     0.16554082
             35      49.406061     0.13136623      40.790602     0.10813597      61.102545     0.16464363
             40      44.894015       0.119951       37.07454    0.099146057      55.503576     0.14918421
             45      40.682709     0.11697908      33.584221    0.096448034      50.316693     0.14598849
             50      37.059513     0.10970507      30.566034    0.090615999      45.882268     0.13667075
             55      33.778033     0.10378327      27.853576    0.085862138      41.826545     0.12960355
             60      30.920501    0.099910377      25.439866    0.082305802      38.388611     0.12494706
             65      28.142214    0.094666382      23.120978    0.077925049      34.995094     0.11852863
             70      25.735221    0.091060714      21.113447    0.074853831      32.053673     0.11424278
             75       23.53575     0.08647552      19.268883    0.070909056      29.384331     0.10850422
             80      21.669997    0.083126174       17.72417    0.068098526      27.083041     0.10452848
             85      19.724693     0.07926964      16.111063    0.064917566      24.689765    0.099786266
             90       17.96487    0.075708941      14.642914    0.061905002      22.550381    0.095568893
             95      16.381353    0.072164047      13.323384    0.058889644      20.609835    0.091342241
            100      14.879286    0.068810408      12.070536    0.056045812      18.771629    0.087486656
            105      13.472479    0.066100903      10.902185    0.053676345      17.041026    0.084197369
            110      12.189611    0.062553856      9.8366082    0.050617198      15.463227    0.079796505
            115      11.185573    0.059625474      9.0090443    0.048183922      14.218739    0.076187784
            120      10.294649    0.058431238      8.2696602    0.047004985       13.12219    0.074955102
            125       9.388837     0.05820859      7.5224789    0.046570179      11.999818    0.075031344
            130      8.4444715    0.057050298      6.7545975    0.045468793      10.811777    0.073764155
            135      7.6708045    0.049782269      6.1194407    0.039821254      9.8496498    0.064269358
            140      6.9771377    0.047226178      5.5580424    0.037724248      8.9726183    0.061054337
            145      6.4878596    0.046736275      5.1538265    0.037211086      8.3671017    0.060560294
            150      5.9871927    0.044335811       4.751999    0.035268317      7.7289214    0.057533059
            155      5.3403508    0.042001456      4.2315623    0.033380747      6.9059876    0.054562208
            160      4.8341684    0.039214511      3.8197728    0.031073063      6.2693337    0.051106374
            165      4.4739862    0.038392411      3.5357334    0.030406187      5.8014594     0.05004227
            170      4.1660481    0.036547596       3.292259    0.028967968      5.4025175     0.04762437
            175      3.7624089    0.034556147      2.9657877    0.027325754      4.8919432    0.045133711
            180      3.4388163    0.033393917      2.7041518    0.026340619      4.4823037    0.043746896
            185      3.1611669     0.03225951      2.4818526    0.025406044      4.1273242    0.042279767
            190       2.836509    0.030006551      2.2290529    0.023666408      3.7001691    0.039350329
            195      2.6986649    0.029295995      2.1158154     0.02304224      3.5291432    0.038468613
            200      2.4729943     0.02863233      1.9378176     0.02248745      3.2354918    0.037624973
            205      2.3155124    0.027119138      1.8103043    0.021262197      3.0364249    0.035712517
            210      2.1497862    0.026227335      1.6760189    0.020510836      2.8271983    0.034609913
            215      1.9235713     0.02480087      1.5035318    0.019442557      2.5234465    0.032671763
            220      1.7807143    0.024212822      1.3871676    0.018932813      2.3440497    0.031952772
            225      1.6333336    0.022796036      1.2725275    0.017814938      2.1496022    0.030108776
            230      1.5517471    0.022252241      1.2101957    0.017402901      2.0403557    0.029387722
            235      1.4299842    0.021319677      1.1094208    0.016588907      1.8904806    0.028289256
            240      1.3462359     0.02074733      1.0457587    0.016168488      1.7775106    0.027507713
            245      1.2220341    0.020132544     0.94915809    0.015698422      1.6137909    0.026670317
            250      1.1389499    0.030798935     0.88229237    0.024229334      1.5081069    0.040118599
            255      1.0910628    0.018608093     0.84631457    0.014491619      1.4431092    0.024726496
            260     0.99775473     0.01788367      0.7733387    0.013888325      1.3205069    0.023785102
            265     0.94394095    0.017631685     0.73038823    0.013669259      1.2513819    0.023478769
            270     0.90490259    0.016987435     0.69898229    0.013154169      1.2017578    0.022656103
            275     0.80953218    0.016045163     0.62531839    0.012434876      1.0752467    0.021383347
            280     0.76762497    0.015608043     0.59324912    0.012109025      1.0190788    0.020816588
            285     0.69740059    0.014903958     0.53718738    0.011511846     0.92882482    0.019913697
            290     0.66537188    0.014634768     0.51178101     0.01128389      0.8875652    0.019592953
            295     0.61594234     0.01525686     0.47416913    0.011792158     0.82099525    0.020346118
            300     0.57743268    0.013627878     0.44492711    0.010526963     0.76922592    0.018375704
            305     0.56991541    0.013465713     0.43736562    0.010362529     0.76233641    0.018086374
            310     0.52029049    0.015857683     0.40063683    0.012126898     0.69330459    0.021347547
            315     0.47147362    0.012423241     0.36109117   0.0095222212     0.63172511    0.016738882
            320      0.4610274    0.012088865     0.35309636   0.0092824071     0.61771301    0.016249083
            325     0.41744124    0.011567026     0.32153889   0.0089412151     0.55611307    0.015461216
            330     0.39731197    0.011238973     0.30396368   0.0086189044     0.53301525    0.015128177
            335     0.36812865    0.010815882     0.28272897   0.0083333095     0.49189596    0.014512534
            340      0.3723755    0.010876566     0.28519477   0.0083369412      0.4990862    0.014685727
            345     0.32587813    0.010197132     0.24977017   0.0078434251       0.436435    0.013710442
            350     0.29179025   0.0096089302     0.22271521   0.0073548327     0.39240281    0.012960687
            355     0.29641543   0.0097030154     0.22687149    0.007449758      0.3975004    0.013054387
            360     0.28976904   0.0095794983     0.22062509   0.0073137404     0.39071813    0.012955216
            365      0.2585155   0.0090799114     0.19848776   0.0069892242     0.34563589     0.01219239
            370     0.24982766   0.0090674814     0.19143695   0.0069781547      0.3347134    0.012181472
            375     0.22873774   0.0085664705     0.17468984    0.006557518     0.30758102    0.011569937
            380     0.22606764   0.0086577975     0.17333006   0.0066602435     0.30265924     0.01162584
            385     0.21557053   0.0083549759     0.16336551   0.0063430245     0.29196801    0.011350934
            390     0.19696434   0.0079298806     0.14996953   0.0060522181     0.26559289     0.01073048
            395     0.19402137   0.0078305428      0.1479572   0.0059922667     0.26125541    0.010580399
            400     0.17142707   0.0073781007     0.13077184   0.0056419902     0.23067528    0.009982388
            405     0.17084256    0.007371721     0.12983252   0.0056248763     0.23083821    0.010024541
            410     0.15540046   0.0070056334     0.11774461   0.0053234541     0.21055725   0.0095193852
            415     0.13909298   0.0066472136     0.10560933   0.0050620118     0.18806715   0.0090138719
            420     0.14298098   0.0067681662     0.10862912   0.0051568701     0.19327228   0.0091803326
            425     0.13580549   0.0065639674     0.10346517   0.0050107858      0.1831165    0.008894918
            430     0.13025418   0.0064340166    0.098550724   0.0048795797     0.17677509   0.0087608195
            435     0.12066704   0.0061736008    0.091394446   0.0046897524     0.16359394   0.0083935494
            440     0.10831608   0.0059160002    0.082812829   0.0045239671     0.14558065   0.0080256659
            445     0.10996234   0.0060535148    0.083319472    0.004610969     0.14903023   0.0082051584
            450     0.12230775   0.0069558383    0.092421008   0.0052941751     0.16619261   0.0094128445
            455    0.088126867   0.0053121575    0.066754302   0.0040191829     0.11954915   0.0072643324
            460     0.10805212   0.0063363519    0.081912677   0.0048116423     0.14638904   0.0086049022
            465    0.091699688    0.005404316    0.069736568   0.0041116153     0.12388731   0.0073750991
            470    0.081473902   0.0050720644    0.061963674    0.003871432     0.11000996   0.0068732658
            475    0.084280064   0.0051747901    0.063818976   0.0039305344     0.11433364    0.007038872
            480    0.082105482   0.0051112416    0.061874222   0.0038546935     0.11194178   0.0069995948
            485    0.072912205   0.0048155757    0.055512085   0.0036800688    0.098393317   0.0065235734
            490    0.066000176    0.004586866    0.049901281   0.0034498984    0.089701729    0.006337042
            495    0.061517743   0.0047123803    0.046340736   0.0035771035    0.083877063   0.0064035788
            500    0.064468868    0.004513737    0.048444802   0.0034019378    0.088164994   0.0061899367
            505     0.06646569   0.0046320091    0.050000056    0.003478115    0.090768163   0.0063730603
            510    0.059417215    0.004333489     0.04456593   0.0032589791    0.081413285   0.0059524092
            515    0.059833942   0.0043546031    0.044879856   0.0032746238    0.081994646   0.0059827649
            520    0.052421192   0.0040684604    0.039117847   0.0030423613    0.072144906   0.0056103248
            525    0.050526451   0.0039942519     0.03804068    0.003018315    0.068955414    0.005469964
            530    0.045158015   0.0038024052    0.033887291   0.0028531979    0.061855118   0.0052338968
            535    0.043661473    0.003717427    0.032799288   0.0028013667    0.059759472   0.0051041886
            540    0.045757071   0.0038724726    0.034146427   0.0028991198    0.062985058   0.0053358172
            545    0.042315902    0.003655349    0.031923193   0.0027662212    0.057649028   0.0049945848
            550    0.044841793   0.0038414538     0.03332946   0.0028658916    0.061982593   0.0053093807
            555    0.031894822   0.0031734916    0.023841521   0.0023772524    0.043818007    0.004368922
            560    0.038842209   0.0035020975    0.029288427   0.0026494096    0.052915118   0.0047866179
            565     0.03319992   0.0032400811     0.02487932   0.0024338135    0.045551204   0.0044554275
            570    0.030947451   0.0031260051    0.022974646    0.002324986    0.042836711   0.0043345075
            575    0.027473758   0.0029789975    0.020546179   0.0022297819     0.03777407   0.0041116455
            580    0.035684306   0.0033567203    0.026879376     0.00253682    0.048706979   0.0045968593
            585    0.031263241   0.0031419105    0.023435542   0.0023632134     0.04286601   0.0043220759
            590    0.029052709    0.003028793    0.021428427   0.0022383991    0.040459176   0.0042255277
            595    0.030631661   0.0031100152     0.02288605   0.0023301731    0.042158215   0.0042917606
            600    0.022736903   0.0026794245    0.016740664   0.0019767224    0.031735014   0.0037467687
            605     0.01989479   0.0025063786    0.014739864   0.0018611459    0.027583249   0.0034822061
            610    0.024315854    0.002770903    0.018350372   0.0020985903    0.033121801   0.0037878006
            615    0.023368483   0.0027163915    0.017597711   0.0020540383       0.031901    0.003723115
            620    0.021840304   0.0029265627    0.016248699   0.0021827205    0.030149204   0.0040386036
            625       0.019579   0.0024864071    0.014632205   0.0018653184    0.026932373    0.003432632
            630     0.02021058   0.0025261962    0.015043385    0.001888402    0.027934502   0.0035052358
            635    0.019263209   0.0024662779    0.014293581   0.0018345619    0.026696343   0.0034259689
            640    0.015409004   0.0022378145    0.011511164   0.0016747833    0.021186323   0.0030842106
            645    0.020842161   0.0026039434    0.015665138   0.0019631134    0.028545634   0.0035813221
            650    0.015789516   0.0022328631    0.011597615   0.0016429738    0.022098727   0.0031302326
            655    0.017368467   0.0023418423     0.01300481   0.0017603314    0.023860512   0.0032293662
            660    0.017226074   0.0025182111    0.012942177   0.0019070294    0.023552397   0.0034281731
            665    0.014526355   0.0021877455    0.010928812   0.0016457386     0.01985603   0.0030083862
            670    0.011684242   0.0019207815   0.0085919888   0.0014149634    0.016332701   0.0026893135
            675    0.015473725   0.0022104217    0.011465898   0.0016419415    0.021471036   0.0030741598
            680    0.015789516   0.0022328631    0.011925042   0.0016923347    0.021483281   0.0030489403
            685    0.012631613   0.0019971285   0.0093360064   0.0014810661    0.017568131   0.0027878451
            690    0.011052661    0.001868142   0.0082148779   0.0013919117     0.01528998   0.0025903389
            695    0.012631613   0.0020946065   0.0096612325   0.0015951458    0.017009924   0.0028574506
            700    0.010736871   0.0018412661   0.0078708763   0.0013525056    0.015069636   0.0025891738
            705    0.010736871   0.0018412661   0.0080023289   0.0013768336    0.014809908    0.002547649
            710    0.012947403   0.0020219386   0.0095881152   0.0015017363    0.017982417    0.002816074
            715    0.012010892   0.0019483561   0.0089140856   0.0014488938    0.016628651   0.0027027366
            720    0.010736871   0.0018412661    0.007902393   0.0013575502    0.014986515   0.0025745547
            725    0.011052661   0.0018681473   0.0082219528   0.0013938638     0.01527924   0.0025900911
            730   0.0088421289   0.0016709217   0.0065639216   0.0012457152    0.012283577   0.0023300759
            735   0.0075789676   0.0016101405   0.0055632733   0.0011848248     0.01062425   0.0022567577
            740    0.010736871   0.0018412661   0.0080329332   0.0013844146    0.014762121   0.0025437349
            745    0.006000016   0.0013764292   0.0044622969   0.0010272906   0.0082987035   0.0019096653
            750     0.01042108   0.0018139865   0.0076305642   0.0013308783    0.014639696   0.0025533851
            755   0.0082105482   0.0016101405   0.0062255783   0.0012273338    0.011131677   0.0021948938
            760   0.0072631773   0.0015144014    0.005494926   0.0011513353   0.0098609284   0.0020667722
            765    0.006000016   0.0013764292   0.0043813045   0.0010066765   0.0084419768   0.0019394536
            770   0.0047368547   0.0012229895   0.0035057303  0.00090764816   0.0065830492   0.0017039645
            775   0.0047368547   0.0012229895   0.0035591677  0.00092191218   0.0064815206   0.0016787139
            780    0.006000016   0.0013764292   0.0044221769   0.0010176114   0.0083596239   0.0019239504
            785   0.0041052741   0.0011385412   0.0030378071  0.00084474753   0.0057088676   0.0015875365
            790   0.0075789676   0.0015469729   0.0057679712   0.0011823328    0.010248003    0.002101163
            795   0.0053684354   0.0013019717   0.0042086194   0.0010248651   0.0070241057   0.0017119638
            800   0.0075789676   0.0015469729   0.0057997999    0.001191723    0.010187747   0.0020940548
            805   0.0041052741   0.0011385412   0.0029857943  0.00082925394   0.0058081312   0.0016128501
            810   0.0050526451   0.0012630981   0.0039164146  0.00098425219   0.0067032893   0.0016861188
            815   0.0037894838    0.001093875   0.0027769348   0.0008024821   0.0053116687   0.0015351234
            820   0.0044210644   0.0011815201    0.003412469  0.00091678387   0.0058795598   0.0015806793
            825   0.0041052741   0.0011385412   0.0030407603  0.00084623083   0.0057102841   0.0015887052
            830   0.0053684354   0.0013019717   0.0039376791   0.0009569255    0.007522553   0.0018276667
            835   0.0047368547   0.0012229895   0.0035077871  0.00090835316   0.0065798319   0.0017034497
            840   0.0050526451   0.0012630981   0.0037676831  0.00094419349   0.0069604482   0.0017444387
            845   0.0034736935   0.0011385412    0.002557567  0.00081671767    0.004867451   0.0016374165
            850   0.0044210644   0.0011815201   0.0033347099  0.00089527255   0.0060387995   0.0016218309
            855   0.0028421128  0.00094732358    0.002160048  0.00072165811   0.0038297879   0.0012797676
            860   0.0053684354   0.0013019717   0.0039367267  0.00095693197   0.0075285474   0.0018296027
            865   0.0025263225  0.00089314523    0.001852493  0.00065627745   0.0035459704   0.0012558609
            870   0.0041052741   0.0011385412   0.0030493317  0.00084846699   0.0056819608   0.0015809497
            875   0.0037894838    0.001093875   0.0028029452  0.00081187665   0.0052807043   0.0015292689
            880   0.0022105322  0.00083546087   0.0016117247  0.00061073817   0.0031217447   0.0011827896
            885   0.0028421128  0.00094732358   0.0020481633  0.00068276927   0.0040489556   0.0013497982
            890   0.0028421128  0.00094732358   0.0020285714  0.00067623541   0.0040910524    0.001363829
            895   0.0034736935   0.0010473056   0.0024940696  0.00075201857   0.0049666267   0.0014975918
            900   0.0028421128  0.00094732358   0.0020820328  0.00069446472   0.0039804962   0.0013277977
            905   0.0025263225  0.00089314523   0.0018196078  0.00064335769   0.0035983193   0.0012722896
            910   0.0018947419  0.00077347358   0.0014441136  0.00059524701   0.0025604962   0.0010562813
            915   0.0031579032  0.00099856673   0.0023296439  0.00073789182    0.004397559   0.0013926612
            920   0.0028421128  0.00094732358   0.0021316047  0.00071272201   0.0039007843   0.0013043906
            925   0.0015789516  0.00070609331   0.0011729812    0.000526211   0.0021893718  0.00098206357
            930   0.0022105322  0.00083546087   0.0017040416  0.00064660414   0.0029385274   0.0011156693
            935   0.0018947419  0.00077348646   0.0013493638  0.00055096933   0.0027367587    0.001117513
            940   0.0018947419  0.00077348646   0.0014092517  0.00057669118   0.0026212005   0.0010725861
            945   0.0025263225  0.00089314523   0.0018604802  0.00065927642   0.0035286755   0.0012500566
            950   0.0022105322  0.00083546087   0.0016692757  0.00063344037   0.0030108523   0.0011430609
            955   0.0012631613  0.00063154905   0.0008907483  0.00044547949   0.0018447219  0.00092265487
            960  0.00063158063  0.00044657262  0.00044645058  0.00031567643  0.00091921569  0.00064996132
            965  0.00063158063  0.00044657262  0.00050854743  0.00036092917  0.00079618248  0.00056593983
            970  0.00094737095  0.00054693752  0.00072340936  0.00041883142    0.001272485   0.0007370738
            975   0.0018947419  0.00077348646   0.0013347419  0.00054509951   0.0027690836    0.001130989
            980   0.0015789516  0.00070609331   0.0011621448  0.00052085121   0.0022091477  0.00099012154
            985   0.0018947419  0.00077348646   0.0013539416  0.00055284825   0.0027233693   0.0011120957
            990   0.0015789516  0.00070609331   0.0011234174  0.00050239442    0.002282385      0.0010207
            995  0.00094737095  0.00054693752  0.00067606243  0.00039032768   0.0013618647  0.00078630615
           1000  0.00094737095  0.00054693752  0.00067606243  0.00039032768   0.0013618647  0.00078630615
