#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           800.75998        15.9003        694.35723        11.3589        930.75319        23.1801       -13.29%     16.23%
        -4.9           936.94542        9.94981        813.19791        7.03833        1087.9404        14.9337       -13.21%     16.12%
        -4.8           1112.6922        18.0247        963.38628        12.7779        1296.4913        26.5542       -13.42%     16.52%
        -4.7           1242.8411        13.4162        1081.3901        9.56258        1438.1879        19.8090       -12.99%     15.72%
        -4.6           1427.8299        19.3101        1244.9985        13.7320        1646.8099        28.3934       -12.80%     15.34%
        -4.5           1582.9383        15.3376        1385.1917        10.9089        1816.9164        22.7928       -12.49%     14.78%
        -4.4           1822.3623        18.6530        1590.9244        13.0016        2098.1154        28.2416       -12.70%     15.13%
        -4.3           2053.2446        27.4381        1787.9145        19.1325        2374.3493        41.3335       -12.92%     15.64%
        -4.2           2226.9184        22.3251        1947.9749        16.0477        2558.3122        32.4940       -12.53%     14.88%
        -4.1           2539.6001        20.5245        2212.4642        14.3965        2933.4572        30.8566       -12.88%     15.51%
          -4           2718.0575        25.7998        2379.0766        17.8523        3117.7505        39.3283       -12.47%     14.71%
        -3.9           3035.6675        21.2200        2643.4905        14.9532        3509.3774        31.8085       -12.92%     15.60%
        -3.8           3254.5415        20.1743        2842.6595        13.9571        3744.6093        30.3844       -12.66%     15.06%
        -3.7           3539.7596        18.0725        3090.3225        12.8765        4075.6570        26.9460       -12.70%     15.14%
        -3.6           3772.7828        20.8976        3297.3235        14.6742        4335.7262        31.5398       -12.60%     14.92%
        -3.5           4096.5146        25.1874        3571.6002        17.7191        4724.8068        37.8795       -12.81%     15.34%
        -3.4           4375.5702        25.6283        3811.5790        17.8625        5053.1283        38.8860       -12.89%     15.49%
        -3.3           4721.6615        34.6694        4100.2347        23.7465        5471.2322        51.5271       -13.16%     15.88%
        -3.2           4952.6170        25.1599        4308.5732        17.6919        5728.4962        37.8822       -13.00%     15.67%
        -3.1           5236.2796        21.9356        4552.3737        15.4884        6061.5745        32.9893       -13.06%     15.76%
          -3           5511.0429        22.6518        4785.3275        16.2351        6389.6237        33.5265       -13.17%     15.94%
        -2.9           5797.8402        25.8203        5029.0693        18.1466        6731.8780        38.8597       -13.26%     16.11%
        -2.8           6064.5517        27.2926        5259.7198        19.0547        7041.4536        41.3608       -13.27%     16.11%
        -2.7           6371.3721        24.2744        5514.0871        17.0449        7419.6471        36.7353       -13.46%     16.45%
        -2.6           6598.1966        24.1995        5710.1013        17.3671        7682.7940        35.7150       -13.46%     16.44%
        -2.5           6856.9066        24.0547        5929.8862        16.8444        7990.9741        36.6582       -13.52%     16.54%
        -2.4           7162.4420        23.3920        6182.9574        16.5388        8366.1728        35.1518       -13.68%     16.81%
        -2.3           7334.0168        24.4043        6340.8832        17.2410        8544.9128        36.7698       -13.54%     16.51%
        -2.2           7597.1664        23.3102        6558.8738        16.5162        8868.9123        35.0916       -13.67%     16.74%
        -2.1           7853.4735        34.9065        6771.5355        24.2904        9183.5406        52.9335       -13.78%     16.94%
          -2           8028.7121        32.5121        6922.6541        22.6922        9375.4944        46.4917       -13.78%     16.77%
        -1.9           8168.9598        31.2001        7049.5966        21.8615        9537.4367        47.1556       -13.70%     16.75%
        -1.8           8451.3555        23.7429        7279.3405        16.8705        9892.1751        35.5497       -13.87%     17.05%
        -1.7           8671.1524        29.8072        7456.5205        20.7998        10171.759        45.3366       -14.01%     17.31%
        -1.6           8857.8174        24.2402        7609.8064        17.2459        10402.669        36.2043       -14.09%     17.44%
        -1.5           9024.2100        26.0538        7750.6988        18.3904        10600.952        39.2341       -14.11%     17.47%
        -1.4           9219.2093        28.2723        7907.8619        19.9218        10848.865        42.4902       -14.22%     17.68%
        -1.3           9324.0552        24.5592        8006.3158        17.3745        10953.165        37.0131       -14.13%     17.47%
        -1.2           9421.2386        30.6127        8089.8814        21.4362        11066.101        46.2982       -14.13%     17.46%
        -1.1           9646.7632        27.4399        8270.2528        19.3625        11355.340        41.3028       -14.27%     17.71%
          -1           9759.3231        30.7378        8354.3403        21.0503        11513.106        47.7111       -14.40%     17.97%
        -0.9           9839.3178        24.6252        8430.0934        17.5600        11589.995        36.7517       -14.32%     17.79%
        -0.8           9945.1989        28.0119        8518.2041        20.1139        11719.642        41.2848       -14.35%     17.84%
        -0.7           10032.881        31.9256        8592.4406        22.3404        11821.912        48.3039       -14.36%     17.83%
        -0.6           10092.954        25.1077        8640.0393        17.8611        11900.353        37.4934       -14.40%     17.91%
        -0.5           10177.357        25.4274        8708.3360        18.1146        12007.193        37.9361       -14.43%     17.98%
        -0.4           10194.076        27.4023        8723.2163        19.2388        12030.357        37.8755       -14.43%     18.01%
        -0.3           10281.735        29.0585        8786.9488        20.4422        12151.030        43.8048       -14.54%     18.18%
        -0.2           10287.242        26.8066        8802.6027        18.8742        12142.689        44.4068       -14.43%     18.04%
        -0.1           10317.359        24.0797        8822.3358        17.2137        12182.197        35.8412       -14.49%     18.07%
           0           10318.372        24.0725        8823.2465        17.1982        12183.256        35.8406       -14.49%     18.07%
         0.1           10286.342        26.7383        8802.1015        18.8446        12140.270        44.3003       -14.43%     18.02%
         0.2           10270.413        25.4738        8779.2839        18.1049        12133.555        38.0595       -14.52%     18.14%
         0.3           10189.455        27.8883        8720.3353        19.5097        12017.516        42.3761       -14.42%     17.94%
         0.4           10176.592        25.6794        8707.6585        18.2798        12006.360        38.3462       -14.43%     17.98%
         0.5           10101.881        25.8550        8646.1500        18.3837        11914.015        38.5621       -14.41%     17.94%
         0.6           10042.985        32.8304        8599.2234        22.8625        11837.752        49.9295       -14.38%     17.87%
         0.7           9946.5403        27.0380        8518.8944        19.3113        11722.135        40.1945       -14.35%     17.85%
         0.8           9844.3155        25.0171        8433.3646        17.8022        11598.070        37.4273       -14.33%     17.81%
         0.9           9754.1983        30.5713        8350.7051        19.0470        11505.577        47.5587       -14.39%     17.96%
           1           9648.4001        26.5960        8271.0155        18.7577        11358.494        40.0544       -14.28%     17.72%
         1.1           9418.8207        29.8831        8088.5398        20.9100        11061.730        45.2722       -14.12%     17.44%
         1.2           9324.0741        24.6349        8006.2329        17.4020        10953.346        37.2291       -14.13%     17.47%
         1.3           9213.8601        27.8810        7904.0618        19.6303        10840.946        41.9532       -14.22%     17.66%
         1.4           9032.2165        28.6563        7753.2186        18.4729        10614.041        43.3392       -14.16%     17.51%
         1.5           8877.9188        27.2781        7623.4907        19.1113        10433.598        41.3753       -14.13%     17.52%
         1.6           8671.8330        31.1330        7456.8463        21.5985        10173.008        47.5943       -14.01%     17.31%
         1.7           8455.5514        23.8884        7282.2736        16.9380        9894.9583        39.5458       -13.88%     17.02%
         1.8           8168.1031        31.2338        7049.1382        21.0677        9535.8705        47.2249       -13.70%     16.75%
         1.9           8009.2388        30.6890        6909.1325        21.5390        9357.6681        46.1006       -13.74%     16.84%
