#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           7.0009929      0.0684435        5.6877017      0.0570276        8.8127812      0.0869134       -18.76%     25.88%
        -4.9           19.088614       0.125078        15.496583       0.102497        23.920772       0.158075       -18.82%     25.31%
        -4.8           46.164767       0.202836        37.747711       0.170944        57.384342       0.247877       -18.23%     24.30%
        -4.7           97.311896       0.295775        80.073428       0.252053        120.16358       0.357672       -17.71%     23.48%
        -4.6           181.96491       0.407610        150.46406       0.346691        223.99159       0.492149       -17.31%     23.10%
        -4.5           310.75179       0.520477        257.69489       0.444859        382.01983       0.628231       -17.07%     22.93%
        -4.4           489.06008       0.644531        406.05091       0.551342        600.33214       0.778473       -16.97%     22.75%
        -4.3           718.55003       0.785507        597.05747       0.672182        881.17592       0.948413       -16.91%     22.63%
        -4.2           991.11828       0.930756        824.00358       0.795133        1214.6030        1.12662       -16.86%     22.55%
        -4.1           1302.0156        1.06669        1083.0787       0.911545        1594.5391        1.29139       -16.82%     22.47%
          -4           1637.2166        1.20304        1362.2766        1.02679        2004.4331        1.45936       -16.79%     22.43%
        -3.9           1993.0928        1.33759        1659.3802        1.13997        2438.3611        1.62608       -16.74%     22.34%
        -3.8           2350.5843        1.45271        1957.9092        1.23801        2874.1497        1.76696       -16.71%     22.27%
        -3.7           2703.6949        1.56133        2252.7599        1.33004        3304.6959        1.90047       -16.68%     22.23%
        -3.6           3043.7772        1.66576        2536.8435        1.41672        3719.1795        2.03251       -16.65%     22.19%
        -3.5           3367.6802        1.74643        2807.5942        1.48578        4113.6275        2.13070       -16.63%     22.15%
        -3.4           3667.8236        1.86444        3058.8151        1.57743        4478.6511        2.29128       -16.60%     22.11%
        -3.3           3944.0676        1.93318        3290.4609        1.63556        4813.7748        2.37628       -16.57%     22.05%
        -3.2           4199.0913        1.94742        3504.0338        1.65633        5123.7869        2.37857       -16.55%     22.02%
        -3.1           4419.7265        1.99709        3689.5109        1.69866        5390.7616        2.43967       -16.52%     21.97%
          -3           4610.9387        2.03823        3849.5437        1.73295        5623.4686        2.49166       -16.51%     21.96%
        -2.9           4781.3785        2.07436        3993.4134        1.76432        5828.7286        2.53516       -16.48%     21.90%
        -2.8           4913.9995        2.09977        4105.1661        1.78596        5988.8770        2.56688       -16.46%     21.87%
        -2.7           5043.4474        2.12960        4215.1667        1.81162        6143.5030        2.60313       -16.42%     21.81%
        -2.6           5142.7905        2.16029        4299.4662        1.83559        6262.5171        2.64555       -16.40%     21.77%
        -2.5           5226.1811        2.17804        4371.5693        1.85122        6359.9535        2.66680       -16.35%     21.69%
        -2.4           5299.0746        2.17029        4433.0122        1.84977        6448.1394        2.64781       -16.34%     21.68%
        -2.3           5355.2250        2.18083        4481.6941        1.85958        6513.6420        2.65965       -16.31%     21.63%
        -2.2           5399.0812        2.19014        4520.0229        1.86811        6564.3026        2.67031       -16.28%     21.58%
        -2.1           5441.0730        2.19649        4557.2590        1.87546        6611.8756        2.67489       -16.24%     21.52%
          -2           5470.4288        2.20806        4583.7245        1.88538        6644.3710        2.68910       -16.21%     21.46%
