#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           402.33935       0.189189        341.81204       0.142442        479.82593       0.260395       -15.04%     19.26%
          50           55.209085      0.0729257        46.081924      0.0576713        67.692497      0.0942197       -16.53%     22.61%
         100           12.790708      0.0297950        10.306080      0.0217974        16.274494      0.0389428       -19.43%     27.24%
         150           4.3253835      0.0138046        3.4143837      0.0107165        5.6223981      0.0181989       -21.06%     29.99%
         200           1.7775194     0.00840602        1.3843937     0.00649075        2.3430159      0.0111435       -22.12%     31.81%
         250          0.83306013     0.00535479       0.64266296     0.00411540        1.1090347     0.00713483       -22.86%     33.13%
         300          0.42844425     0.00355709       0.32813694     0.00272108       0.57466830     0.00476295       -23.41%     34.13%
         350          0.22916876     0.00263470       0.17446788     0.00201056       0.30939375     0.00353755       -23.87%     35.01%
         400          0.13023710     0.00176127      0.098672646     0.00133925       0.17672143     0.00237366       -24.24%     35.69%
         450         0.079580112     0.00141409      0.060014003     0.00107259       0.10850813     0.00191039       -24.59%     36.35%
         500         0.047620247     0.00103571      0.035805919    0.000784783      0.065143850     0.00140110       -24.81%     36.80%
         550         0.031541486    0.000832490      0.023650790    0.000629892      0.043277620     0.00112887       -25.02%     37.21%
         600         0.020925946    0.000734163      0.015630068    0.000550111      0.028826249     0.00100410       -25.31%     37.75%
         650         0.012752028    0.000423173     0.0094951561    0.000316704      0.017632387    0.000580881       -25.54%     38.27%
         700        0.0091394807    0.000344508     0.0067930527    0.000256344      0.012657326    0.000475721       -25.67%     38.49%
         750        0.0062389068    0.000328250     0.0046172690    0.000242556     0.0086802634    0.000457115       -25.99%     39.13%
         800        0.0042213192    0.000228318     0.0031145000    0.000168244     0.0058922459    0.000318539       -26.22%     39.58%
         850        0.0029782727    0.000183981     0.0021893407    0.000135744     0.0041735246    0.000256366       -26.49%     40.13%
         900        0.0019813554    0.000152589     0.0014672443    0.000112920     0.0027570743    0.000211891       -25.95%     39.15%
         950        0.0015728770    0.000154530     0.0011605316    0.000116846     0.0021978340    0.000210344       -26.22%     39.73%
